Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-02-24 00:04:08 44 14135 4758 20592 0 52 27 69 20911 368
2000-02-24 00:14:08 44 14135 4758 20328 -1 58 27 67 20702 299
2000-02-24 00:24:08 44 14135 4758 20218 -1 58 28 70 20757 287
2000-02-24 00:34:08 44 14135 4758 20592 0 58 27 69 20801 404
2000-02-24 00:44:08 44 14135 4758 20537 0 60 27 71 20966 415
2000-02-24 00:54:08 44 14135 4758 19140 -1 59 27 74 20108 174
2000-02-24 01:04:08 44 14135 4758 19789 -1 55 27 72 20856 316
2000-02-24 01:14:08 44 14091 4758 17798 -1 58 27 75 20053 178
2000-02-24 01:24:08 44 13981 4758 14949 0 58 27 63 19514 68
2000-02-24 01:34:08 44 13706 4758 14465 0 56 27 31 18711 35
2000-02-24 01:44:08 44 13442 4758 14036 -1 57 27 19 17908 22
2000-02-24 01:54:08 44 13277 4758 13387 0 60 27 6 15158 9
2000-02-24 02:04:08 44 13167 4758 10428 0 55 26 3 9570 4
2000-02-24 02:14:08 44 13068 4758 2475 104 58 27 0 1716 1
2000-02-24 02:24:08 44 12958 4758 264 396 57 26 0 165 0
2000-02-24 02:34:08 44 12958 4758 0 395 58 26 0 0 0
2000-02-24 02:44:08 44 12958 4758 0 394 57 26 0 0 0
2000-02-24 02:54:08 44 12958 4758 0 393 51 26 0 0 0
2000-02-24 03:04:08 44 12903 4758 0 393 44 26 0 0 0
2000-02-24 03:14:08 44 12903 4758 0 393 43 26 0 0 0
2000-02-24 03:24:08 44 12903 4758 0 393 44 27 0 0 0
2000-02-24 03:34:08 44 12903 4758 0 393 46 26 0 0 0
2000-02-24 03:44:08 44 12903 4758 0 393 41 27 0 0 0
2000-02-24 03:54:08 44 12903 4758 0 393 45 26 0 0 0
2000-02-24 04:04:08 44 12903 4758 0 393 46 26 0 0 0
2000-02-24 04:14:08 44 12903 4758 0 393 44 26 0 0 0
2000-02-24 04:24:08 44 12903 4758 0 394 46 27 0 0 0
2000-02-24 04:34:08 44 12903 4758 0 394 39 26 0 0 0
2000-02-24 04:44:08 44 12903 4758 0 394 51 27 0 0 0
2000-02-24 04:54:08 44 12903 4758 0 394 44 26 0 0 0
2000-02-24 05:04:08 44 12903 4880 0 344 26 26 0 0 0
2000-02-24 05:14:08 44 13013 5185 0 164 0 26 0 0 0
2000-02-24 05:24:08 44 13013 5185 0 164 0 27 0 0 0
2000-02-24 05:34:08 44 13013 5185 0 164 0 26 0 0 0
2000-02-24 05:44:08 44 12903 5185 0 386 0 26 0 0 0
2000-02-24 05:54:08 44 12903 5185 0 395 0 26 0 0 0
2000-02-24 06:04:08 44 12903 5185 0 394 0 26 0 0 0
2000-02-24 06:14:08 44 12958 5185 0 299 0 26 0 0 0
2000-02-24 06:24:08 44 12958 5185 0 226 0 26 0 0 0
2000-02-24 06:34:08 44 12958 5185 0 226 0 26 0 0 0
2000-02-24 06:44:08 44 12958 5185 0 226 0 26 0 0 0
2000-02-24 06:54:08 44 13068 5185 0 19 0 27 0 0 0
2000-02-24 07:04:08 44 13068 5185 0 0 0 26 0 0 0
2000-02-24 07:14:08 44 13068 5185 0 0 0 27 0 0 0
2000-02-24 07:24:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 07:34:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 07:44:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 07:54:08 44 13123 5185 0 -1 0 26 0 0 0
2000-02-24 08:04:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 08:14:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 08:24:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 08:34:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 08:44:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 08:54:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 09:04:08 44 13123 5185 0 0 0 25 0 0 0
2000-02-24 09:14:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 09:24:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 09:34:08 44 13123 5185 0 0 0 25 0 0 0
2000-02-24 09:44:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 09:54:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 10:04:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 10:14:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 10:24:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 10:34:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 10:44:08 44 13123 5185 0 -1 0 26 0 0 0
2000-02-24 10:54:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 11:04:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 11:14:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 11:24:08 44 13123 5185 0 0 0 25 0 0 0
2000-02-24 11:34:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 11:44:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 11:54:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 12:04:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 12:14:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 12:24:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 12:34:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 12:44:08 44 13123 5185 0 0 0 25 0 0 0
2000-02-24 12:54:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 13:04:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 13:14:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 13:24:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 13:34:08 44 13123 5185 0 0 0 27 0 0 0
2000-02-24 13:44:08 44 13123 5185 0 0 0 26 0 0 0
2000-02-24 13:54:08 44 13068 5002 0 0 22 25 0 0 0
2000-02-24 14:04:08 44 13068 4758 110 0 43 26 0 110 0
2000-02-24 14:14:08 44 13068 4758 1716 0 44 26 0 1397 1
2000-02-24 14:24:08 44 13068 4758 9306 0 44 27 2 8976 3
2000-02-24 14:34:08 44 13068 4758 13013 0 45 27 4 14839 7
2000-02-24 14:44:08 44 13013 4697 13552 0 209 28 10 17094 12
2000-02-24 14:54:08 44 12903 4575 13552 0 513 27 17 18392 20
2000-02-24 15:04:08 44 12903 4575 13607 -1 497 27 28 19404 29
2000-02-24 15:14:08 44 12903 4636 14465 -1 445 27 39 20427 53
2000-02-24 15:24:08 44 12903 4636 14949 0 490 27 109 20966 121
2000-02-24 15:34:08 44 12958 4636 15268 -2 486 26 160 21186 169
2000-02-24 15:44:08 44 13013 4636 15488 -2 481 26 208 21340 220
2000-02-24 15:54:08 44 13068 4636 15543 -3 486 27 256 21450 270
2000-02-24 16:04:08 44 13123 4636 15587 -1 483 27 307 21450 324
2000-02-24 16:14:08 44 13167 4636 15752 0 484 27 357 21505 377
2000-02-24 16:24:08 44 13222 4636 15642 0 481 27 409 21450 432
2000-02-24 16:34:08 44 13277 4636 15697 0 473 27 459 21450 486
2000-02-24 16:44:08 44 13332 4697 15862 0 445 27 500 21395 540
2000-02-24 16:54:08 44 13387 4697 15862 0 429 27 548 21340 593
2000-02-24 17:04:08 44 13442 4697 15862 0 415 27 586 21285 643
2000-02-24 17:14:08 44 13442 4697 15862 0 401 28 633 21285 692
2000-02-24 17:24:08 44 13497 4697 15862 0 385 28 682 21450 739
2000-02-24 17:34:08 44 13497 4697 16071 0 368 27 715 21560 784
2000-02-24 17:44:08 44 13497 4697 15972 0 348 27 757 21560 828
2000-02-24 17:54:08 44 13497 4697 15972 0 298 27 801 21505 870
2000-02-24 18:04:08 44 13552 4758 16027 0 255 27 838 21560 910
2000-02-24 18:14:08 44 13552 4758 16027 0 233 27 872 21615 947
2000-02-24 18:24:08 44 13552 4758 16027 -1 213 27 902 21505 983
2000-02-24 18:34:08 44 13607 4758 15807 0 190 26 935 21340 1016
2000-02-24 18:44:08 44 13607 4758 15807 0 175 26 950 21241 1049
2000-02-24 18:54:08 44 13607 4758 15752 0 161 26 971 21076 1080
2000-02-24 19:04:08 44 13651 4758 15807 0 150 26 990 20966 1108
2000-02-24 19:14:08 44 13651 4758 15752 0 141 26 1007 20856 1134
2000-02-24 19:24:08 44 13706 4758 15697 0 135 26 1020 20757 1156
2000-02-24 19:34:08 44 13871 4758 15752 -1 108 26 1031 20757 1174
2000-02-24 19:44:08 44 14036 4758 19569 0 134 26 475 20856 1190
2000-02-24 19:54:08 44 14036 4636 20273 -1 340 27 278 20801 1210
2000-02-24 20:04:08 44 14091 4636 20328 0 339 27 212 20757 1227
2000-02-24 20:14:08 44 14091 4636 20328 0 339 27 179 20702 1232
2000-02-24 20:24:08 44 14091 4636 20328 0 339 27 185 20702 1233
2000-02-24 20:34:08 44 14091 4636 20328 -1 339 27 177 20702 1237
2000-02-24 20:44:08 44 14091 4636 20537 -2 339 28 178 20856 1239
2000-02-24 20:54:08 44 14091 4636 20537 -1 339 27 179 20911 1239
2000-02-24 21:04:08 44 14091 4636 20537 -1 339 27 170 20856 1236
2000-02-24 21:14:08 44 14091 4636 20537 -1 339 28 167 20856 1232
2000-02-24 21:24:08 44 14091 4636 20482 -1 339 28 161 20801 1224
2000-02-24 21:34:08 44 14091 4636 20482 -1 339 27 160 20801 1212
2000-02-24 21:44:08 44 14091 4636 20372 -1 339 28 164 20702 1202
2000-02-24 21:54:08 44 14091 4636 20372 -1 338 27 155 20757 1188
2000-02-24 22:04:08 44 14091 4697 20537 0 301 27 155 20856 1173
2000-02-24 22:14:08 44 14091 4697 20482 -1 255 27 137 20757 1153
2000-02-24 22:24:08 44 14091 4697 20592 0 220 28 125 20856 1130
2000-02-24 22:34:08 44 14091 4697 20647 -1 197 27 115 20856 1107
2000-02-24 22:44:08 44 14091 4636 20427 -2 398 27 189 20801 1082
2000-02-24 22:54:08 44 14091 4575 20427 -5 469 26 206 20856 1055
2000-02-24 23:04:08 44 14091 4575 20592 -4 474 26 195 21021 1021
2000-02-24 23:14:08 44 14091 4575 20427 -1 474 27 181 20856 987
2000-02-24 23:24:08 44 14091 4575 20218 -1 470 27 197 20702 952
2000-02-24 23:34:08 44 14091 4575 20218 -1 469 27 206 20702 911
2000-02-24 23:44:08 44 14091 4575 20163 -1 469 27 219 20702 867
2000-02-24 23:54:08 44 14091 4575 20108 -1 468 28 209 20647 822
