Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-03-19 00:04:08 44 14190 5063 20856 0 18 27 40 20966 756
2000-03-19 00:14:08 44 14135 4758 20856 0 58 26 68 21021 706
2000-03-19 00:24:08 44 14135 4758 20856 0 80 27 75 21021 656
2000-03-19 00:34:08 44 14135 4758 20801 -1 94 27 82 21021 601
2000-03-19 00:44:08 44 14091 4758 20801 -1 89 26 80 21021 542
2000-03-19 00:54:08 44 14135 4758 20757 0 92 27 80 21021 477
2000-03-19 01:04:08 44 14135 4758 20702 -1 91 28 83 21021 405
2000-03-19 01:14:08 44 14036 4758 17798 -1 94 26 61 19569 183
2000-03-19 01:24:08 44 13552 4758 14245 -1 95 26 26 18337 30
2000-03-19 01:34:08 44 13332 4758 13926 0 84 26 19 17908 23
2000-03-19 01:44:08 44 13167 4758 13706 -1 90 27 11 16775 14
2000-03-19 01:54:08 44 13123 4758 13123 -1 89 26 4 14355 7
2000-03-19 02:04:08 44 13123 4758 9625 7 76 26 2 8602 3
2000-03-19 02:14:08 44 12958 4697 1826 348 285 26 0 1232 0
2000-03-19 02:24:08 44 12903 4758 220 394 244 26 0 165 0
2000-03-19 02:34:08 44 12903 4758 0 393 213 26 0 0 0
2000-03-19 02:44:08 44 12903 4758 0 393 198 26 0 0 0
2000-03-19 02:54:08 44 12903 4758 0 393 190 26 0 0 0
2000-03-19 03:04:08 44 12903 4758 0 393 179 26 0 0 0
2000-03-19 03:14:08 44 12903 4758 0 393 168 26 0 0 0
2000-03-19 03:24:08 44 12903 4758 0 393 121 27 0 0 0
2000-03-19 03:34:08 44 12903 4758 0 393 146 26 0 0 0
2000-03-19 03:44:08 44 12903 4758 0 393 117 27 0 0 0
2000-03-19 03:54:08 44 12903 4758 0 393 141 27 0 0 0
2000-03-19 04:04:08 44 12903 4758 0 394 121 27 0 0 0
2000-03-19 04:14:08 44 12903 4758 0 393 99 27 0 0 0
2000-03-19 04:24:08 44 12903 4758 0 393 67 26 0 0 0
2000-03-19 04:34:08 44 12903 5185 0 393 0 25 0 0 0
2000-03-19 04:44:08 44 12958 5185 0 286 0 26 0 0 0
2000-03-19 04:54:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 05:04:08 44 13013 5185 0 164 0 25 0 0 0
2000-03-19 05:14:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 05:24:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 05:34:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 05:44:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 05:54:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 06:04:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 06:14:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 06:24:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 06:34:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 06:44:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 06:54:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 07:04:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 07:14:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 07:24:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 07:34:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-19 07:44:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-19 07:54:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-19 08:04:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-19 08:14:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-19 08:24:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-19 08:34:08 44 12958 5185 0 165 0 26 0 0 0
2000-03-19 08:44:08 44 12958 5185 0 165 0 26 0 0 0
2000-03-19 08:54:08 44 12958 5185 0 165 0 26 0 0 0
2000-03-19 09:04:08 44 12958 5185 0 165 0 26 0 0 0
2000-03-19 09:14:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-19 09:24:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-19 09:34:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-19 09:44:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-19 09:54:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-19 10:04:08 44 12903 5185 0 165 0 25 0 0 0
2000-03-19 10:14:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-19 10:24:08 44 12958 5185 0 58 0 26 0 0 0
2000-03-19 10:34:08 44 13013 5185 0 0 0 26 0 0 0
2000-03-19 10:44:08 44 13013 5185 0 0 0 26 0 0 0
2000-03-19 10:54:08 44 13013 5185 0 0 0 25 0 0 0
2000-03-19 11:04:08 44 13013 5185 0 0 0 26 0 0 0
2000-03-19 11:14:08 44 13013 5185 0 0 0 26 0 0 0
2000-03-19 11:24:08 44 13013 5185 0 0 0 26 0 0 0
2000-03-19 11:34:08 44 13013 5185 0 0 0 26 0 0 0
2000-03-19 11:44:08 44 13013 5185 0 0 0 26 0 0 0
2000-03-19 11:54:08 44 13013 5185 0 0 0 26 0 0 0
2000-03-19 12:04:08 44 12903 5185 0 203 0 26 0 0 0
2000-03-19 12:14:08 44 12848 5185 0 231 0 25 0 0 0
2000-03-19 12:24:08 44 12848 5185 0 230 0 26 0 0 0
2000-03-19 12:34:08 44 12848 5185 0 230 0 26 0 0 0
2000-03-19 12:44:08 44 12848 5185 0 230 0 26 0 0 0
2000-03-19 12:54:08 44 12848 5185 0 230 0 26 0 0 0
2000-03-19 13:04:08 44 12793 5185 0 230 0 25 0 0 0
2000-03-19 13:14:08 44 12793 5185 0 230 0 25 0 0 0
2000-03-19 13:24:08 44 12793 5185 0 230 0 26 0 0 0
2000-03-19 13:34:08 44 12793 5185 0 230 0 26 0 0 0
2000-03-19 13:44:08 44 12793 5185 0 239 0 25 0 0 0
2000-03-19 13:54:08 44 12738 4758 0 402 46 26 0 0 0
2000-03-19 14:04:08 44 12738 4758 0 401 47 25 0 0 0
2000-03-19 14:14:08 44 12738 4758 374 401 43 25 0 319 0
2000-03-19 14:24:08 44 12738 4758 3597 401 41 25 0 3113 2
