Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-03-06 00:04:08 44 13926 4636 17204 -1 471 27 581 20702 750
2000-03-06 00:14:08 44 14036 4636 19250 -1 461 26 372 20702 693
2000-03-06 00:24:08 44 14091 4636 19789 -1 445 26 281 20856 626
2000-03-06 00:34:08 44 14091 4636 19360 -1 428 26 284 20801 514
2000-03-06 00:44:08 44 14036 4636 18436 0 407 27 257 20856 429
2000-03-06 00:54:08 44 13651 4636 15059 0 386 26 134 19789 139
2000-03-06 01:04:08 44 13277 4636 15059 -1 363 26 152 20328 165
2000-03-06 01:14:08 44 13167 4697 14190 -1 309 26 68 19404 71
2000-03-06 01:24:08 44 13123 4697 13981 -1 262 26 44 18975 47
2000-03-06 01:34:08 44 13123 4697 13816 -1 226 26 30 18491 33
2000-03-06 01:44:08 44 13123 4697 13607 0 199 26 12 16610 14
2000-03-06 01:54:08 44 13123 4758 13068 -1 178 27 5 14410 7
2000-03-06 02:04:08 44 13123 4758 9306 0 163 25 2 8338 3
2000-03-06 02:14:08 44 13123 4758 2475 -1 148 25 0 1771 2
2000-03-06 02:24:08 44 13123 4758 429 -1 137 25 0 319 0
2000-03-06 02:34:08 44 12958 4758 55 353 122 25 0 0 0
2000-03-06 02:44:08 44 12958 5185 0 391 0 26 0 0 0
2000-03-06 02:54:08 44 12958 5185 0 390 0 25 0 0 0
2000-03-06 03:04:08 44 12958 5185 0 391 0 25 0 0 0
2000-03-06 03:14:08 44 12958 5185 0 391 0 26 0 0 0
2000-03-06 03:24:08 44 12958 5185 0 391 0 26 0 0 0
2000-03-06 03:34:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 03:44:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 03:54:08 44 12903 5185 0 391 0 26 0 0 0
2000-03-06 04:04:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 04:14:08 44 12903 5185 0 391 0 26 0 0 0
2000-03-06 04:24:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 04:34:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 04:44:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 04:54:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 05:04:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 05:14:08 44 12903 5185 0 391 0 27 0 0 0
2000-03-06 05:24:08 44 13013 5185 0 202 0 26 0 0 0
2000-03-06 05:34:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-06 05:44:08 44 13013 5185 0 164 0 27 0 0 0
2000-03-06 05:54:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-06 06:04:08 44 13013 5185 0 164 0 27 0 0 0
2000-03-06 06:14:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-06 06:24:08 44 12958 5185 0 245 0 26 0 0 0
2000-03-06 06:34:08 44 13013 5185 0 164 0 27 0 0 0
2000-03-06 06:44:08 44 13013 5185 0 164 0 27 0 0 0
2000-03-06 06:54:08 44 13013 5185 0 164 0 27 0 0 0
2000-03-06 07:04:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-06 07:14:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-06 07:24:08 44 13013 5185 0 164 0 26 0 0 0
2000-03-06 07:34:08 44 13013 5185 0 164 0 27 0 0 0
2000-03-06 07:44:08 44 13013 5185 0 164 0 27 0 0 0
2000-03-06 07:54:08 44 13013 5185 0 164 0 27 0 0 0
2000-03-06 08:04:08 44 12958 5185 0 164 0 27 0 0 0
2000-03-06 08:14:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-06 08:24:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-06 08:34:08 44 12958 5185 0 164 0 25 0 0 0
2000-03-06 08:44:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-06 08:54:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-06 09:04:08 44 12958 5185 0 164 0 26 0 0 0
2000-03-06 09:14:08 44 12958 5185 0 165 0 26 0 0 0
2000-03-06 09:24:08 44 12958 5185 0 165 0 26 0 0 0
2000-03-06 09:34:08 44 12903 5185 0 165 0 25 0 0 0
2000-03-06 09:44:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 09:54:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 10:04:08 44 12903 5185 0 165 0 27 0 0 0
2000-03-06 10:14:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 10:24:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 10:34:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 10:44:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 10:54:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 11:04:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 11:14:08 44 12903 5185 0 165 0 26 0 0 0
2000-03-06 11:24:08 44 12848 5185 0 165 0 26 0 0 0
2000-03-06 11:34:08 44 12848 5185 0 165 0 25 0 0 0
2000-03-06 11:44:08 44 12848 5185 0 165 0 27 0 0 0
2000-03-06 11:54:08 44 12848 5185 0 165 0 26 0 0 0
2000-03-06 12:04:08 44 12848 5185 0 165 0 26 0 0 0
2000-03-06 12:14:08 44 12848 5185 0 166 0 26 0 0 0
2000-03-06 12:24:08 44 12848 5185 0 166 0 27 0 0 0
2000-03-06 12:34:08 44 12848 5185 0 166 0 27 0 0 0
2000-03-06 12:44:08 44 12848 5185 0 166 0 26 0 0 0
2000-03-06 12:54:08 44 12848 5185 0 166 0 26 0 0 0
2000-03-06 13:04:08 44 12848 5185 0 166 0 26 0 0 0
