01/22/15    00:54:59,20 days 03:09:59,0.6V,4.7V,12.7V,12.7V,0.6A,0.0A,0.0A,-0.2A,,24.0C,,,,,,,
01/22/15    00:50:00,20 days 03:04:59,0.6V,4.7V,12.7V,12.7V,0.6A,0.0A,0.0A,-0.2A,,24.0C,,,,,,,
01/22/15    00:45:02,20 days 03:00:00,0.6V,4.7V,12.7V,12.7V,0.6A,0.0A,0.0A,0.0A,,24.0C,,,,,,,
01/22/15    00:40:02,20 days 02:54:59,0.6V,4.7V,12.7V,12.7V,0.6A,0.0A,0.0A,-0.2A,,24.0C,,,,,,,
01/22/15    00:35:04,20 days 02:50:00,0.7V,4.7V,12.7V,12.7V,0.6A,0.0A,0.0A,0.0A,,24.0C,,,,,,,
01/22/15    00:30:05,20 days 02:45:00,0.7V,4.7V,12.7V,12.8V,0.6A,0.0A,0.0A,-0.2A,,23.9C,,,,,,,
01/22/15    00:25:06,20 days 02:40:00,0.9V,4.7V,12.8V,12.8V,0.6A,0.0A,0.0A,-0.2A,,23.9C,,,,,,,
01/22/15    00:20:07,20 days 02:35:00,15.0V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,23.8C,,,,,,,
01/22/15    00:15:08,20 days 02:30:00,14.9V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,0.0A,,23.7C,,,,,,,
01/22/15    00:10:09,20 days 02:24:59,15.1V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,23.6C,,,,,,,
01/22/15    00:05:10,20 days 02:19:59,15.2V,4.6V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,23.6C,,,,,,,
01/22/15    00:00:11,20 days 02:14:59,15.2V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,23.5C,,,,,,,
01/21/15    23:55:13,20 days 02:10:00,15.1V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,23.5C,,,,,,,
01/21/15    23:50:14,20 days 02:05:00,15.1V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,23.4C,,,,,,,
01/21/15    23:45:15,20 days 02:00:00,15.0V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,23.4C,,,,,,,
01/21/15    23:40:16,20 days 01:55:00,15.0V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,23.4C,,,,,,,
01/21/15    23:35:17,20 days 01:50:00,15.0V,4.7V,12.8V,12.9V,0.7A,0.0A,0.0A,-0.2A,,23.3C,,,,,,,
01/21/15    23:30:18,20 days 01:45:00,14.8V,4.7V,12.8V,12.8V,0.7A,0.0A,0.0A,-0.2A,,23.3C,,,,,,,
