Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2023-08-15 00:02:47 21 12903 5002 0 226 288 26 0 0 0
2023-08-15 00:12:47 21 12793 4819 0 228 646 27 0 0 0
2023-08-15 00:22:47 21 12848 4819 0 227 461 26 0 0 0
2023-08-15 00:32:47 21 12848 4819 0 226 404 27 0 0 0
2023-08-15 00:42:47 21 12848 4819 0 226 385 27 0 0 0
2023-08-15 00:52:47 21 12848 4819 0 227 371 26 0 0 1
2023-08-15 01:02:47 21 12848 4880 0 226 289 26 3 0 3
2023-08-15 01:12:47 21 12793 4819 0 228 367 27 0 0 0
2023-08-15 01:22:47 21 12793 4819 0 228 361 26 0 0 1
2023-08-15 01:32:47 21 12793 4819 0 228 359 27 0 0 0
2023-08-15 01:42:47 21 12793 4819 0 228 361 26 0 0 0
2023-08-15 01:52:47 21 12793 4819 0 228 364 27 0 0 0
2023-08-15 02:02:47 21 12793 4819 0 228 366 27 0 0 0
2023-08-15 02:12:47 21 12738 4819 0 229 367 26 0 0 0
2023-08-15 02:22:47 21 12738 4819 0 229 365 26 0 0 0
2023-08-15 02:32:47 21 12738 4819 0 229 366 27 0 0 0
2023-08-15 02:42:47 21 12738 4819 0 229 375 27 0 0 0
2023-08-15 02:52:47 21 12683 4819 0 229 375 26 0 0 1
2023-08-15 03:02:47 21 12683 4819 0 229 362 27 0 0 0
2023-08-15 03:12:47 21 12683 4819 0 230 371 27 0 0 0
2023-08-15 03:22:47 21 12683 4819 0 230 393 27 0 0 0
2023-08-15 03:32:47 21 12793 4819 0 29 403 26 0 0 0
2023-08-15 03:42:47 21 12848 4819 0 -2 406 26 0 0 0
2023-08-15 03:52:47 21 12848 4819 0 -2 401 26 0 0 0
2023-08-15 04:02:47 21 12848 4819 0 -2 395 26 0 0 0
2023-08-15 04:12:47 21 12848 4819 0 -2 406 26 0 0 0
2023-08-15 04:22:47 21 12793 4819 0 -2 412 27 0 0 0
2023-08-15 04:32:47 21 12793 4819 0 -2 415 26 0 0 0
2023-08-15 04:42:47 21 12793 4819 0 -2 410 27 0 0 0
2023-08-15 04:52:47 21 12793 4819 0 -2 417 27 0 0 0
2023-08-15 05:02:47 21 12793 4819 0 -2 415 26 0 0 0
2023-08-15 05:12:47 21 12793 4819 0 -2 435 26 0 0 0
2023-08-15 05:22:47 21 12793 4819 0 -2 428 28 0 0 0
