Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2023-09-16 00:02:47 21 12958 5185 0 224 -2 27 0 0 0
2023-09-16 00:12:47 21 12958 5185 0 224 -2 27 0 0 0
2023-09-16 00:22:47 21 12958 5185 0 224 -2 27 0 0 0
2023-09-16 00:32:47 21 12958 5063 0 224 86 27 0 0 0
2023-09-16 00:42:47 21 13013 4880 0 32 254 28 0 0 0
2023-09-16 00:52:47 21 13068 4880 0 -2 256 28 0 0 0
2023-09-16 01:02:47 21 13068 4880 0 -2 258 27 0 0 0
2023-09-16 01:12:47 21 13068 4880 0 -2 258 28 0 0 0
2023-09-16 01:22:47 21 13068 4880 0 -2 259 28 0 0 0
2023-09-16 01:32:47 21 13068 4880 0 -2 258 27 0 0 0
2023-09-16 01:42:47 21 13068 4880 0 -2 259 28 0 0 0
2023-09-16 01:52:47 21 13068 4880 0 -2 259 28 0 0 0
2023-09-16 02:02:47 21 13068 4880 0 -2 258 28 0 0 0
2023-09-16 02:12:47 21 13068 4880 0 -2 259 27 0 0 0
2023-09-16 02:22:47 21 13013 4880 0 -2 259 29 0 0 0
2023-09-16 02:32:47 21 13013 4880 0 -2 260 28 0 0 0
2023-09-16 02:42:47 21 13013 4880 0 -2 259 28 0 0 0
2023-09-16 02:52:47 21 13013 4880 0 -2 260 27 0 0 0
2023-09-16 03:02:47 21 13013 4880 0 -2 260 27 0 0 0
2023-09-16 03:12:47 21 13013 4880 0 -2 260 27 0 0 0
2023-09-16 03:22:47 21 13013 4880 0 -2 260 28 0 0 0
2023-09-16 03:32:47 21 13013 4880 0 -2 260 27 0 0 0
2023-09-16 03:42:47 21 13013 4880 0 -2 261 27 0 0 0
2023-09-16 03:52:47 21 13013 4880 0 -2 261 28 0 0 0
2023-09-16 04:02:47 21 13013 4880 0 -2 261 28 0 0 0
2023-09-16 04:12:47 21 13013 4880 0 -2 261 27 0 0 0
2023-09-16 04:22:47 21 13013 4880 0 -2 261 28 0 0 0
2023-09-16 04:32:47 21 13013 4880 0 -2 261 28 0 0 0
2023-09-16 04:42:47 21 13013 4880 0 -2 261 28 0 0 0
2023-09-16 04:52:47 21 13013 4880 0 -2 261 28 0 0 0
2023-09-16 05:02:47 21 13013 4880 0 -2 261 28 0 0 1
2023-09-16 05:12:47 21 13013 4880 0 -2 261 29 0 0 0
2023-09-16 05:22:47 21 12958 4880 0 -2 260 27 0 0 0
2023-09-16 05:32:47 21 12958 4880 0 -2 260 28 0 0 0
2023-09-16 05:42:47 21 12958 4880 0 -2 258 28 0 0 0
2023-09-16 05:52:47 21 12958 4880 0 -2 236 28 0 0 0
2023-09-16 06:02:47 21 12958 4880 0 -2 208 27 0 0 0
2023-09-16 06:12:47 21 13013 4880 0 -2 183 27 0 0 0
2023-09-16 06:22:47 21 13013 4880 0 -2 162 27 0 0 1
2023-09-16 06:32:47 21 13013 4880 0 -2 145 27 0 0 0
2023-09-16 06:42:47 21 13013 4880 0 -2 99 27 0 0 0
2023-09-16 06:52:47 21 12958 4880 0 25 88 28 0 0 0
2023-09-16 07:02:47 21 13013 4880 0 -2 72 27 0 0 0
2023-09-16 07:12:47 21 13013 4880 0 -2 62 27 0 0 0
2023-09-16 07:22:47 21 13013 4880 0 -2 57 27 0 0 0
