Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2023-11-27 00:01:01 21 12639 4819 0 230 624 33 0 0 0
2023-11-27 00:11:01 21 12683 4819 0 229 466 33 0 0 0
2023-11-27 00:21:01 21 12683 4819 0 229 470 34 0 0 0
2023-11-27 00:31:01 21 12683 4819 0 229 461 33 0 0 0
2023-11-27 00:41:01 21 12683 4819 0 229 444 33 0 0 0
2023-11-27 00:51:01 21 12738 5063 0 228 130 33 0 0 0
2023-11-27 01:01:01 21 12793 5185 0 227 -2 33 0 0 0
2023-11-27 01:11:01 21 12793 5185 0 227 -1 33 0 0 0
2023-11-27 01:21:01 21 12793 5185 0 227 -1 33 0 0 0
2023-11-27 01:31:01 21 12793 5185 0 228 -2 34 0 0 1
2023-11-27 01:41:01 21 12793 5185 0 228 -2 33 0 0 0
2023-11-27 01:51:01 21 12793 5185 0 228 -2 34 0 0 0
2023-11-27 02:01:01 21 12793 5185 0 228 -2 34 0 0 0
2023-11-27 02:11:01 21 12738 4941 0 229 128 33 0 0 0
2023-11-27 02:21:01 21 12738 4880 0 229 172 34 0 0 0
2023-11-27 02:31:01 21 12738 4880 0 229 182 33 0 0 0
2023-11-27 02:41:01 21 12738 4880 0 229 189 33 0 0 0
2023-11-27 02:51:01 21 12683 4880 0 229 268 34 0 0 0
2023-11-27 03:01:01 21 12683 4819 0 230 320 33 0 0 0
2023-11-27 03:11:01 21 12639 4819 0 230 321 33 0 0 0
2023-11-27 03:21:01 21 12738 4819 0 133 324 34 0 0 0
2023-11-27 03:31:01 21 12848 4819 0 -2 325 33 0 0 0
2023-11-27 03:41:01 21 12848 4819 0 -3 326 34 0 0 0
2023-11-27 03:51:01 21 12848 4819 0 -2 327 33 0 0 0
2023-11-27 04:01:01 21 12848 4819 0 -2 326 34 0 0 0
2023-11-27 04:11:01 21 12848 4819 0 -2 327 33 0 0 0
2023-11-27 04:21:01 21 12848 4819 0 2 327 34 0 0 0
2023-11-27 04:31:01 21 12639 4819 0 232 326 35 0 0 0
2023-11-27 04:41:01 21 12639 4819 0 230 327 33 0 0 0
2023-11-27 04:51:01 21 12639 4819 0 230 328 34 0 0 0
2023-11-27 05:01:01 21 12639 4819 0 230 328 33 0 0 0
2023-11-27 05:11:01 21 12584 4819 0 230 329 33 0 0 0
2023-11-27 05:21:01 21 12584 4819 0 231 329 34 0 0 0
2023-11-27 05:31:01 21 12584 4819 0 231 332 33 0 0 0
2023-11-27 05:41:01 21 12584 4819 0 231 342 33 0 0 0
2023-11-27 05:51:01 21 12584 4819 0 231 344 34 0 0 0
2023-11-27 06:01:01 21 12529 4819 0 231 345 33 0 0 0
2023-11-27 06:11:01 21 12529 4819 0 232 346 33 0 0 0
2023-11-27 06:21:01 21 12529 4819 0 233 348 33 0 0 0
2023-11-27 06:31:01 21 12639 4819 0 29 349 33 0 0 0
2023-11-27 06:41:01 21 12683 4819 0 -2 321 33 0 0 0
2023-11-27 06:51:01 21 12738 4819 0 -3 283 34 0 0 0
2023-11-27 07:01:01 21 12738 4819 0 -2 266 34 0 0 0
2023-11-27 07:11:01 21 12738 4880 0 -2 257 34 0 0 0
2023-11-27 07:21:01 21 12738 4819 0 -2 250 33 0 0 0
2023-11-27 07:31:01 21 12738 4880 0 -2 245 33 0 0 0
2023-11-27 07:41:01 21 12738 4819 0 -2 243 34 0 0 0
2023-11-27 07:51:01 21 12738 4819 0 -2 227 34 0 0 0
2023-11-27 08:01:01 21 12683 4880 0 -2 217 34 0 0 0
2023-11-27 08:11:01 21 12683 4819 0 -2 208 34 0 0 0
2023-11-27 08:21:01 21 12683 4880 0 -2 159 34 0 0 0
2023-11-27 08:31:01 21 12793 4880 0 -2 68 34 0 0 0
2023-11-27 08:41:01 21 12793 4880 0 -2 57 34 0 0 0
2023-11-27 08:51:01 21 12793 4880 0 -2 51 34 0 0 0
2023-11-27 09:01:01 21 12793 4880 0 -2 46 34 0 0 0
2023-11-27 09:11:01 21 12793 4880 0 -2 34 34 0 0 0
2023-11-27 09:21:01 21 12793 4880 0 -2 34 34 0 0 0
