01/08/15    12:36:08,6 days 12:34:59,0.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,0.0A,,27.4C,,,,,,,
01/08/15    12:31:09,6 days 12:30:00,0.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,27.4C,,,,,,,
01/08/15    12:26:08,6 days 12:24:59,0.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,27.4C,,,,,,,
01/08/15    12:21:09,6 days 12:20:00,0.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,0.0A,,27.4C,,,,,,,
01/08/15    12:16:08,6 days 12:14:59,0.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,27.4C,,,,,,,
01/08/15    12:11:09,6 days 12:10:00,0.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,0.0A,,27.4C,,,,,,,
01/08/15    12:06:08,6 days 12:04:59,0.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,27.5C,,,,,,,
01/08/15    12:01:08,6 days 11:59:59,0.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,27.5C,,,,,,,
01/08/15    11:56:08,6 days 11:55:00,0.0V,5.2V,13.0V,13.0V,0.0A,0.1A,0.0A,-0.2A,,27.5C,,,,,,,
01/08/15    11:51:08,6 days 11:50:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,27.6C,,,,,,,
01/08/15    11:46:08,6 days 11:45:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,27.6C,,,,,,,
01/08/15    11:41:08,6 days 11:40:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,27.7C,,,,,,,
01/08/15    11:36:08,6 days 11:35:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,27.8C,,,,,,,
01/08/15    11:31:08,6 days 11:30:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,27.8C,,,,,,,
01/08/15    11:26:08,6 days 11:25:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,27.9C,,,,,,,
01/08/15    11:21:08,6 days 11:20:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,28.0C,,,,,,,
01/08/15    11:16:08,6 days 11:15:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,28.1C,,,,,,,
01/08/15    11:11:08,6 days 11:10:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,28.1C,,,,,,,
01/08/15    11:06:08,6 days 11:05:00,0.0V,5.2V,12.9V,12.9V,0.0A,0.1A,0.2A,-0.2A,,28.2C,,,,,,,
01/08/15    11:01:08,6 days 11:00:00,0.0V,5.2V,13.0V,12.9V,0.0A,0.1A,0.2A,-0.2A,,28.3C,,,,,,,
01/08/15    10:56:08,6 days 10:55:00,0.0V,5.2V,13.0V,12.9V,0.0A,0.1A,0.2A,-0.2A,,28.4C,,,,,,,
01/08/15    10:51:08,6 days 10:50:00,0.0V,5.2V,13.0V,12.9V,0.0A,0.1A,0.2A,0.0A,,28.5C,,,,,,,
01/08/15    10:46:08,6 days 10:45:00,0.0V,5.2V,13.0V,12.9V,0.0A,0.1A,0.2A,-0.2A,,28.6C,,,,,,,
