04/04/15    05:16:46,92 days 03:26:17,19.9V,5.2V,14.4V,14.3V,0.0A,0.0A,0.2A,-0.2A,,26.7C,,,,,,,
04/04/15    05:11:45,92 days 03:21:16,21.1V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/04/15    05:06:45,92 days 03:16:16,21.2V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/04/15    05:01:45,92 days 03:11:16,21.5V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,0.0A,,26.8C,,,,,,,
04/04/15    04:56:45,92 days 03:06:17,21.0V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    04:51:44,92 days 03:01:16,20.9V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    04:46:44,92 days 02:56:16,20.7V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    04:41:44,92 days 02:51:16,20.7V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    04:36:44,92 days 02:46:17,21.2V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,0.0A,,26.8C,,,,,,,
04/04/15    04:31:43,92 days 02:41:16,21.2V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/04/15    04:26:43,92 days 02:36:16,21.2V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/04/15    04:21:43,92 days 02:31:17,21.3V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/04/15    04:16:43,92 days 02:26:17,21.0V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/04/15    04:11:42,92 days 02:21:16,20.4V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/04/15    04:06:42,92 days 02:16:16,19.8V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/04/15    04:01:41,92 days 02:11:16,20.2V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/04/15    03:56:41,92 days 02:06:16,20.6V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/04/15    03:51:41,92 days 02:01:17,21.1V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    03:46:41,92 days 01:56:17,20.9V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    03:41:40,92 days 01:51:16,21.0V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    03:36:40,92 days 01:46:17,21.1V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    03:31:39,92 days 01:41:16,21.1V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    03:26:39,92 days 01:36:16,21.3V,5.2V,14.4V,14.3V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    03:21:39,92 days 01:31:17,20.6V,5.2V,14.4V,14.4V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    03:16:38,92 days 01:26:16,15.6V,5.2V,14.1V,14.1V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/04/15    03:11:38,92 days 01:21:16,15.6V,5.2V,14.1V,14.1V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/04/15    03:06:38,92 days 01:16:17,15.8V,5.2V,14.0V,14.0V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/04/15    03:01:38,92 days 01:11:17,16.0V,5.2V,13.8V,13.8V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/04/15    02:56:37,92 days 01:06:16,15.5V,5.2V,13.6V,13.6V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/04/15    02:51:37,92 days 01:01:17,15.1V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,0.0A,,26.6C,,,,,,,
04/04/15    02:46:36,92 days 00:56:16,15.5V,5.2V,13.7V,13.7V,0.0A,0.0A,0.0A,0.0A,,26.6C,,,,,,,
04/04/15    02:41:36,92 days 00:51:17,16.1V,5.2V,13.9V,13.9V,0.0A,0.0A,0.0A,0.0A,,26.5C,,,,,,,
04/04/15    02:36:35,92 days 00:46:16,20.7V,5.2V,13.6V,13.5V,0.0A,0.0A,0.0A,0.0A,,26.5C,,,,,,,
04/04/15    02:31:35,92 days 00:41:16,15.4V,5.2V,13.7V,13.6V,0.0A,0.0A,0.0A,0.0A,,26.5C,,,,,,,
04/04/15    02:26:34,92 days 00:36:16,15.6V,5.2V,13.7V,13.7V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    02:21:34,92 days 00:31:16,16.2V,5.2V,13.8V,13.8V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    02:16:34,92 days 00:26:17,15.8V,5.2V,13.7V,13.7V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    02:11:33,92 days 00:21:16,15.7V,5.2V,13.6V,13.6V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    02:06:33,92 days 00:16:16,15.7V,5.2V,13.6V,13.6V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    02:01:33,92 days 00:11:17,20.7V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/04/15    01:56:32,92 days 00:06:16,15.7V,5.2V,13.6V,13.5V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/04/15    01:51:32,92 days 00:01:16,15.3V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    01:46:31,91 days 23:56:16,15.5V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    01:41:31,91 days 23:51:16,15.7V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    01:36:30,91 days 23:46:16,15.7V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/04/15    01:31:30,91 days 23:41:16,15.8V,5.2V,13.6V,13.5V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/04/15    01:26:30,91 days 23:36:17,17.8V,5.2V,13.5V,13.4V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/04/15    01:21:29,91 days 23:31:16,15.0V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    01:16:29,91 days 23:26:16,15.1V,5.2V,13.5V,13.4V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    01:11:29,91 days 23:21:17,15.2V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    01:06:29,91 days 23:16:17,15.5V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,-0.2A,,26.3C,,,,,,,
04/04/15    01:01:28,91 days 23:11:16,15.7V,5.2V,13.6V,13.6V,0.0A,0.0A,0.0A,-0.2A,,26.3C,,,,,,,
04/04/15    00:56:28,91 days 23:06:17,15.7V,5.2V,13.6V,13.6V,0.0A,0.0A,0.0A,-0.2A,,26.3C,,,,,,,
04/04/15    00:51:27,91 days 23:01:16,15.8V,5.2V,13.6V,13.6V,0.0A,0.0A,0.0A,-0.2A,,26.3C,,,,,,,
04/04/15    00:46:27,91 days 22:56:17,15.7V,5.2V,13.6V,13.5V,0.0A,0.0A,0.0A,-0.2A,,26.3C,,,,,,,
04/04/15    00:41:26,91 days 22:51:16,15.7V,5.2V,13.5V,13.5V,0.0A,0.0A,0.0A,-0.2A,,26.3C,,,,,,,
04/04/15    00:36:26,91 days 22:46:17,15.3V,5.2V,13.5V,13.4V,0.0A,0.0A,0.0A,-0.2A,,26.3C,,,,,,,
04/04/15    00:31:25,91 days 22:41:16,14.9V,5.2V,13.4V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    00:26:25,91 days 22:36:16,15.0V,5.2V,13.4V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    00:21:24,91 days 22:31:16,14.9V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    00:16:24,91 days 22:26:16,14.8V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/04/15    00:11:24,91 days 22:21:17,14.9V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/04/15    00:06:23,91 days 22:16:16,14.7V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/04/15    00:01:23,91 days 22:11:17,14.7V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/03/15    23:56:23,91 days 22:06:17,14.8V,5.2V,13.4V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/03/15    23:51:22,91 days 22:01:16,15.0V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/03/15    23:46:22,91 days 21:56:17,15.1V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/03/15    23:41:21,91 days 21:51:16,14.9V,5.2V,13.4V,13.3V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/03/15    23:36:21,91 days 21:46:16,15.1V,5.2V,13.4V,13.4V,0.0A,0.0A,0.0A,0.0A,,26.4C,,,,,,,
04/03/15    23:31:20,91 days 21:41:16,14.8V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.4C,,,,,,,
04/03/15    23:26:20,91 days 21:36:16,14.9V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.5C,,,,,,,
04/03/15    23:21:20,91 days 21:31:17,15.1V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.5C,,,,,,,
04/03/15    23:16:20,91 days 21:26:17,15.8V,5.2V,13.3V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.5C,,,,,,,
04/03/15    23:11:19,91 days 21:21:16,13.8V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.5C,,,,,,,
04/03/15    23:06:19,91 days 21:16:16,14.2V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,0.0A,,26.5C,,,,,,,
04/03/15    23:01:18,91 days 21:11:16,14.4V,5.2V,13.3V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.5C,,,,,,,
04/03/15    22:56:18,91 days 21:06:16,14.4V,5.2V,13.3V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.5C,,,,,,,
04/03/15    22:51:18,91 days 21:01:16,14.4V,5.2V,13.3V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.5C,,,,,,,
04/03/15    22:46:18,91 days 20:56:17,14.7V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    22:41:17,91 days 20:51:16,14.8V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    22:36:17,91 days 20:46:16,14.9V,5.2V,13.3V,13.3V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    22:31:17,91 days 20:41:17,14.7V,5.2V,13.3V,13.2V,0.0A,0.0A,0.0A,0.0A,,26.6C,,,,,,,
04/03/15    22:26:16,91 days 20:36:16,14.6V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    22:21:16,91 days 20:31:16,14.1V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    22:16:15,91 days 20:26:16,13.9V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    22:11:15,91 days 20:21:16,13.6V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    22:06:15,91 days 20:16:16,13.7V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    22:01:15,91 days 20:11:17,13.7V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.6C,,,,,,,
04/03/15    21:56:14,91 days 20:06:16,13.7V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:51:14,91 days 20:01:17,13.8V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:46:13,91 days 19:56:16,13.7V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:41:13,91 days 19:51:17,14.5V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:36:12,91 days 19:46:16,13.6V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:31:12,91 days 19:41:16,13.6V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:26:11,91 days 19:36:16,13.6V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:21:11,91 days 19:31:16,13.6V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:16:10,91 days 19:26:16,13.4V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.7C,,,,,,,
04/03/15    21:11:10,91 days 19:21:16,13.7V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,0.0A,,26.8C,,,,,,,
04/03/15    21:06:10,91 days 19:16:17,13.2V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,0.0A,,26.8C,,,,,,,
04/03/15    21:01:09,91 days 19:11:16,13.0V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/03/15    20:56:09,91 days 19:06:16,11.0V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/03/15    20:51:09,91 days 19:01:17,8.1V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/03/15    20:46:08,91 days 18:56:16,4.6V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/03/15    20:41:08,91 days 18:51:17,1.6V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,0.0A,,26.8C,,,,,,,
04/03/15    20:36:08,91 days 18:46:17,0.2V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,0.0A,,26.8C,,,,,,,
04/03/15    20:31:07,91 days 18:41:16,0.0V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.8C,,,,,,,
04/03/15    20:26:07,91 days 18:36:17,0.0V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,0.0A,,26.9C,,,,,,,
04/03/15    20:21:06,91 days 18:31:16,0.0V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/03/15    20:16:06,91 days 18:26:16,0.0V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/03/15    20:11:05,91 days 18:21:16,0.0V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,-0.2A,,26.9C,,,,,,,
04/03/15    20:06:05,91 days 18:16:16,0.0V,5.2V,13.2V,13.2V,0.0A,0.0A,0.0A,0.0A,,26.9C,,,,,,,
