Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-05-22 00:06:33 39 13607 5307 15268 -1 -1 27 617 21131 610
2000-05-22 00:16:33 39 13706 5307 15642 -1 -1 27 851 21615 896
2000-05-22 00:26:33 39 13651 5307 15213 -1 -1 27 686 21021 630
2000-05-22 00:36:33 39 13761 5307 15323 -1 -1 27 848 21241 810
2000-05-22 00:46:33 39 13706 5307 15378 -1 -1 27 746 20702 705
2000-05-22 00:56:33 39 13651 5307 16940 -1 -1 26 609 21450 941
2000-05-22 01:06:33 39 13706 5307 15972 -1 -1 27 733 20911 821
2000-05-22 01:16:33 39 13706 5307 17314 -1 -1 27 626 21186 940
2000-05-22 01:26:33 39 13761 5307 17259 -1 -1 27 740 21186 964
2000-05-22 01:36:33 39 13607 5307 18172 -1 -1 26 484 21285 1050
2000-05-22 01:46:33 39 13926 5307 15543 -1 -1 27 1163 21076 1162
2000-05-22 01:56:33 39 13651 5246 15433 -1 -1 27 563 20757 664
2000-05-22 02:06:33 39 13816 5307 16610 -1 0 27 908 21450 1035
2000-05-22 02:16:33 39 13871 5307 15917 -1 -1 27 1003 20966 1016
2000-05-22 02:26:33 39 13651 5246 15378 -1 -1 27 533 20801 531
2000-05-22 02:36:33 39 13761 5307 15862 -1 -1 27 645 20801 755
2000-05-22 02:46:33 39 13871 5307 15972 -1 -1 27 880 21450 1013
2000-05-22 02:56:33 39 13706 5307 14949 -1 -1 27 576 20592 547
2000-05-22 03:06:33 39 14036 5307 16181 -1 -1 27 1092 21285 1156
2000-05-22 03:16:33 39 14135 5307 15697 -1 -1 27 1164 21186 1208
2000-05-22 03:26:33 39 14245 5246 15972 -1 -1 27 1040 21131 1152
2000-05-22 03:36:33 39 14355 5246 19734 -1 -1 27 465 21076 1076
2000-05-22 03:46:33 39 14355 5246 20482 -1 -1 27 201 20966 1092
2000-05-22 03:56:33 39 14410 5246 19250 -1 -1 27 148 20218 516
2000-05-22 04:06:33 39 14410 5307 21131 -1 -1 27 112 21450 1014
2000-05-22 04:16:33 39 14410 5307 20856 -1 -1 27 93 21076 978
2000-05-22 04:26:33 39 14300 5246 17578 -1 -1 27 82 19734 259
2000-05-22 04:36:33 39 14410 5307 21340 -1 -1 26 73 21560 918
2000-05-22 04:46:33 39 14410 5307 21186 -1 -1 27 59 21340 892
2000-05-22 04:56:33 39 14410 5307 21076 -1 -1 28 54 21131 720
2000-05-22 05:06:33 39 14135 5307 21241 -1 -1 27 13 21285 819
2000-05-22 05:16:33 39 14410 5307 20592 -1 -1 27 74 21021 610
2000-05-22 05:26:33 39 14410 5307 20801 -1 -1 27 39 21076 570
2000-05-22 05:36:33 39 14355 5307 20372 -1 -1 27 37 20647 373
2000-05-22 05:46:33 39 14410 5307 19514 -1 -1 27 39 20273 310
2000-05-22 05:56:33 39 14410 5307 21285 -1 -1 27 35 21395 571
2000-05-22 06:06:33 39 14410 5307 21076 -1 -1 27 35 21186 534
2000-05-22 06:16:33 39 14410 5307 20966 -1 -1 27 33 21076 477
2000-05-22 06:26:33 39 14410 5307 19030 -1 -1 27 37 19734 176
2000-05-22 06:36:33 39 14410 5307 18062 -1 -1 28 38 19624 96
2000-05-22 06:46:33 39 14410 5307 20801 -1 -1 27 35 21021 281
2000-05-22 06:56:33 39 14410 5307 20647 -1 -1 27 35 20856 272
2000-05-22 07:06:33 39 14410 5307 20218 -1 -1 27 35 20482 190
2000-05-22 07:16:33 39 14355 5246 15972 -1 -1 27 32 18601 53
2000-05-22 07:26:33 39 14135 5246 14729 -1 -1 27 20 17798 27
2000-05-22 07:36:33 39 13926 5246 14410 -1 -1 27 16 17314 22
2000-05-22 07:46:33 39 13761 5246 14245 -1 -1 28 10 16500 16
2000-05-22 07:56:33 39 13607 5246 13871 -1 -1 27 5 14729 10
2000-05-22 08:06:33 39 13497 5307 11506 -1 -1 27 3 11077 5
2000-05-22 08:16:33 39 13442 5307 6237 -1 0 27 2 5434 3
2000-05-22 08:26:33 39 13387 5307 748 46 -1 27 0 539 1
2000-05-22 08:36:33 39 13222 5246 55 214 -1 27 0 0 0
2000-05-22 08:46:33 39 13167 5246 0 330 -1 27 0 0 0
2000-05-22 08:56:33 39 13123 5246 0 329 -1 28 0 0 0
2000-05-22 09:06:33 39 13123 5246 0 329 -1 27 0 0 0
2000-05-22 09:16:33 39 13123 5246 0 330 -1 26 0 0 0
2000-05-22 09:26:33 39 13123 5185 0 330 64 26 0 0 0
2000-05-22 09:36:33 39 13013 4758 0 333 502 27 0 0 0
2000-05-22 09:46:33 39 13013 4758 0 332 459 27 0 0 0
2000-05-22 09:56:33 39 13013 4758 0 331 444 27 0 0 0
2000-05-22 10:06:33 39 13013 4758 0 331 428 27 0 0 1
2000-05-22 10:16:33 39 13013 4758 0 331 417 27 0 0 0
2000-05-22 10:26:33 39 13013 4819 0 331 409 27 0 0 0
2000-05-22 10:36:33 39 13013 4758 0 333 550 27 0 0 0
2000-05-22 10:46:33 39 13013 4758 0 333 489 27 0 0 1
2000-05-22 10:56:33 39 13013 4758 0 333 466 27 0 0 0
2000-05-22 11:06:33 39 13013 4758 0 333 450 27 0 0 0
2000-05-22 11:16:33 39 13013 4758 0 333 435 27 0 0 0
