Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-05-29 00:06:33 39 14036 4758 19734 -1 496 27 448 21131 970
2000-05-29 00:16:33 39 14300 4758 20273 -2 475 27 305 21021 997
2000-05-29 00:26:33 39 14355 4758 20372 -1 462 27 271 20966 1020
2000-05-29 00:36:33 39 14355 4819 20427 -1 425 28 212 20911 1041
2000-05-29 00:46:33 39 14355 4819 20328 -1 418 27 202 20757 1064
2000-05-29 00:56:33 39 14355 4819 20273 -1 362 27 187 20702 1081
2000-05-29 01:06:33 39 14355 4880 20427 -1 228 27 143 20702 1094
2000-05-29 01:16:33 39 14355 4880 20482 -1 144 27 104 20757 1101
2000-05-29 01:26:33 39 14410 4941 20537 -1 33 28 62 20702 1114
2000-05-29 01:36:33 39 14410 4941 20427 -1 0 27 46 20482 1122
2000-05-29 01:46:33 39 14410 4941 20372 -1 0 27 43 20482 1127
2000-05-29 01:56:33 39 14410 4941 20482 -1 0 27 42 20592 1127
2000-05-29 02:06:33 39 14410 4941 20647 -1 0 27 41 20757 1124
2000-05-29 02:16:33 39 14410 4941 20592 -1 0 27 40 20702 1120
2000-05-29 02:26:33 39 14410 4941 20537 -1 0 27 39 20592 1113
2000-05-29 02:36:33 39 14410 4941 20537 -1 0 26 39 20647 1106
2000-05-29 02:46:33 39 14410 4941 20482 -1 0 27 40 20592 1099
2000-05-29 02:56:33 39 14410 4941 20482 -1 0 28 38 20592 1088
2000-05-29 03:06:33 39 14410 4941 20592 -1 0 28 39 20647 1075
2000-05-29 03:16:33 39 14410 4941 20647 -1 0 27 39 20757 1057
2000-05-29 03:26:33 39 14410 4941 20647 -1 0 27 38 20757 1038
2000-05-29 03:36:33 39 14410 4941 20537 -1 0 27 38 20647 1017
2000-05-29 03:46:33 39 14410 4941 20647 -1 0 27 38 20702 999
2000-05-29 03:56:33 39 14410 4941 20592 -1 0 27 38 20702 977
2000-05-29 04:06:33 39 14355 4880 20537 -1 134 27 88 20757 951
2000-05-29 04:16:33 39 14410 4941 20537 -1 13 27 46 20647 924
2000-05-29 04:26:33 39 14410 4941 20537 -1 0 27 38 20647 897
2000-05-29 04:36:33 39 14410 4941 20482 -1 0 27 38 20647 863
2000-05-29 04:46:33 39 14410 4941 20482 -1 0 27 39 20592 830
2000-05-29 04:56:33 39 14410 4941 20537 -1 0 27 39 20647 794
2000-05-29 05:06:33 39 14410 4941 20537 -1 0 27 39 20647 757
2000-05-29 05:16:33 39 14410 4941 20537 -1 0 27 37 20702 718
2000-05-29 05:26:33 39 14410 4941 20647 -1 0 27 38 20757 675
2000-05-29 05:36:33 39 14355 4819 20108 -1 411 27 184 20801 632
