Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-04-30 00:06:33 39 14410 0 20911 -1 -1 27 34 20966 1034
2000-04-30 00:16:33 39 14410 0 20966 -1 -1 27 32 21076 1058
2000-04-30 00:26:33 39 14410 0 20856 -1 -1 27 33 20911 1084
2000-04-30 00:36:33 39 14410 0 20702 -1 -1 27 33 20801 1105
2000-04-30 00:46:33 39 14410 0 20702 -1 -1 27 33 20801 1123
2000-04-30 00:56:33 39 14410 0 20702 0 -1 27 32 20801 1138
2000-04-30 01:06:33 39 14410 0 20592 -1 -1 27 32 20702 1151
2000-04-30 01:16:33 39 14410 0 20592 -1 -1 27 33 20647 1162
2000-04-30 01:26:33 39 14410 0 20702 -1 -1 27 33 20801 1168
2000-04-30 01:36:33 39 14410 0 20702 -1 -1 27 33 20757 1175
2000-04-30 01:46:33 39 14410 0 20592 -1 -1 28 33 20702 1178
2000-04-30 01:56:33 39 14410 0 20537 -1 -1 27 32 20592 1180
2000-04-30 02:06:33 39 14410 0 20328 -1 -1 27 33 20427 1179
2000-04-30 02:16:33 39 14410 0 20427 -1 -1 26 33 20482 1176
2000-04-30 02:26:33 39 14410 0 20537 -1 -1 27 32 20592 1171
2000-04-30 02:36:33 39 14410 0 20537 -1 -1 27 32 20592 1165
2000-04-30 02:46:33 39 14410 0 20328 -1 -1 28 32 20427 1157
2000-04-30 02:56:33 39 14410 0 20372 -1 -1 26 33 20482 1144
2000-04-30 03:06:33 39 14410 0 20328 -1 -1 26 33 20427 1125
2000-04-30 03:16:33 39 14410 0 20328 -1 -1 27 32 20372 1107
2000-04-30 03:26:33 39 14410 0 20482 -1 -1 27 32 20592 1085
2000-04-30 03:36:33 39 14410 0 20592 -1 -1 27 32 20702 1059
2000-04-30 03:46:33 39 14410 0 20647 -1 -1 27 33 20757 1031
2000-04-30 03:56:33 39 14410 0 20702 -1 -1 27 33 20757 1005
2000-04-30 04:06:33 39 14410 0 20757 -1 -1 27 33 20801 979
2000-04-30 04:16:33 39 14410 0 20757 -1 -1 27 33 20856 950
2000-04-30 04:26:33 39 14410 0 20757 -1 -1 27 33 20856 917
2000-04-30 04:36:33 39 14410 0 20702 -1 -1 27 32 20801 883
2000-04-30 04:46:33 39 14410 0 20757 -1 -1 27 33 20856 840
2000-04-30 04:56:33 39 14410 0 20856 -1 -1 27 32 20966 803
2000-04-30 05:06:33 39 14410 0 20856 -1 -1 27 32 20966 760
2000-04-30 05:16:33 39 14410 0 20856 -1 -1 28 32 20966 716
2000-04-30 05:26:33 39 14410 0 20856 -1 -1 27 32 20966 674
2000-04-30 05:36:33 39 14410 0 20801 -1 -1 26 32 20911 628
2000-04-30 05:46:33 39 14410 0 20911 -1 -1 27 32 21021 584
2000-04-30 05:56:33 39 14410 0 20911 -1 -1 27 32 21021 540
2000-04-30 06:06:33 39 14410 0 20856 -1 -1 27 32 21021 492
2000-04-30 06:16:33 39 14410 0 20856 -1 -1 27 32 20966 445
2000-04-30 06:26:33 39 14410 0 20757 -1 -1 26 32 20911 395
2000-04-30 06:36:33 39 14410 0 20702 -1 -1 27 31 20856 344
2000-04-30 06:46:33 39 14410 0 20592 0 -1 27 33 20757 293
2000-04-30 06:56:33 39 14410 0 20427 -1 -1 27 33 20647 242
2000-04-30 07:06:33 39 14410 0 18920 -1 -1 27 32 19679 143
2000-04-30 07:16:33 39 14245 0 14784 0 -1 27 22 17798 30
2000-04-30 07:26:33 39 14036 0 14575 -1 -1 27 19 17523 25
2000-04-30 07:36:33 39 13816 0 14300 -1 -1 27 14 16984 20
2000-04-30 07:46:33 39 13706 0 14355 -1 -1 27 8 16027 14
2000-04-30 07:56:33 39 13552 0 13387 -1 -1 28 4 13761 8
2000-04-30 08:06:33 39 13497 0 10054 -1 -1 27 3 9460 4
2000-04-30 08:16:33 39 13442 0 3113 -1 -1 27 1 2420 2
2000-04-30 08:26:33 39 13387 0 264 -1 -1 28 0 220 0
2000-04-30 08:36:33 39 13387 0 0 -1 -1 27 0 0 0
2000-04-30 08:46:33 39 13332 0 0 -1 -1 26 0 0 0
2000-04-30 08:56:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 09:06:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 09:16:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 09:26:33 39 13332 0 0 -1 -1 28 0 0 0
2000-04-30 09:36:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 09:46:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 09:56:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 10:06:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 10:16:33 39 13332 0 0 -1 -1 26 0 0 0
2000-04-30 10:26:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 10:36:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 10:46:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 10:56:33 39 13332 0 0 -1 -1 28 0 0 0
2000-04-30 11:06:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 11:16:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 11:26:33 39 13332 0 0 -1 -1 28 0 0 0
2000-04-30 11:36:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 11:46:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 11:56:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 12:06:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 12:16:33 39 13332 0 0 -1 -1 26 0 0 0
2000-04-30 12:26:33 39 13332 0 0 -1 -1 27 0 0 0
2000-04-30 12:36:33 39 13332 0 0 -1 -1 27 0 0 0
