Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-05-28 00:06:33 39 13871 5307 15543 -1 -1 28 958 21076 993
2000-05-28 00:16:33 39 13871 5307 15587 -1 -1 27 977 21131 1015
2000-05-28 00:26:33 39 13926 5307 15488 -1 -1 27 1014 21076 1037
2000-05-28 00:36:33 39 13981 5307 15543 -1 -1 27 1040 21186 1064
2000-05-28 00:46:33 39 14135 5307 15752 -1 -1 27 1044 21131 1085
2000-05-28 00:56:33 39 14135 5246 19998 -1 -1 27 352 21021 1104
2000-05-28 01:06:33 39 14410 5246 20427 -1 -1 27 157 20801 1121
2000-05-28 01:16:33 39 14410 5307 20592 -1 -1 27 96 20757 1133
2000-05-28 01:26:33 39 14410 5307 20592 -1 -1 28 76 20757 1143
2000-05-28 01:36:33 39 14410 5307 20482 -1 -1 27 63 20647 1150
2000-05-28 01:46:33 39 14410 5307 20482 -1 -1 27 54 20592 1156
2000-05-28 01:56:33 39 14410 5307 20482 -1 -1 27 49 20647 1160
2000-05-28 02:06:33 39 14410 5307 20592 -1 -1 27 46 20702 1159
2000-05-28 02:16:33 39 14410 5307 20537 -1 -1 27 42 20592 1156
2000-05-28 02:26:33 39 14410 5307 20427 -1 -1 27 40 20537 1153
2000-05-28 02:36:33 39 14410 5307 20372 -1 -1 27 39 20482 1146
2000-05-28 02:46:33 39 14410 5307 20273 -1 -1 27 36 20372 1135
2000-05-28 02:56:33 39 14410 5307 20273 -1 -1 27 35 20372 1120
2000-05-28 03:06:33 39 14410 5307 20482 -1 -1 27 35 20592 1103
2000-05-28 03:16:33 39 14410 5307 20328 -1 -1 28 34 20427 1085
2000-05-28 03:26:33 39 14410 5307 20372 -1 -1 27 34 20482 1068
2000-05-28 03:36:33 39 14410 5307 20537 -1 -1 27 33 20592 1044
2000-05-28 03:46:33 39 14410 5307 20537 0 -1 26 32 20592 1018
2000-05-28 03:56:33 39 14410 5307 20482 -1 -1 27 33 20592 991
2000-05-28 04:06:33 39 14410 5307 20537 -1 -1 27 34 20647 960
2000-05-28 04:16:33 39 14410 5307 20647 -1 -1 27 33 20757 929
2000-05-28 04:26:33 39 14410 5307 20592 -1 -1 28 33 20647 900
2000-05-28 04:36:33 39 14410 5307 20592 -1 -1 27 33 20647 863
2000-05-28 04:46:33 39 14410 5307 20592 -1 -1 27 33 20702 830
2000-05-28 04:56:33 39 14410 5307 20592 -1 -1 27 32 20702 793
2000-05-28 05:06:33 39 14410 5307 20592 -1 -1 28 33 20647 755
2000-05-28 05:16:33 39 14410 5307 20592 -1 -1 27 32 20702 715
2000-05-28 05:26:33 39 14410 5307 20592 -1 -1 26 32 20702 674
2000-05-28 05:36:33 39 14410 5307 20702 -1 -1 27 32 20856 632
2000-05-28 05:46:33 39 14410 5307 20702 -1 -1 27 32 20801 589
2000-05-28 05:56:33 39 14410 5307 20592 -1 -1 27 33 20757 544
2000-05-28 06:06:33 39 14410 5307 20647 -1 -1 28 33 20801 497
2000-05-28 06:16:33 39 14410 5307 20647 -1 -1 27 32 20757 450
2000-05-28 06:26:33 39 14410 5246 20537 -1 35 27 43 20757 402
2000-05-28 06:36:33 39 14355 4880 19943 -1 260 27 127 20647 354
2000-05-28 06:46:33 39 14355 4880 19789 -1 230 27 121 20537 305
2000-05-28 06:56:33 39 14355 4880 19305 -1 225 27 124 20427 256
2000-05-28 07:06:33 39 14355 4880 17952 -1 222 27 141 20328 207
2000-05-28 07:16:33 39 13981 4880 14674 -1 218 27 61 18392 69
2000-05-28 07:26:33 39 13442 4880 13981 -1 211 27 23 17578 29
2000-05-28 07:36:33 39 13332 4880 13761 -1 199 26 18 17204 24
2000-05-28 07:46:33 39 13277 4880 13706 -1 184 27 12 16456 18
2000-05-28 07:56:33 39 13277 4880 13387 -1 208 27 6 15004 11
