Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-03-24 00:03:57 7 13442 5124 15587 0 0 29 367 20647 422
2000-03-24 00:13:57 7 13497 5124 15433 0 0 29 433 20592 457
2000-03-24 00:23:57 7 13442 5124 15323 0 0 28 345 20537 374
2000-03-24 00:33:57 7 13442 5124 15642 0 0 29 428 20647 512
2000-03-24 00:43:57 7 13706 5124 16027 0 0 29 861 20702 928
2000-03-24 00:53:57 7 13607 5124 15917 0 0 29 616 20482 755
2000-03-24 01:03:57 7 13871 5124 16071 0 0 29 1083 20482 1109
2000-03-24 01:13:57 7 13442 5124 14894 0 0 29 301 19844 338
2000-03-24 01:23:57 7 13332 5124 15059 0 0 29 220 20108 247
2000-03-24 01:33:57 7 13651 5124 17039 0 0 29 587 20966 792
2000-03-24 01:43:57 7 13497 5124 15158 0 0 29 318 19943 313
2000-03-24 01:53:57 7 13706 5124 17149 0 0 29 515 20911 808
2000-03-24 02:03:57 7 14135 5124 19624 0 0 28 352 20647 1360
2000-03-24 02:13:57 7 14091 5124 19250 0 0 29 111 19624 720
2000-03-24 02:23:57 7 14135 5124 19789 0 0 29 86 20108 637
2000-03-24 02:33:57 7 14190 5063 20108 0 51 29 59 20328 845
2000-03-24 02:43:57 7 13442 4697 16456 -1 1617 29 437 19943 768
2000-03-24 02:53:57 7 13123 4697 15862 -1 1628 29 521 19844 619
2000-03-24 03:03:57 7 13277 4758 17369 -1 1638 28 817 20647 1121
2000-03-24 03:13:57 7 13761 4758 17204 -2 1598 29 728 20053 1017
2000-03-24 03:23:57 7 13497 4758 16555 -2 1602 29 716 20427 1040
2000-03-24 03:33:57 7 13222 4697 15488 -2 1638 28 274 19360 429
2000-03-24 03:43:57 7 12848 4697 14355 -2 1639 28 200 19789 217
2000-03-24 03:53:57 7 12903 4697 15378 -2 1641 28 307 20537 403
2000-03-24 04:03:57 7 13222 4758 16500 -2 1640 28 871 20911 1109
2000-03-24 04:13:57 7 13332 4758 15378 -2 1602 28 973 20108 1005
2000-03-24 04:23:57 7 13167 4758 15059 -1 1580 28 693 20163 730
2000-03-24 04:33:57 7 13387 4758 15213 -2 1527 29 1002 20427 1109
2000-03-24 04:43:57 7 13387 4758 14894 -1 1186 28 788 19888 796
2000-03-24 04:53:57 7 13651 4819 15543 -1 912 29 745 20482 932
2000-03-24 05:03:57 7 14091 4819 19195 0 957 29 342 20372 939
2000-03-24 05:13:57 7 14091 4819 19195 0 959 29 354 20372 913
2000-03-24 05:23:57 7 14091 4819 19514 0 702 29 273 20273 890
2000-03-24 05:33:57 7 14091 4819 19459 0 648 29 259 20218 844
2000-03-24 05:43:57 7 14091 4819 18656 0 645 29 255 20108 698
2000-03-24 05:53:57 7 14036 4819 18601 0 646 29 256 20163 652
2000-03-24 06:03:57 7 14135 4880 19679 0 540 28 217 20372 747
2000-03-24 06:13:57 7 14245 5124 19844 0 0 29 41 19998 520
2000-03-24 06:23:57 7 14245 5124 20273 0 0 29 37 20372 582
2000-03-24 06:33:57 7 14245 5124 20273 0 0 29 37 20427 529
2000-03-24 06:43:57 7 14245 5124 19624 0 0 29 37 19789 356
2000-03-24 06:53:57 7 14135 5124 14784 0 0 28 34 17798 41
2000-03-24 07:03:57 7 13981 5124 14619 0 0 28 30 17952 35
2000-03-24 07:13:57 7 13816 5124 14465 0 0 28 27 17908 32
2000-03-24 07:23:57 7 13651 5124 14245 0 0 27 24 17798 29
2000-03-24 07:33:57 7 13552 5124 14091 0 0 28 22 17688 25
2000-03-24 07:43:57 7 13387 5063 13926 0 0 28 19 17468 22
2000-03-24 07:53:57 7 13332 5063 13816 0 0 29 15 17039 18
2000-03-24 08:03:57 7 13222 5063 13761 0 0 29 9 16181 12
2000-03-24 08:13:57 7 13167 5124 13277 0 0 28 4 14245 7
2000-03-24 08:23:57 7 13167 5124 10912 0 0 28 3 10054 3
2000-03-24 08:33:57 7 13123 5124 2794 0 0 28 0 1881 1
2000-03-24 08:43:57 7 13068 5124 264 44 0 28 0 165 0
2000-03-24 08:53:57 7 13013 5063 0 165 0 28 0 0 0
2000-03-24 09:03:57 7 13013 5063 0 196 0 28 0 0 0
2000-03-24 09:13:57 7 12958 5063 0 250 0 28 0 0 0
2000-03-24 09:23:57 7 13013 5063 0 164 0 28 0 0 0
2000-03-24 09:33:57 7 13013 5063 0 164 0 28 0 0 0
2000-03-24 09:43:57 7 13013 5063 0 164 0 28 0 0 0
2000-03-24 09:53:57 7 13013 5063 0 164 0 28 0 0 0
2000-03-24 10:03:57 7 12958 5063 0 237 0 28 0 0 0
2000-03-24 10:13:57 7 12848 5063 0 434 0 28 0 0 0
2000-03-24 10:23:57 7 12848 5063 0 433 0 29 0 0 0
2000-03-24 10:33:57 7 12848 5063 0 431 0 28 0 0 0
2000-03-24 10:43:57 7 12848 5063 0 431 0 28 0 0 0
2000-03-24 10:53:57 7 12848 5063 0 431 0 27 0 0 0
2000-03-24 11:03:57 7 12848 5063 0 431 0 28 0 0 0
2000-03-24 11:13:57 7 12848 5063 0 431 0 27 0 0 0
2000-03-24 11:23:57 7 12848 5063 0 432 0 28 0 0 0
2000-03-24 11:33:57 7 12848 5063 0 433 0 28 0 0 0
2000-03-24 11:43:57 7 12848 5063 0 433 0 27 0 0 0
2000-03-24 11:53:57 7 12848 5063 0 433 0 28 0 0 0
2000-03-24 12:03:57 7 12848 5063 0 433 0 28 0 0 0
2000-03-24 12:13:57 7 12848 5063 0 416 0 28 0 0 0
2000-03-24 12:23:57 7 13013 5124 0 48 0 28 0 0 0
2000-03-24 12:33:57 7 13123 5124 0 0 0 28 0 0 0
2000-03-24 12:43:57 7 13123 5124 0 0 0 28 0 0 0
2000-03-24 12:53:57 7 13123 5124 0 0 0 28 0 0 0
2000-03-24 13:03:57 7 13123 5124 0 0 0 28 0 0 0
