01/27/15    22:33:12,25 days 23:45:00,15.5V,4.7V,13.1V,13.1V,0.6A,0.0A,0.0A,-0.2A,,77.9F,,,,,,,
01/27/15    22:28:12,25 days 23:39:59,15.4V,4.7V,13.0V,13.0V,0.9A,0.0A,0.0A,-0.2A,,77.7F,,,,,,,
01/27/15    22:23:13,25 days 23:35:00,15.4V,4.7V,13.1V,13.0V,0.7A,0.0A,0.0A,-0.2A,,77.5F,,,,,,,
01/27/15    22:18:14,25 days 23:30:00,16.3V,4.7V,13.0V,13.0V,0.7A,0.0A,0.0A,-0.2A,,77.5F,,,,,,,
01/27/15    22:13:14,25 days 23:25:00,15.2V,4.7V,13.0V,13.0V,0.7A,0.0A,0.0A,-0.2A,,77.4F,,,,,,,
01/27/15    22:08:14,25 days 23:19:59,15.2V,4.7V,13.0V,13.0V,0.7A,0.0A,0.0A,-0.2A,,77.4F,,,,,,,
01/27/15    22:03:15,25 days 23:15:00,15.1V,4.7V,13.0V,12.9V,0.7A,0.0A,0.0A,-0.2A,,77.4F,,,,,,,
01/27/15    21:58:15,25 days 23:09:59,15.0V,4.7V,13.0V,12.9V,0.7A,0.0A,0.0A,-0.2A,,77.4F,,,,,,,
01/27/15    21:53:16,25 days 23:05:00,14.9V,4.7V,13.0V,12.9V,0.7A,0.0A,0.0A,-0.2A,,77.4F,,,,,,,
01/27/15    21:48:16,25 days 22:59:59,14.8V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,77.2F,,,,,,,
01/27/15    21:43:17,25 days 22:55:00,14.7V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,77.2F,,,,,,,
01/27/15    21:38:17,25 days 22:49:59,14.4V,4.7V,12.9V,12.9V,0.7A,0.0A,0.0A,-0.2A,,77.2F,,,,,,,
01/27/15    21:33:18,25 days 22:45:00,14.4V,4.7V,12.9V,12.8V,1.0A,0.0A,0.0A,-0.2A,,77.2F,,,,,,,
01/27/15    21:28:18,25 days 22:39:59,14.1V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,77.0F,,,,,,,
01/27/15    21:23:19,25 days 22:35:00,13.9V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,77.0F,,,,,,,
01/27/15    21:18:19,25 days 22:29:59,13.4V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,77.0F,,,,,,,
01/27/15    21:13:20,25 days 22:25:00,13.3V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,77.0F,,,,,,,
01/27/15    21:08:21,25 days 22:20:00,12.9V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,76.8F,,,,,,,
01/27/15    21:03:21,25 days 22:15:00,12.8V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,76.8F,,,,,,,
01/27/15    20:58:22,25 days 22:10:00,12.6V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,76.8F,,,,,,,
01/27/15    20:53:22,25 days 22:04:59,9.7V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,76.8F,,,,,,,
01/27/15    20:48:23,25 days 22:00:00,4.8V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,76.8F,,,,,,,
01/27/15    20:43:24,25 days 21:55:00,1.7V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,76.8F,,,,,,,
01/27/15    20:38:24,25 days 21:49:59,0.5V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,76.6F,,,,,,,
01/27/15    20:33:25,25 days 21:45:00,0.2V,4.7V,12.8V,12.8V,1.0A,0.0A,0.0A,-0.2A,,76.6F,,,,,,,
01/27/15    20:28:25,25 days 21:39:59,0.1V,4.7V,12.9V,12.8V,0.8A,0.0A,0.0A,-0.2A,,76.6F,,,,,,,
01/27/15    20:23:26,25 days 21:35:00,0.0V,5.2V,13.1V,13.0V,0.0A,0.0A,0.0A,-0.2A,,76.8F,,,,,,,
