corrected_timestamp,date,time,day,time_log,v_pv,v_usb,v_led_1,v_led_2,c_usb,c_led_1,c_led_2,c_extra,temp,time_step_min
2025-02-03 17:17:02,02/03/25,17:17:02,7,01:09:56,16,4.7,13.9,13.9,0.5,0,0,-0.2,30.5,4.98333333333333
2025-02-03 17:22:03,02/03/25,17:22:03,7,01:14:57,13.7,4.7,13.2,13.2,0.5,0,0,-0.2,30.4,5.01666666666667
2025-02-03 17:27:03,02/03/25,17:27:03,7,01:19:57,15.8,4.7,13.7,13.7,0.5,0,0,0,30.4,5
2025-02-03 17:32:03,02/03/25,17:32:03,7,01:24:57,15.8,4.7,13.5,13.5,0.5,0,0,-0.2,30.4,5
2025-02-03 17:37:03,02/03/25,17:37:03,7,01:29:57,15.3,4.7,13.4,13.4,0.5,0,0,-0.2,30.4,5
2025-02-03 17:42:03,02/03/25,17:42:03,7,01:34:57,20.3,5.2,14.3,14.3,0,0,0,0,30.4,5
2025-02-03 17:47:03,02/03/25,17:47:03,7,01:39:57,21.3,5.2,14.3,14.3,0,0,0,-0.2,30.4,5
2025-02-03 17:52:04,02/03/25,17:52:04,7,01:44:57,21.2,5.2,14.3,14.3,0,0,0,-0.2,30.3,5.01666666666667
2025-02-03 17:57:04,02/03/25,17:57:04,7,01:49:57,14.8,5.2,14.2,14.2,0,0,0,-0.2,30.2,5
2025-02-03 18:02:04,02/03/25,18:02:04,7,01:54:57,21,5.2,14.3,14.3,0,0,0,-0.2,30.1,5
2025-02-03 18:07:04,02/03/25,18:07:04,7,01:59:57,20.1,5.2,14.3,14.4,0,0,0,-0.2,30,5
2025-02-03 18:12:05,02/03/25,18:12:05,7,02:04:58,19.9,5.2,14.3,14.4,0,0,0,-0.2,29.9,5.01666666666667
2025-02-03 18:17:05,02/03/25,18:17:05,7,02:09:57,20,5.2,14.3,14.3,0,0,0,-0.2,29.8,5
2025-02-03 18:22:05,02/03/25,18:22:05,7,02:14:57,14.6,5.2,14,14.1,0,0,0,-0.2,29.7,5
2025-02-03 18:27:04,02/03/25,18:27:04,7,02:19:57,14.4,5.2,13.8,13.8,0,0,0,-0.2,29.7,4.98333333333333
2025-02-03 18:32:05,02/03/25,18:32:05,7,02:24:57,15.2,5.2,14.1,14.1,0,0,0,-0.2,29.6,5.01666666666667
2025-02-03 18:37:05,02/03/25,18:37:05,7,02:29:57,18.8,5.2,14.3,14.4,0,0,0,-0.2,29.5,5
2025-02-03 18:42:05,02/03/25,18:42:05,7,02:34:57,14.7,5.2,14.1,14.1,0,0,0,-0.2,29.4,5
2025-02-03 18:47:05,02/03/25,18:47:05,7,02:39:57,14.3,5.2,13.8,13.8,0,0,0,-0.2,29.3,5
2025-02-03 18:52:05,02/03/25,18:52:05,7,02:44:57,14.1,5.2,13.5,13.5,0,0,0,-0.2,29.3,5
2025-02-03 18:57:05,02/03/25,18:57:05,7,02:49:57,14,4.7,13.1,13.1,0.6,0,0,0,29.2,5
2025-02-03 19:02:05,02/03/25,19:02:05,7,02:54:57,13,4.7,13,13,0.5,0,0,0,29.1,5
2025-02-03 19:07:05,02/03/25,19:07:05,7,02:59:57,12.8,4.7,13,13,0.5,0,0,-0.2,29.1,5
2025-02-03 19:12:05,02/03/25,19:12:05,7,03:04:57,10.8,4.7,13,13,0.6,0,0,-0.2,29,5
2025-02-03 19:17:05,02/03/25,19:17:05,7,03:09:57,7.1,4.7,13,13,0.6,0,0,-0.2,29,5
2025-02-03 19:22:05,02/03/25,19:22:05,7,03:14:57,3.4,4.7,13,13,0.5,0,0,-0.2,28.9,5
2025-02-03 19:27:05,02/03/25,19:27:05,7,03:19:57,1.2,4.7,13,13,0.6,0,0,-0.2,28.9,5
2025-02-03 19:32:05,02/03/25,19:32:05,7,03:24:57,0.4,4.7,13,13,0.5,0,0,-0.2,28.8,5
2025-02-03 19:37:05,02/03/25,19:37:05,7,03:29:57,0.1,4.7,13,13,0.6,0,0,-0.2,28.8,5
2025-02-03 19:42:05,02/03/25,19:42:05,7,03:34:57,0,4.7,13,13,0.6,0,0,0,28.8,5
2025-02-03 19:47:05,02/03/25,19:47:05,7,03:39:57,0,4.7,13,13,0.6,0,0,-0.2,28.7,5
2025-02-03 19:52:05,02/03/25,19:52:05,7,03:44:57,0,4.7,13,13,0.5,0,0,-0.2,28.7,5
2025-02-03 19:57:05,02/03/25,19:57:05,7,03:49:57,0,4.7,13,13,0.5,0,0,-0.2,28.7,5
2025-02-03 20:02:05,02/03/25,20:02:05,7,03:54:57,0,4.7,13,13,0.5,0,0,-0.2,28.6,5
2025-02-03 20:07:05,02/03/25,20:07:05,7,03:59:57,0,4.7,13,13,0.5,0,0,-0.2,28.6,5
2025-02-03 20:12:05,02/03/25,20:12:05,7,04:04:57,0,4.7,12.8,12.9,0.5,0.1,0,-0.2,28.5,5
2025-02-03 20:17:05,02/03/25,20:17:05,7,04:09:57,0,4.7,12.8,12.8,0.5,0.1,0,0,28.5,5
2025-02-03 20:22:05,02/03/25,20:22:05,7,04:14:57,0,4.7,12.8,12.9,0.5,0.1,0,-0.2,28.4,5
2025-02-03 20:27:06,02/03/25,20:27:06,7,04:19:58,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.4,5.01666666666667
2025-02-03 20:32:05,02/03/25,20:32:05,7,04:24:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.4,4.98333333333333
2025-02-03 20:37:06,02/03/25,20:37:06,7,04:29:58,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.4,5.01666666666667
2025-02-03 20:42:06,02/03/25,20:42:06,7,04:34:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 20:47:06,02/03/25,20:47:06,7,04:39:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 20:52:06,02/03/25,20:52:06,7,04:44:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 20:57:06,02/03/25,20:57:06,7,04:49:57,0,4.7,12.8,12.8,0.6,0.1,0,0,28.6,5
2025-02-03 21:02:06,02/03/25,21:02:06,7,04:54:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.6,5
2025-02-03 21:07:06,02/03/25,21:07:06,7,04:59:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.6,5
2025-02-03 21:12:06,02/03/25,21:12:06,7,05:04:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.6,5
2025-02-03 21:17:06,02/03/25,21:17:06,7,05:09:57,0,5.1,13,13,0,0.1,0,-0.2,28.6,5
2025-02-03 21:22:06,02/03/25,21:22:06,7,05:14:57,0,5.2,13,13,0,0.1,0,-0.2,28.6,5
2025-02-03 21:27:06,02/03/25,21:27:06,7,05:19:57,0,5.2,13,13,0,0.1,0,-0.2,28.6,5
2025-02-03 21:32:06,02/03/25,21:32:06,7,05:24:57,0,5.2,13,13,0,0.1,0,-0.2,28.6,5
2025-02-03 21:37:06,02/03/25,21:37:06,7,05:29:57,0,5.2,13,13,0,0.1,0,-0.2,28.6,5
2025-02-03 21:42:07,02/03/25,21:42:07,7,05:34:58,0,5.2,13,13,0,0.1,0,0,28.5,5.01666666666667
2025-02-03 21:47:07,02/03/25,21:47:07,7,05:39:57,0,5.2,13,13,0,0.1,0,-0.2,28.5,5
2025-02-03 21:52:07,02/03/25,21:52:07,7,05:44:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 21:57:06,02/03/25,21:57:06,7,05:49:56,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,4.98333333333333
2025-02-03 22:02:07,02/03/25,22:02:07,7,05:54:58,0,4.7,12.8,12.8,0.6,0.1,0,0,28.5,5.01666666666667
2025-02-03 22:07:06,02/03/25,22:07:06,7,05:59:57,0,4.7,12.8,12.8,0.6,0.1,0,0,28.5,4.98333333333333
2025-02-03 22:12:07,02/03/25,22:12:07,7,06:04:58,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5.01666666666667
2025-02-03 22:17:06,02/03/25,22:17:06,7,06:09:57,0,4.7,12.8,12.8,0.5,0.1,0,-0.2,28.5,4.98333333333333
2025-02-03 22:22:06,02/03/25,22:22:06,7,06:14:57,0,4.7,12.8,12.8,0.5,0.1,0,-0.2,28.5,5
2025-02-03 22:27:06,02/03/25,22:27:06,7,06:19:57,0,4.7,12.8,12.8,0.6,0.1,0,0,28.5,5
2025-02-03 22:32:07,02/03/25,22:32:07,7,06:24:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5.01666666666667
2025-02-03 22:37:07,02/03/25,22:37:07,7,06:29:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 22:42:07,02/03/25,22:42:07,7,06:34:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 22:47:07,02/03/25,22:47:07,7,06:39:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 22:52:07,02/03/25,22:52:07,7,06:44:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 22:57:07,02/03/25,22:57:07,7,06:49:57,0,4.7,12.8,12.8,0.6,0.1,0,-0.2,28.5,5
2025-02-03 23:02:07,02/03/25,23:02:07,7,06:54:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.4,5
2025-02-03 23:07:07,02/03/25,23:07:07,7,06:59:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.4,5
2025-02-03 23:12:07,02/03/25,23:12:07,7,07:04:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.4,5
2025-02-03 23:17:07,02/03/25,23:17:07,7,07:09:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.4,5
2025-02-03 23:22:07,02/03/25,23:22:07,7,07:14:57,0,4.7,12.9,12.9,0.6,0,0,0,28.4,5
2025-02-03 23:27:07,02/03/25,23:27:07,7,07:19:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.4,5
2025-02-03 23:32:07,02/03/25,23:32:07,7,07:24:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.3,5
2025-02-03 23:37:07,02/03/25,23:37:07,7,07:29:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.3,5
2025-02-03 23:42:07,02/03/25,23:42:07,7,07:34:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.3,5
2025-02-03 23:47:07,02/03/25,23:47:07,7,07:39:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.3,5
2025-02-03 23:52:07,02/03/25,23:52:07,7,07:44:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.3,5
2025-02-03 23:57:08,02/03/25,23:57:08,7,07:49:58,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.2,5.01666666666667
2025-02-04 00:02:08,02/04/25,00:02:08,7,07:54:57,0,4.7,12.9,12.9,0.6,0,0,0,28.2,5
2025-02-04 00:07:08,02/04/25,00:07:08,7,07:59:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.2,5
2025-02-04 00:12:08,02/04/25,00:12:08,7,08:04:57,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.2,5
2025-02-04 00:17:09,02/04/25,00:17:09,7,08:09:58,0,4.7,12.9,12.9,0.6,0,0,-0.2,28.1,5.01666666666667
2025-02-04 00:22:09,02/04/25,00:22:09,7,08:14:57,0,4.7,12.8,12.9,0.6,0,0,0,28.1,5
2025-02-04 00:27:09,02/04/25,00:27:09,7,08:19:57,0,4.7,12.8,12.9,0.6,0,0,-0.2,28.1,5
2025-02-04 00:32:09,02/04/25,00:32:09,7,08:24:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,28,5
2025-02-04 00:37:09,02/04/25,00:37:09,7,08:29:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,28,5
2025-02-04 00:42:09,02/04/25,00:42:09,7,08:34:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,28,5
2025-02-04 00:47:10,02/04/25,00:47:10,7,08:39:57,0,4.7,12.8,12.8,0.6,0,0,0,27.9,5.01666666666667
2025-02-04 00:52:10,02/04/25,00:52:10,7,08:44:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.9,5
2025-02-04 00:57:10,02/04/25,00:57:10,7,08:49:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.8,5
2025-02-04 01:02:10,02/04/25,01:02:10,7,08:54:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.8,5
2025-02-04 01:07:10,02/04/25,01:07:10,7,08:59:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.7,5
2025-02-04 01:12:10,02/04/25,01:12:10,7,09:04:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.7,5
2025-02-04 01:17:11,02/04/25,01:17:11,7,09:09:58,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.6,5.01666666666667
2025-02-04 01:22:11,02/04/25,01:22:11,7,09:14:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.6,5
2025-02-04 01:27:11,02/04/25,01:27:11,7,09:19:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.5,5
2025-02-04 01:32:11,02/04/25,01:32:11,7,09:24:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.5,5
2025-02-04 01:37:11,02/04/25,01:37:11,7,09:29:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.5,5
2025-02-04 01:42:12,02/04/25,01:42:12,7,09:34:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.4,5.01666666666667
2025-02-04 01:47:12,02/04/25,01:47:12,7,09:39:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.4,5
2025-02-04 01:52:12,02/04/25,01:52:12,7,09:44:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.4,5
2025-02-04 01:57:12,02/04/25,01:57:12,7,09:49:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.3,5
2025-02-04 02:02:13,02/04/25,02:02:13,7,09:54:58,0,4.7,12.8,12.8,0.6,0,0,0,27.3,5.01666666666667
2025-02-04 02:07:12,02/04/25,02:07:12,7,09:59:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.3,4.98333333333333
2025-02-04 02:12:13,02/04/25,02:12:13,7,10:04:57,0,4.7,12.8,12.8,0.6,0,0,0,27.2,5.01666666666667
2025-02-04 02:17:13,02/04/25,02:17:13,7,10:09:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.2,5
2025-02-04 02:22:13,02/04/25,02:22:13,7,10:14:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.1,5
2025-02-04 02:27:13,02/04/25,02:27:13,7,10:19:57,0,4.7,12.8,12.8,0.6,0,0,-0.2,27.1,5
2025-02-04 02:32:13,02/04/25,02:32:13,7,10:24:57,0,4.8,12.8,12.8,0.5,0,0,0,27.1,5
2025-02-04 02:37:13,02/04/25,02:37:13,7,10:29:57,0,4.8,12.8,12.8,0.5,0,0,-0.2,27.1,5
2025-02-04 02:42:14,02/04/25,02:42:14,7,10:34:58,0,4.8,12.8,12.8,0.4,0,0,-0.2,27,5.01666666666667
2025-02-04 02:47:13,02/04/25,02:47:13,7,10:39:56,0,4.8,12.8,12.8,0.4,0,0,0,27,4.98333333333333
2025-02-04 02:52:14,02/04/25,02:52:14,7,10:44:58,0,4.8,12.8,12.8,0.4,0,0,-0.2,27,5.01666666666667
2025-02-04 02:57:13,02/04/25,02:57:13,7,10:49:57,0,4.8,12.8,12.8,0.4,0,0,-0.2,27,4.98333333333333
2025-02-04 03:02:13,02/04/25,03:02:13,7,10:54:57,0,4.8,12.8,12.8,0.4,0,0,-0.2,27,5
2025-02-04 03:07:13,02/04/25,03:07:13,7,10:59:57,0,4.8,12.8,12.8,0.4,0,0,-0.2,27,5
2025-02-04 03:12:14,02/04/25,03:12:14,7,11:04:58,0,4.8,12.8,12.8,0.4,0,0,-0.2,27,5.01666666666667
2025-02-04 03:17:14,02/04/25,03:17:14,7,11:09:57,0,4.8,12.8,12.8,0.4,0,0,0,27,5
2025-02-04 03:22:14,02/04/25,03:22:14,7,11:14:57,0,4.8,12.8,12.8,0.5,0,0,-0.2,26.9,5
2025-02-04 03:27:14,02/04/25,03:27:14,7,11:19:57,0,4.8,12.8,12.8,0.5,0,0,-0.2,26.9,5
2025-02-04 03:32:14,02/04/25,03:32:14,7,11:24:57,0,4.8,12.8,12.8,0.4,0,0,0,26.9,5
2025-02-04 03:37:14,02/04/25,03:37:14,7,11:29:57,0,4.8,12.8,12.8,0.5,0,0,0,26.9,5
2025-02-04 03:42:14,02/04/25,03:42:14,7,11:34:57,0,4.8,12.8,12.8,0.4,0,0,-0.2,26.8,5
2025-02-04 03:47:14,02/04/25,03:47:14,7,11:39:57,0,4.8,12.8,12.8,0.3,0,0,0,26.8,5
2025-02-04 03:52:14,02/04/25,03:52:14,7,11:44:57,0,4.8,12.8,12.8,0.3,0,0,-0.2,26.7,5
2025-02-04 03:57:14,02/04/25,03:57:14,7,11:49:57,0,4.8,12.8,12.8,0.3,0,0,-0.2,26.7,5
2025-02-04 04:02:14,02/04/25,04:02:14,7,11:54:57,0,4.8,12.8,12.8,0.4,0,0,-0.2,26.7,5
2025-02-04 04:07:14,02/04/25,04:07:14,7,11:59:57,0,4.8,12.8,12.8,0.4,0,0,-0.2,26.6,5
2025-02-04 04:12:14,02/04/25,04:12:14,7,12:04:57,0,4.8,12.9,12.9,0.2,0,0,0,26.6,5
2025-02-04 04:17:14,02/04/25,04:17:14,7,12:09:57,0,4.8,12.9,12.9,0.2,0,0,0,26.5,5
2025-02-04 04:22:14,02/04/25,04:22:14,7,12:14:56,0,4.8,12.9,12.9,0.2,0,0,-0.2,26.5,5
2025-02-04 04:27:15,02/04/25,04:27:15,7,12:19:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,26.5,5.01666666666667
2025-02-04 04:32:14,02/04/25,04:32:14,7,12:24:57,0,4.8,12.9,12.9,0.1,0,0,-0.2,26.4,4.98333333333333
2025-02-04 04:37:15,02/04/25,04:37:15,7,12:29:58,0,4.8,13,13,0,0,0,-0.2,26.4,5.01666666666667
2025-02-04 04:42:14,02/04/25,04:42:14,7,12:34:57,0,4.8,12.9,12.9,0,0,0,0,26.3,4.98333333333333
2025-02-04 04:47:15,02/04/25,04:47:15,7,12:39:58,0,4.8,13,13,0,0,0,-0.2,26.3,5.01666666666667
2025-02-04 04:52:15,02/04/25,04:52:15,7,12:44:57,0,4.8,12.9,13,0,0,0,-0.2,26.2,5
2025-02-04 04:57:15,02/04/25,04:57:15,7,12:49:57,0,4.8,13,13,0,0,0,-0.2,26.2,5
2025-02-04 05:02:15,02/04/25,05:02:15,7,12:54:57,0,4.8,12.9,12.9,0.3,0,0,-0.2,26.2,5
2025-02-04 05:07:15,02/04/25,05:07:15,7,12:59:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,26.2,5
2025-02-04 05:12:15,02/04/25,05:12:15,7,13:04:57,0,4.8,12.9,12.9,0.1,0,0,-0.2,26.1,5
2025-02-04 05:17:15,02/04/25,05:17:15,7,13:09:57,0,4.8,12.9,12.9,0.2,0,0,-0.2,26.1,5
2025-02-04 05:22:15,02/04/25,05:22:15,7,13:14:57,0,4.8,12.9,13,0,0,0,-0.2,26.1,5
2025-02-04 05:27:15,02/04/25,05:27:15,7,13:19:57,0,5.2,13,13,0,0,0,0,26,5
2025-02-04 05:32:15,02/04/25,05:32:15,7,13:24:57,0,5.2,13,13,0,0,0,-0.2,25.9,5
2025-02-04 05:37:15,02/04/25,05:37:15,7,13:29:57,0,5.2,13,13,0,0,0,0,25.8,5
2025-02-04 05:42:15,02/04/25,05:42:15,7,13:34:57,0.3,5.2,13,13,0,0,0,-0.2,25.7,5
2025-02-04 05:47:15,02/04/25,05:47:15,7,13:39:57,1.1,5.2,13,13,0,0,0,0,25.6,5
2025-02-04 05:52:15,02/04/25,05:52:15,7,13:44:57,3.9,5.2,13,13,0,0,0,0,25.5,5
2025-02-04 05:57:15,02/04/25,05:57:15,7,13:49:57,8.2,5.2,13,13,0,0,0,-0.2,25.5,5
2025-02-04 06:02:16,02/04/25,06:02:16,7,13:54:58,11.4,5.2,13,13,0,0,0,-0.2,25.4,5.01666666666667
2025-02-04 06:07:15,02/04/25,06:07:15,7,13:59:56,13.2,5.2,13,13,0,0,0,-0.2,25.3,4.98333333333333
2025-02-04 06:12:16,02/04/25,06:12:16,7,14:04:57,13.2,5.2,13,13,0,0,0,0,25.3,5.01666666666667
2025-02-04 06:17:15,02/04/25,06:17:15,7,14:09:56,13.5,5.2,13,13,0,0,0,-0.2,25.2,4.98333333333333
2025-02-04 06:22:16,02/04/25,06:22:16,7,14:14:57,13.5,5.2,13,13,0,0,0,-0.2,25.2,5.01666666666667
2025-02-04 06:27:15,02/04/25,06:27:15,7,14:19:56,13.5,5.2,13,13,0,0,0,0,25.1,4.98333333333333
2025-02-04 06:32:16,02/04/25,06:32:16,7,14:24:57,13.5,5.2,13,13,0,0,0,-0.2,25.1,5.01666666666667
2025-02-04 06:37:16,02/04/25,06:37:16,7,14:29:57,13.5,5.2,13,13,0,0,0,-0.2,25,5
2025-02-04 06:42:16,02/04/25,06:42:16,7,14:34:57,13.5,5.2,13,13,0,0,0,0,25,5
2025-02-04 06:47:16,02/04/25,06:47:16,7,14:39:57,13.5,5.2,13,13,0,0,0,-0.2,25,5
2025-02-04 06:52:16,02/04/25,06:52:16,7,14:44:57,13.5,5.2,13,13,0,0,0,-0.2,25.1,5
2025-02-04 06:57:16,02/04/25,06:57:16,7,14:49:57,13.5,5.2,13,13,0,0,0,-0.2,25.1,5
2025-02-04 07:02:16,02/04/25,07:02:16,7,14:54:57,13.5,5.2,13,13,0,0,0,0,25.1,5
2025-02-04 07:07:16,02/04/25,07:07:16,7,14:59:57,13.6,5.2,13,13,0,0,0,-0.2,25.1,5
2025-02-04 07:12:16,02/04/25,07:12:16,7,15:04:57,14,5.2,13,13,0,0,0,-0.2,25.2,5
2025-02-04 07:17:16,02/04/25,07:17:16,7,15:09:57,14.2,5.2,13.1,13.1,0,0,0,-0.2,25.3,5
2025-02-04 07:22:16,02/04/25,07:22:16,7,15:14:57,14.1,5.2,13.1,13.1,0,0,0,0,25.3,5
2025-02-04 07:27:16,02/04/25,07:27:16,7,15:19:57,14.3,5.2,13.1,13.1,0,0,0,0,25.4,5
2025-02-04 07:32:16,02/04/25,07:32:16,7,15:24:57,14.5,5.2,13.1,13.1,0,0,0,0,25.4,5
2025-02-04 07:37:16,02/04/25,07:37:16,7,15:29:57,14.6,5.2,13.1,13.1,0,0,0,-0.2,25.4,5
2025-02-04 07:42:16,02/04/25,07:42:16,7,15:34:57,14.6,5.2,13.2,13.2,0,0,0,-0.2,25.4,5
2025-02-04 07:47:16,02/04/25,07:47:16,7,15:39:57,14.5,5.2,13.1,13.2,0,0,0,-0.2,25.5,5
2025-02-04 07:52:16,02/04/25,07:52:16,7,15:44:57,14.5,5.2,13.1,13.2,0,0,0,-0.2,25.5,5
2025-02-04 07:57:16,02/04/25,07:57:16,7,15:49:57,14.6,5.2,13.1,13.1,0,0,0,-0.2,25.6,5
2025-02-04 08:02:16,02/04/25,08:02:16,7,15:54:57,14.4,5.2,13.1,13.1,0,0,0,-0.2,25.7,5
2025-02-04 08:07:16,02/04/25,08:07:16,7,15:59:57,14.2,5.2,13.1,13.1,0,0,0,0,25.8,5
2025-02-04 08:12:16,02/04/25,08:12:16,7,16:04:57,14.3,5.2,13.1,13.1,0,0,0,0,26,5
2025-02-04 08:17:16,02/04/25,08:17:16,7,16:09:57,14.4,5.2,13.1,13.1,0,0,0,-0.2,26.1,5
2025-02-04 08:22:16,02/04/25,08:22:16,7,16:14:57,14.3,5.2,13.1,13.1,0,0,0,-0.2,26.3,5
2025-02-04 08:27:17,02/04/25,08:27:17,7,16:19:57,14.7,5.2,13.1,13.2,0,0,0,0,26.5,5.01666666666667
2025-02-04 08:32:17,02/04/25,08:32:17,7,16:24:57,15.3,5.2,13.2,13.2,0,0,0,-0.2,26.8,5
2025-02-04 08:37:17,02/04/25,08:37:17,7,16:29:57,15.3,5.2,13.3,13.3,0,0,0,-0.2,27.1,5
2025-02-04 08:42:17,02/04/25,08:42:17,7,16:34:57,15.3,5.2,13.4,13.4,0,0,0,-0.2,27.3,5
2025-02-04 08:47:17,02/04/25,08:47:17,7,16:39:57,15.2,5.2,13.4,13.4,0,0,0,0,27.7,5
2025-02-04 08:52:17,02/04/25,08:52:17,7,16:44:57,15.1,5.2,13.4,13.4,0,0,0,-0.2,28.2,5
2025-02-04 08:57:18,02/04/25,08:57:18,7,16:49:57,15,5.2,13.4,13.4,0,0,0,-0.2,28.6,5.01666666666667
2025-02-04 09:02:18,02/04/25,09:02:18,7,16:54:57,15.1,5.2,13.4,13.4,0,0,0,-0.2,28.9,5
2025-02-04 09:07:18,02/04/25,09:07:18,7,16:59:57,15.8,5.2,13.4,13.4,0,0,0,-0.2,29.2,5
2025-02-04 09:12:18,02/04/25,09:12:18,7,17:04:57,14.5,5.2,13.2,13.2,0,0,0,-0.2,29.4,5
2025-02-04 09:17:19,02/04/25,09:17:19,7,17:09:57,14.7,5.2,13.3,13.3,0,0,0,-0.2,29.5,5.01666666666667
2025-02-04 09:22:19,02/04/25,09:22:19,7,17:14:57,15.2,5.2,13.3,13.3,0,0,0,-0.2,29.6,5
2025-02-04 09:27:19,02/04/25,09:27:19,7,17:19:57,14.4,5.2,13.2,13.2,0,0,0,0,29.6,5
2025-02-04 09:32:19,02/04/25,09:32:19,7,17:24:57,14.5,5.2,13.2,13.2,0,0,0,-0.2,29.5,5
2025-02-04 09:37:19,02/04/25,09:37:19,7,17:29:57,15.8,5.2,13.6,13.6,0,0,0,-0.2,29.5,5
2025-02-04 09:42:19,02/04/25,09:42:19,7,17:34:57,15.6,5.2,13.6,13.6,0,0,0,-0.2,29.5,5
2025-02-04 09:47:19,02/04/25,09:47:19,7,17:39:57,14.9,5.2,13.3,13.4,0,0,0,-0.2,29.5,5
2025-02-04 09:52:19,02/04/25,09:52:19,7,17:44:57,14.6,5.2,13.3,13.3,0,0,0,-0.2,29.6,5
2025-02-04 09:57:19,02/04/25,09:57:19,7,17:49:57,14.7,5.2,13.3,13.3,0,0,0,0,29.6,5
2025-02-04 10:02:19,02/04/25,10:02:19,7,17:54:57,15.6,5.2,13.7,13.7,0,0,0,-0.2,29.5,5
2025-02-04 10:07:20,02/04/25,10:07:20,7,17:59:58,14.6,5.2,13.3,13.3,0,0,0,-0.2,29.4,5.01666666666667
2025-02-04 10:12:20,02/04/25,10:12:20,7,18:04:57,14.5,5.2,13.2,13.2,0,0,0,-0.2,29.4,5
2025-02-04 10:17:20,02/04/25,10:17:20,7,18:09:57,14.9,5.2,13.3,13.3,0,0,0,-0.2,29.3,5
2025-02-04 10:22:20,02/04/25,10:22:20,7,18:14:57,14.9,5.2,13.3,13.3,0,0,0,-0.2,29.3,5
2025-02-04 10:27:20,02/04/25,10:27:20,7,18:19:57,14.9,5.2,13.3,13.3,0,0,0,-0.2,29.2,5
2025-02-04 10:32:20,02/04/25,10:32:20,7,18:24:57,14.9,5.2,13.3,13.3,0,0,0,-0.2,29.1,5
2025-02-04 10:37:20,02/04/25,10:37:20,7,18:29:57,14.9,5.2,13.3,13.3,0,0,0,-0.2,29.1,5
2025-02-04 10:42:21,02/04/25,10:42:21,7,18:34:58,15,5.2,13.4,13.4,0,0,0,-0.2,29,5.01666666666667
2025-02-04 10:47:20,02/04/25,10:47:20,7,18:39:56,14.8,5.2,13.3,13.3,0,0,0,-0.2,29,4.98333333333333
