corrected_timestamp,date,time,v_led_1,v_usb,v_pv,c_led,c_usb,c_dl,c_pv,voc,isc,time_step_min
2023-04-26 17:41:07,2023-04-26,22:29:07,13.013,5.185,13.387,0.209,-0.002,0.033,0.006,15.323,0.009,0.01
2023-04-26 17:51:07,2023-04-26,22:39:07,13.068,5.246,12.199,0.1,-0.002,0.033,0.003,11.99,0.004,0.01
2023-04-26 18:01:07,2023-04-26,22:49:07,13.167,5.246,4.785,-0.002,-0.001,0.033,0.002,3.652,0.002,0.01
2023-04-26 18:11:07,2023-04-26,22:59:07,13.068,5.063,0.484,0.112,0.103,0.034,0,0.374,0,0.01
2023-04-26 18:21:07,2023-04-26,23:09:07,12.903,4.819,0.055,0.226,0.427,0.033,0,0,0,0.01
2023-04-26 18:31:07,2023-04-26,23:19:07,12.903,4.819,0,0.225,0.424,0.033,0,0,0,0.01
2023-04-26 18:41:07,2023-04-26,23:29:07,12.903,4.819,0,0.225,0.419,0.033,0,0,0,0.01
2023-04-26 18:51:07,2023-04-26,23:39:07,12.848,4.819,0,0.226,0.541,0.033,0,0,0,0.01
2023-04-26 19:01:07,2023-04-26,23:49:07,12.793,4.758,0,0.226,0.867,0.034,0,0,0,0.01
2023-04-26 19:11:07,2023-04-26,23:59:07,12.903,4.819,0,0.225,0.506,0.033,0,0,0,0.01
2023-04-26 19:21:07,2023-04-27,00:09:07,12.903,4.819,0,0.225,0.412,0.033,0,0,0,0.01
2023-04-26 19:31:07,2023-04-27,00:19:07,12.958,5.124,0,0.224,0.104,0.034,0,0,0,0.01
2023-04-26 19:41:07,2023-04-27,00:29:07,13.013,5.185,0,0.224,-0.002,0.033,0,0,0,0.01
2023-04-26 19:51:07,2023-04-27,00:39:07,12.958,5.063,0,0.224,0.12,0.033,0,0,0,0.01
2023-04-26 20:01:07,2023-04-27,00:49:07,12.903,4.819,0,0.225,0.435,0.034,0,0,0,0.01
2023-04-26 20:11:07,2023-04-27,00:59:07,12.903,4.819,0,0.225,0.432,0.034,0,0,0,0.01
2023-04-26 20:21:07,2023-04-27,01:09:07,12.903,4.819,0,0.225,0.43,0.034,0,0,0,0.01
2023-04-26 20:31:07,2023-04-27,01:19:07,12.903,4.819,0,0.225,0.429,0.034,0,0,0,0.01
2023-04-26 20:41:07,2023-04-27,01:29:07,12.958,4.819,0,0.066,0.427,0.033,0,0,0,0.01
2023-04-26 20:51:07,2023-04-27,01:39:07,13.013,4.819,0,-0.002,0.425,0.033,0,0,0,0.01
2023-04-26 21:01:07,2023-04-27,01:49:07,13.013,4.819,0,-0.002,0.422,0.034,0,0,0,0.01
2023-04-26 21:11:07,2023-04-27,01:59:07,13.013,4.819,0,-0.002,0.42,0.033,0,0,0,0.01
2023-04-26 21:21:07,2023-04-27,02:09:07,13.013,4.819,0,-0.002,0.416,0.033,0,0,0,0.01
2023-04-26 21:31:07,2023-04-27,02:19:07,13.013,4.819,0,-0.002,0.414,0.033,0,0,0,0.01
2023-04-26 21:41:07,2023-04-27,02:29:07,13.013,4.88,0,-0.002,0.411,0.034,0,0,0,0.01
2023-04-26 21:51:07,2023-04-27,02:39:07,13.013,4.819,0,-0.002,0.411,0.033,0,0,0,0.01
2023-04-26 22:01:07,2023-04-27,02:49:07,13.013,4.819,0,-0.002,0.409,0.034,0,0,0,0.01
2023-04-26 22:11:07,2023-04-27,02:59:07,13.013,4.819,0,-0.002,0.408,0.034,0,0,0,0.01
2023-04-26 22:21:07,2023-04-27,03:09:07,13.013,4.819,0,-0.003,0.408,0.033,0,0,0,0.01
2023-04-26 22:31:07,2023-04-27,03:19:07,13.013,4.819,0,-0.002,0.407,0.034,0,0,0,0.01
2023-04-26 22:41:07,2023-04-27,03:29:07,13.013,4.819,0,-0.003,0.403,0.034,0,0,0,0.01
2023-04-26 22:51:07,2023-04-27,03:39:07,13.013,4.819,0,-0.002,0.403,0.034,0,0,0,0.01
2023-04-26 23:01:07,2023-04-27,03:49:07,13.013,4.819,0,-0.002,0.401,0.034,0,0,0,0.01
2023-04-26 23:11:07,2023-04-27,03:59:07,13.013,4.819,0,-0.002,0.399,0.034,0,0,0,0.01
2023-04-26 23:21:07,2023-04-27,04:09:07,13.013,4.819,0,-0.002,0.395,0.033,0,0,0,0.01
2023-04-26 23:31:07,2023-04-27,04:19:07,13.013,4.819,0,-0.002,0.395,0.033,0,0,0,0.01
2023-04-26 23:41:07,2023-04-27,04:29:07,13.013,4.819,0,-0.003,0.39,0.034,0,0,0,0.01
2023-04-26 23:51:07,2023-04-27,04:39:07,12.958,4.819,0,-0.002,0.386,0.035,0,0,0,0.01
2023-04-27 00:01:07,2023-04-27,04:49:07,12.958,4.819,0,-0.002,0.385,0.034,0,0,0,0.01
2023-04-27 00:11:07,2023-04-27,04:59:07,12.958,4.819,0,-0.002,0.379,0.033,0,0,0,0.01
2023-04-27 00:21:07,2023-04-27,05:09:07,12.958,4.819,0,-0.002,0.375,0.033,0,0,0,0.01
2023-04-27 00:31:07,2023-04-27,05:19:07,12.958,4.819,0,-0.002,0.371,0.034,0,0,0,0.01
2023-04-27 00:41:07,2023-04-27,05:29:07,12.958,4.819,0,-0.002,0.367,0.033,0,0,0,0.01
2023-04-27 00:51:07,2023-04-27,05:39:07,12.958,4.819,0,-0.002,0.36,0.034,0,0,0,0.01
2023-04-27 01:01:07,2023-04-27,05:49:07,12.958,4.819,0,-0.002,0.356,0.035,0,0,0,0.01
2023-04-27 01:11:07,2023-04-27,05:59:07,12.958,4.819,0,-0.002,0.353,0.034,0,0,0,0.01
2023-04-27 01:21:07,2023-04-27,06:09:07,12.958,4.88,0,-0.002,0.348,0.033,0,0,0,0.01
2023-04-27 01:31:07,2023-04-27,06:19:07,12.958,4.819,0,-0.002,0.345,0.034,0,0,0,0.01
2023-04-27 01:41:07,2023-04-27,06:29:07,12.958,4.88,0,-0.002,0.345,0.034,0,0,0,0.01
2023-04-27 01:51:07,2023-04-27,06:39:07,12.903,4.819,0,-0.002,0.357,0.035,0,0,0,0.01
2023-04-27 02:01:07,2023-04-27,06:49:07,12.903,4.819,0,-0.002,0.451,0.034,0,0,0,0.01
2023-04-27 02:11:07,2023-04-27,06:59:07,12.903,4.819,0,-0.002,0.444,0.034,0,0,0,0.01
2023-04-27 02:21:07,2023-04-27,07:09:07,12.903,4.819,0,-0.002,0.442,0.034,0,0,0,0.01
2023-04-27 02:31:07,2023-04-27,07:19:07,12.848,4.819,0,-0.003,0.44,0.034,0,0,0,0.01
2023-04-27 02:41:07,2023-04-27,07:29:07,12.848,4.819,0,-0.002,0.44,0.033,0,0,0,0.01
2023-04-27 02:51:07,2023-04-27,07:39:07,12.848,4.819,0,-0.002,0.441,0.033,0,0,0,0.01
2023-04-27 03:01:07,2023-04-27,07:49:07,12.848,4.819,0,-0.002,0.449,0.034,0,0,0,0.01
2023-04-27 03:11:07,2023-04-27,07:59:07,12.848,4.819,0,-0.002,0.461,0.034,0,0,0,0.01
2023-04-27 03:21:07,2023-04-27,08:09:07,12.848,4.819,0,-0.003,0.448,0.034,0,0,0,0.01
2023-04-27 03:31:07,2023-04-27,08:19:07,12.848,4.819,0,-0.003,0.457,0.034,0,0,0,0.01
2023-04-27 03:41:07,2023-04-27,08:29:07,12.848,4.819,0,-0.002,0.441,0.034,0,0,0,0.01
2023-04-27 03:51:07,2023-04-27,08:39:07,12.848,4.819,0,-0.002,0.392,0.034,0,0,0,0.01
2023-04-27 04:01:07,2023-04-27,08:49:07,12.848,4.819,0,-0.002,0.356,0.033,0,0,0,0.01
2023-04-27 04:11:07,2023-04-27,08:59:07,12.903,4.819,0,-0.003,0.294,0.034,0,0,0,0.01
2023-04-27 04:21:07,2023-04-27,09:09:07,12.903,4.88,0,-0.002,0.255,0.034,0,0,0,0.01
2023-04-27 04:31:07,2023-04-27,09:19:07,12.903,4.88,0,-0.002,0.255,0.033,0,0,0,0.01
2023-04-27 04:41:07,2023-04-27,09:29:07,12.903,4.88,0,-0.002,0.224,0.034,0,0,0,0.01
2023-04-27 04:51:07,2023-04-27,09:39:07,12.903,4.88,0,-0.003,0.208,0.034,0,0,0,0.01
2023-04-27 05:01:07,2023-04-27,09:49:07,12.903,4.88,0,-0.002,0.132,0.034,0,0,0,0.01
2023-04-27 05:11:07,2023-04-27,09:59:07,12.903,4.88,0,-0.002,0.135,0.033,0,0,0,0.01
2023-04-27 05:21:07,2023-04-27,10:09:07,12.903,4.88,0,-0.002,0.17,0.034,0,0,0,0.01
2023-04-27 05:31:07,2023-04-27,10:19:07,12.903,4.88,0,-0.002,0.146,0.034,0,0,0,0.01
2023-04-27 05:41:07,2023-04-27,10:29:07,12.903,4.88,0.319,-0.002,0.18,0.034,0,0.264,0.001,0.01
2023-04-27 05:51:07,2023-04-27,10:39:07,12.903,4.88,2.904,-0.002,0.156,0.033,0.001,2.42,0.002,0.01
2023-04-27 06:01:07,2023-04-27,10:49:07,12.903,4.88,11.396,-0.002,0.157,0.035,0.003,11.451,0.004,0.01
2023-04-27 06:11:07,2023-04-27,10:59:07,12.903,4.88,13.013,-0.003,0.171,0.033,0.006,15.807,0.008,0.01
2023-04-27 06:21:07,2023-04-27,11:09:07,12.903,4.88,13.387,-0.002,0.15,0.034,0.012,17.523,0.015,0.01
2023-04-27 06:31:07,2023-04-27,11:19:07,12.903,4.88,13.497,-0.002,0.18,0.034,0.019,18.282,0.021,0.01
2023-04-27 06:41:07,2023-04-27,11:29:07,12.903,4.88,13.761,-0.002,0.158,0.035,0.035,19.36,0.039,0.01
2023-04-27 06:51:07,2023-04-27,11:39:07,12.958,4.88,14.3,-0.003,0.156,0.034,0.052,19.943,0.058,0.01
2023-04-27 07:01:07,2023-04-27,11:49:07,13.013,5.185,14.52,-0.003,-0.001,0.036,0.062,20.273,0.069,0.01
2023-04-27 07:11:07,2023-04-27,11:59:07,13.068,5.185,14.839,-0.002,-0.002,0.034,0.087,20.702,0.1,0.01
2023-04-27 07:21:07,2023-04-27,12:09:07,13.123,5.185,15.158,-0.002,-0.002,0.034,0.149,21.076,0.166,0.01
2023-04-27 07:31:07,2023-04-27,12:19:07,13.013,4.88,15.488,-0.003,0.486,0.035,0.2,21.241,0.219,0.01
2023-04-27 07:41:07,2023-04-27,12:29:07,13.013,4.819,15.378,-0.002,0.575,0.035,0.272,21.34,0.295,0.01
2023-04-27 07:51:07,2023-04-27,12:39:07,13.068,4.819,15.488,-0.003,0.591,0.034,0.335,21.45,0.35,0.01
2023-04-27 08:01:07,2023-04-27,12:49:07,13.123,4.819,15.543,-0.003,0.599,0.034,0.381,21.45,0.404,0.01
2023-04-27 08:11:07,2023-04-27,12:59:07,13.167,4.819,15.323,-0.003,0.602,0.034,0.441,21.285,0.457,0.01
2023-04-27 08:21:07,2023-04-27,13:09:07,13.222,4.819,15.488,-0.002,0.605,0.034,0.485,21.241,0.511,0.01
2023-04-27 08:31:07,2023-04-27,13:19:07,13.277,4.819,15.587,-0.003,0.605,0.035,0.527,21.131,0.564,0.01
2023-04-27 08:41:07,2023-04-27,13:29:07,13.332,4.819,15.433,-0.003,0.606,0.034,0.586,21.131,0.619,0.01
2023-04-27 08:51:07,2023-04-27,13:39:07,13.332,4.819,15.642,-0.003,0.606,0.034,0.628,21.131,0.676,0.01
2023-04-27 09:01:07,2023-04-27,13:49:07,13.387,4.819,15.543,-0.003,0.604,0.034,0.686,21.076,0.736,0.01
2023-04-27 09:11:07,2023-04-27,13:59:07,13.442,4.819,15.488,-0.003,0.577,0.034,0.733,21.021,0.774,0.01
2023-04-27 09:21:07,2023-04-27,14:09:07,13.497,4.819,15.543,-0.003,0.544,0.034,0.791,21.021,0.84,0.01
2023-04-27 09:31:07,2023-04-27,14:19:07,13.607,4.88,15.378,-0.002,0.514,0.033,0.873,21.021,0.909,0.01
2023-04-27 09:41:07,2023-04-27,14:29:07,13.607,4.88,15.543,-0.003,0.491,0.034,0.897,20.911,0.962,0.01
2023-04-27 09:51:07,2023-04-27,14:39:07,13.651,4.88,15.378,-0.003,0.471,0.034,0.981,20.757,1.046,0.01
2023-04-27 10:01:07,2023-04-27,14:49:07,13.706,4.88,15.543,-0.003,0.455,0.034,1.004,20.757,1.074,0.01
2023-04-27 10:11:07,2023-04-27,14:59:07,13.761,4.88,15.433,-0.003,0.444,0.034,1.023,20.801,1.077,0.01
2023-04-27 10:21:07,2023-04-27,15:09:07,13.761,4.88,16.72,-0.003,0.427,0.034,0.969,20.757,1.132,0.01
2023-04-27 10:31:07,2023-04-27,15:19:07,13.761,4.88,15.543,-0.003,0.418,0.035,1.087,20.647,1.17,0.01
2023-04-27 10:41:07,2023-04-27,15:29:07,13.816,4.88,16.346,-0.003,0.407,0.033,1.078,20.592,1.212,0.01
2023-04-27 10:51:07,2023-04-27,15:39:07,13.816,4.88,15.862,-0.003,0.321,0.034,1.126,20.537,1.242,0.01
2023-04-27 11:01:07,2023-04-27,15:49:07,13.871,4.88,16.236,-0.003,0.321,0.033,1.128,20.647,1.268,0.01
2023-04-27 11:11:07,2023-04-27,15:59:07,13.871,4.88,16.456,-0.003,0.372,0.034,1.138,20.537,1.308,0.01
2023-04-27 11:21:07,2023-04-27,16:09:07,13.926,4.88,16.83,-0.002,0.322,0.033,1.144,20.537,1.326,0.01
2023-04-27 11:31:07,2023-04-27,16:19:07,13.871,4.88,17.039,-0.002,0.374,0.033,1.076,20.482,1.326,0.01
2023-04-27 11:41:07,2023-04-27,16:29:07,13.926,4.88,17.204,-0.003,0.321,0.033,1.093,20.537,1.344,0.01
2023-04-27 11:51:07,2023-04-27,16:39:07,13.926,4.88,17.908,-0.002,0.363,0.034,1.038,20.592,1.383,0.01
2023-04-27 12:01:07,2023-04-27,16:49:07,13.981,4.88,18.172,-0.003,0.319,0.033,0.913,20.482,1.364,0.01
2023-04-27 12:11:07,2023-04-27,16:59:07,13.981,4.88,18.491,-0.002,0.367,0.034,0.812,20.328,1.386,0.01
2023-04-27 12:21:07,2023-04-27,17:09:07,13.981,4.88,19.03,-0.003,0.397,0.034,0.67,20.482,1.364,0.01
2023-04-27 12:31:07,2023-04-27,17:19:07,13.981,4.88,17.908,-0.002,0.371,0.033,0.495,19.789,1.073,0.01
2023-04-27 12:41:07,2023-04-27,17:29:07,13.926,4.88,17.369,-0.002,0.352,0.034,0.43,20.372,0.937,0.01
2023-04-27 12:51:07,2023-04-27,17:39:07,14.19,4.88,19.888,-0.003,0.329,0.033,0.301,20.482,1.355,0.01
2023-04-27 13:01:07,2023-04-27,17:49:07,14.091,4.88,19.789,-0.003,0.311,0.034,0.21,20.218,1.31,0.01
2023-04-27 13:11:07,2023-04-27,17:59:07,14.036,4.88,19.943,-0.002,0.342,0.035,0.189,20.372,1.31,0.01
2023-04-27 13:21:07,2023-04-27,18:09:07,14.091,4.88,19.998,-0.002,0.241,0.034,0.161,20.328,1.29,0.01
2023-04-27 13:31:07,2023-04-27,18:19:07,14.19,4.88,19.569,-0.002,0.136,0.034,0.137,19.888,0.988,0.01
2023-04-27 13:41:07,2023-04-27,18:29:07,14.245,4.88,20.163,-0.003,0.134,0.034,0.117,20.427,1.234,0.01
2023-04-27 13:51:07,2023-04-27,18:39:07,14.245,4.88,20.163,-0.002,0.117,0.034,0.099,20.372,1.202,0.01
2023-04-27 14:01:07,2023-04-27,18:49:07,14.19,4.88,17.094,-0.002,0.114,0.033,0.106,19.195,0.505,0.01
2023-04-27 14:11:07,2023-04-27,18:59:07,14.245,4.88,20.053,-0.002,0.113,0.034,0.1,20.911,1.024,0.01
2023-04-27 14:21:07,2023-04-27,19:09:07,14.245,4.88,20.328,-0.002,0.12,0.034,0.099,20.592,1.137,0.01
2023-04-27 14:31:07,2023-04-27,19:19:07,14.245,4.88,20.163,-0.003,0.113,0.034,0.097,20.372,1.106,0.01
2023-04-27 14:41:07,2023-04-27,19:29:07,14.245,4.88,20.108,-0.003,0.108,0.034,0.098,20.372,1.074,0.01
2023-04-27 14:51:07,2023-04-27,19:39:07,14.245,4.88,20.218,-0.002,0.105,0.033,0.093,20.482,1.031,0.01
2023-04-27 15:01:07,2023-04-27,19:49:07,14.245,4.88,20.273,-0.002,0.107,0.034,0.094,20.482,0.985,0.01
2023-04-27 15:11:07,2023-04-27,19:59:07,14.245,4.88,20.427,-0.002,0.113,0.034,0.094,20.647,0.936,0.01
2023-04-27 15:21:07,2023-04-27,20:09:07,14.245,4.88,20.372,-0.002,0.108,0.035,0.095,20.592,0.896,0.01
2023-04-27 15:31:07,2023-04-27,20:19:07,14.245,4.88,20.482,-0.002,0.108,0.034,0.093,20.702,0.85,0.01
2023-04-27 15:41:07,2023-04-27,20:29:07,14.245,4.88,20.427,-0.002,0.105,0.034,0.094,20.702,0.811,0.01
2023-04-27 15:51:07,2023-04-27,20:39:07,14.245,4.88,20.482,-0.002,0.113,0.034,0.097,20.757,0.758,0.01
2023-04-27 16:01:07,2023-04-27,20:49:07,14.245,4.88,20.482,-0.002,0.113,0.034,0.094,20.757,0.708,0.01
2023-04-27 16:11:07,2023-04-27,20:59:07,14.245,4.88,20.537,-0.002,0.115,0.034,0.095,20.801,0.651,0.01
2023-04-27 16:21:07,2023-04-27,21:09:07,14.19,4.88,18.546,-0.002,0.135,0.033,0.099,20.647,0.427,0.01
2023-04-27 16:31:07,2023-04-27,21:19:07,13.761,4.88,14.894,-0.002,0.121,0.034,0.045,19.888,0.049,0.01
2023-04-27 16:41:07,2023-04-27,21:29:07,13.387,4.88,14.19,-0.002,0.12,0.034,0.04,18.711,0.042,0.01
2023-04-27 16:51:07,2023-04-27,21:39:07,13.222,4.88,13.926,-0.002,0.114,0.033,0.034,18.337,0.037,0.01
2023-04-27 17:01:07,2023-04-27,21:49:07,13.167,4.88,13.816,-0.002,0.109,0.033,0.029,18.172,0.032,0.01
2023-04-27 17:11:07,2023-04-27,21:59:07,13.123,4.88,13.816,-0.002,0.127,0.033,0.024,17.908,0.027,0.01
2023-04-27 17:21:07,2023-04-27,22:09:07,13.123,4.88,13.651,-0.002,0.127,0.033,0.019,17.523,0.022,0.01
2023-04-27 17:31:07,2023-04-27,22:19:07,13.123,4.88,13.607,-0.002,0.129,0.033,0.013,16.83,0.015,0.01
2023-04-27 17:41:07,2023-04-27,22:29:07,13.123,4.88,13.222,-0.002,0.132,0.034,0.006,15.158,0.008,0.01
2023-04-27 17:51:07,2023-04-27,22:39:07,13.123,4.88,11.99,-0.002,0.127,0.033,0.003,11.616,0.004,0.01
2023-04-27 18:01:07,2023-04-27,22:49:07,13.013,5.002,4.246,0.153,0.068,0.034,0.002,3.168,0.002,0.01
2023-04-27 18:11:07,2023-04-27,22:59:07,12.958,5.063,0.429,0.224,0.208,0.033,0,0.319,0,0.01
2023-04-27 18:21:07,2023-04-27,23:09:07,12.848,4.819,0.055,0.225,0.524,0.033,0,0,0,0.01
2023-04-27 18:31:07,2023-04-27,23:19:07,12.903,4.941,0,0.225,0.366,0.034,0,0,0,0.01
2023-04-27 18:41:07,2023-04-27,23:29:07,13.013,5.185,0,0.223,-0.002,0.035,0,0,0,0.01
2023-04-27 18:51:07,2023-04-27,23:39:07,13.013,5.185,0,0.223,-0.002,0.035,0,0,0,0.01
2023-04-27 19:01:07,2023-04-27,23:49:07,13.013,5.185,0,0.223,-0.002,0.034,0,0,0,0.01
2023-04-27 19:11:07,2023-04-27,23:59:07,12.903,4.88,0,0.225,0.434,0.033,0,0,0.001,0.01
2023-04-27 19:21:07,2023-04-28,00:09:07,12.903,4.819,0,0.225,0.522,0.035,0,0,0,0.01
2023-04-27 19:31:07,2023-04-28,00:19:07,12.903,4.819,0,0.225,0.515,0.034,0,0,0,0.01
2023-04-27 19:41:07,2023-04-28,00:29:07,12.903,4.819,0,0.225,0.515,0.033,0,0,0,0.01
2023-04-27 19:51:07,2023-04-28,00:39:07,12.848,4.819,0,0.225,0.514,0.034,0,0,0,0.01
2023-04-27 20:01:07,2023-04-28,00:49:07,12.848,4.819,0,0.225,0.513,0.033,0,0,0,0.01
2023-04-27 20:11:07,2023-04-28,00:59:07,12.848,4.819,0,0.225,0.512,0.035,0,0,0,0.01
2023-04-27 20:21:07,2023-04-28,01:09:07,12.848,4.819,0,0.225,0.51,0.033,0,0,0,0.01
2023-04-27 20:31:07,2023-04-28,01:19:07,12.848,4.819,0,0.226,0.509,0.034,0,0,0,0.01
2023-04-27 20:41:07,2023-04-28,01:29:07,12.848,4.819,0,0.226,0.505,0.034,0,0,0,0.01
2023-04-27 20:51:07,2023-04-28,01:39:07,12.848,4.819,0,0.226,0.463,0.034,0,0,0,0.01
2023-04-27 21:01:07,2023-04-28,01:49:07,12.903,4.819,0,0.225,0.387,0.035,0,0,0,0.01
2023-04-27 21:11:07,2023-04-28,01:59:07,12.958,5.124,0,0.224,0.071,0.033,0,0,0,0.01
2023-04-27 21:21:07,2023-04-28,02:09:07,12.958,5.185,0,0.224,-0.002,0.033,0,0,0,0.01
2023-04-27 21:31:07,2023-04-28,02:19:07,12.958,5.185,0,0.224,-0.002,0.033,0,0,0,0.01
2023-04-27 21:41:07,2023-04-28,02:29:07,12.958,5.185,0,0.224,-0.002,0.034,0,0,0,0.01
2023-04-27 21:51:07,2023-04-28,02:39:07,12.958,5.185,0,0.224,-0.002,0.034,0,0,0,0.01
2023-04-27 22:01:07,2023-04-28,02:49:07,12.958,5.185,0,0.224,-0.002,0.033,0,0,0,0.01
2023-04-27 22:11:07,2023-04-28,02:59:07,12.958,5.185,0,0.224,-0.002,0.033,0,0,0,0.01
2023-04-27 22:21:07,2023-04-28,03:09:07,12.958,5.185,0,0.224,-0.002,0.034,0,0,0,0.01
2023-04-27 22:31:07,2023-04-28,03:19:07,12.958,5.185,0,0.225,-0.002,0.034,0,0,0,0.01
2023-04-27 22:41:07,2023-04-28,03:29:07,12.958,5.185,0,0.225,-0.002,0.033,0,0,0,0.01
2023-04-27 22:51:07,2023-04-28,03:39:07,12.958,5.185,0,0.225,-0.002,0.034,0,0,0,0.01
2023-04-27 23:01:07,2023-04-28,03:49:07,12.903,5.185,0,0.225,-0.002,0.034,0,0,0,0.01
2023-04-27 23:11:07,2023-04-28,03:59:07,12.903,5.185,0,0.225,-0.002,0.033,0,0,0,0.01
2023-04-27 23:21:07,2023-04-28,04:09:07,12.903,5.185,0,0.225,-0.002,0.034,0,0,0,0.01
2023-04-27 23:31:07,2023-04-28,04:19:07,12.903,5.185,0,0.225,-0.002,0.034,0,0,0,0.01
2023-04-27 23:41:07,2023-04-28,04:29:07,12.903,5.185,0,0.225,-0.002,0.034,0,0,0,0.01
2023-04-27 23:51:07,2023-04-28,04:39:07,12.903,5.185,0,0.225,-0.002,0.035,0,0,0,0.01
2023-04-28 00:01:07,2023-04-28,04:49:07,12.903,5.185,0,0.225,-0.002,0.034,0,0,0,0.01
2023-04-28 00:11:07,2023-04-28,04:59:07,12.903,5.185,0,0.226,-0.002,0.034,0,0,0,0.01
2023-04-28 00:21:07,2023-04-28,05:09:07,12.848,5.185,0,0.226,-0.002,0.034,0,0,0,0.01
2023-04-28 00:31:07,2023-04-28,05:19:07,12.848,5.185,0,0.226,-0.002,0.034,0,0,0,0.01
2023-04-28 00:41:07,2023-04-28,05:29:07,12.848,5.185,0,0.226,-0.002,0.034,0,0,0,0.01
2023-04-28 00:51:07,2023-04-28,05:39:07,12.848,5.185,0,0.226,-0.002,0.034,0,0,0,0.01
2023-04-28 01:01:07,2023-04-28,05:49:07,12.848,5.185,0,0.226,-0.002,0.035,0,0,0,0.01
2023-04-28 01:11:07,2023-04-28,05:59:07,12.848,5.185,0,0.226,-0.002,0.033,0,0,0,0.01
2023-04-28 01:21:07,2023-04-28,06:09:07,12.848,5.185,0,0.226,-0.002,0.034,0,0,0,0.01
2023-04-28 01:31:07,2023-04-28,06:19:07,12.848,5.185,0,0.226,-0.002,0.035,0,0,0,0.01
2023-04-28 01:41:07,2023-04-28,06:29:07,12.793,5.185,0,0.226,-0.002,0.034,0,0,0,0.01
2023-04-28 01:51:07,2023-04-28,06:39:07,12.793,5.185,0,0.226,-0.002,0.034,0,0,0,0.01
2023-04-28 02:01:07,2023-04-28,06:49:07,12.793,5.185,0,0.226,-0.002,0.033,0,0,0,0.01
2023-04-28 02:11:07,2023-04-28,06:59:07,12.793,5.185,0,0.227,-0.002,0.034,0,0,0,0.01
2023-04-28 02:21:07,2023-04-28,07:09:07,12.793,5.185,0,0.228,-0.002,0.033,0,0,0,0.01
2023-04-28 02:31:07,2023-04-28,07:19:07,12.793,5.185,0,0.228,-0.002,0.034,0,0,0,0.01
2023-04-28 02:41:07,2023-04-28,07:29:07,12.793,5.185,0,0.228,-0.002,0.034,0,0,0,0.01
2023-04-28 02:51:07,2023-04-28,07:39:07,12.793,5.185,0,0.228,-0.002,0.035,0,0,0,0.01
2023-04-28 03:01:07,2023-04-28,07:49:07,12.793,5.185,0,0.228,-0.002,0.034,0,0,0,0.01
2023-04-28 03:11:07,2023-04-28,07:59:07,12.793,5.185,0,0.228,-0.002,0.035,0,0,0,0.01
2023-04-28 03:21:07,2023-04-28,08:09:07,12.793,5.185,0,0.228,-0.002,0.034,0,0,0,0.01
2023-04-28 03:31:07,2023-04-28,08:19:07,12.793,5.185,0,0.228,-0.002,0.033,0,0,0,0.01
2023-04-28 03:41:07,2023-04-28,08:29:07,12.793,5.185,0,0.228,-0.002,0.033,0,0,0,0.01
2023-04-28 03:51:07,2023-04-28,08:39:07,12.793,5.185,0,0.228,-0.002,0.034,0,0,0,0.01
