Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-04-16 00:02:04 22 14410 0 21021 0 0 27 32 21076 1012
2000-04-16 00:12:04 22 14410 0 21021 0 0 27 33 21076 999
2000-04-16 00:22:04 22 14410 0 20966 0 0 26 32 21076 985
2000-04-16 00:32:04 22 14410 0 20966 0 0 28 33 21021 965
2000-04-16 00:42:04 22 14410 0 21076 0 0 26 32 21131 936
2000-04-16 00:52:04 22 14410 0 21076 0 0 27 32 21186 905
2000-04-16 01:02:04 22 14410 0 21076 0 0 27 31 21186 872
2000-04-16 01:12:04 22 14410 0 21021 0 0 27 33 21131 843
2000-04-16 01:22:04 22 14410 0 21186 0 0 26 32 21285 802
2000-04-16 01:32:04 22 14410 0 21241 0 0 27 32 21340 763
2000-04-16 01:42:04 22 14410 0 21241 0 0 27 33 21340 715
2000-04-16 01:52:04 22 14410 0 21186 0 0 26 33 21285 517
2000-04-16 02:02:04 22 14410 0 21131 0 0 26 33 21241 301
2000-04-16 02:12:04 22 14410 0 20328 0 0 27 34 21021 92
2000-04-16 02:22:04 22 14410 0 19624 0 0 26 33 20757 60
2000-04-16 02:32:04 22 14410 0 18920 0 0 26 35 20592 52
2000-04-16 02:42:04 22 14410 0 17853 0 0 28 35 20108 49
2000-04-16 02:52:04 22 14300 0 15059 0 0 27 30 18392 36
2000-04-16 03:02:04 22 14091 0 15752 0 0 26 19 18227 31
2000-04-16 03:12:04 22 13926 0 14894 0 0 27 20 17908 26
2000-04-16 03:22:04 22 13761 0 15103 0 0 27 13 17424 20
2000-04-16 03:32:04 22 13607 0 15488 0 0 28 5 16346 13
2000-04-16 03:42:04 22 13497 0 13552 0 0 27 4 13981 7
2000-04-16 03:52:04 22 13442 0 10648 0 0 27 2 10054 4
2000-04-16 04:02:04 22 13387 0 3762 0 0 28 0 2794 2
2000-04-16 04:12:04 22 13332 0 319 0 0 28 0 264 0
2000-04-16 04:22:04 22 13332 0 0 0 0 26 0 0 0
2000-04-16 04:32:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 04:42:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 04:52:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 05:02:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 05:12:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 05:22:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 05:32:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 05:42:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 05:52:04 22 13167 0 0 122 0 28 0 0 0
2000-04-16 06:02:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 06:12:04 22 13277 0 0 0 0 26 0 0 0
2000-04-16 06:22:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 06:32:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 06:42:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 06:52:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 07:02:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 07:12:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 07:22:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 07:32:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 07:42:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 07:52:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 08:02:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 08:12:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 08:22:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 08:32:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 08:42:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 08:52:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 09:02:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 09:12:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 09:22:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 09:32:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 09:42:04 22 13277 0 0 0 0 27 0 0 0
2000-04-16 09:52:04 22 13277 0 0 0 0 28 0 0 0
2000-04-16 10:02:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 10:12:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 10:22:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 10:32:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 10:42:04 22 13222 0 0 0 0 26 0 0 0
2000-04-16 10:52:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 11:02:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 11:12:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 11:22:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 11:32:04 22 13222 0 0 0 0 29 0 0 0
2000-04-16 11:42:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 11:52:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 12:02:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 12:12:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 12:22:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 12:32:04 22 13222 0 0 0 0 26 0 0 0
2000-04-16 12:42:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 12:52:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 13:02:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 13:12:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 13:22:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 13:32:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 13:42:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 13:52:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 14:02:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 14:12:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 14:22:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 14:32:04 22 13222 0 0 0 0 28 0 0 0
2000-04-16 14:42:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 14:52:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 15:02:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 15:12:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 15:22:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 15:32:04 22 13222 0 0 0 0 27 0 0 0
2000-04-16 15:42:04 22 13222 0 55 0 0 27 0 0 0
2000-04-16 15:52:04 22 13222 0 858 0 0 27 0 649 0
2000-04-16 16:02:04 22 13222 0 6402 0 0 27 1 5863 3
2000-04-16 16:12:04 22 13222 0 11880 0 0 26 3 11770 4
2000-04-16 16:22:04 22 13222 0 13761 0 0 28 4 15268 8
2000-04-16 16:32:04 22 13222 0 14729 0 0 27 13 17688 19
2000-04-16 16:42:04 22 13277 0 14036 0 0 27 25 18656 28
2000-04-16 16:52:04 22 13277 0 14520 0 0 28 27 18920 34
2000-04-16 17:02:04 22 13277 0 14091 0 0 27 34 19030 37
2000-04-16 17:12:04 22 13277 0 14190 0 0 27 37 19140 40
2000-04-16 17:22:04 22 13277 0 14619 0 0 27 38 19305 45
2000-04-16 17:32:04 22 13277 0 14355 0 0 27 59 19789 64
2000-04-16 17:42:04 22 13277 0 14839 0 0 27 82 20163 90
2000-04-16 17:52:04 22 13332 0 15158 0 0 27 110 20482 120
