Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-05-20 00:02:04 22 14410 0 21131 0 0 27 53 21241 1062
2000-05-20 00:12:04 22 14410 0 21131 0 0 26 53 21285 1048
2000-05-20 00:22:04 22 14410 0 21186 0 0 28 53 21285 1040
2000-05-20 00:32:04 22 14410 0 21131 0 0 27 53 21241 1014
2000-05-20 00:42:04 22 14410 0 21131 0 0 27 53 21285 951
2000-05-20 00:52:04 22 14410 0 21340 0 0 27 53 21450 921
2000-05-20 01:02:04 22 14410 0 21076 0 0 28 54 21186 786
2000-05-20 01:12:04 22 14410 0 18876 0 0 26 57 19734 123
2000-05-20 01:22:04 22 14410 0 17952 0 0 28 52 19569 86
2000-05-20 01:32:04 22 14410 0 15433 0 0 27 33 18436 41
2000-05-20 01:42:04 22 14135 0 14784 0 0 27 17 17369 23
2000-05-20 01:52:04 22 13871 0 14839 0 0 28 8 16346 15
2000-05-20 02:02:04 22 13706 0 15103 0 0 26 8 16665 17
2000-05-20 02:12:04 22 13607 0 14410 0 0 26 27 18601 33
2000-05-20 02:22:04 22 13607 0 14784 0 0 27 60 19998 68
2000-05-20 02:32:04 22 13871 0 15587 0 0 27 125 20966 135
2000-05-20 02:42:04 22 14300 0 18172 0 0 28 91 20592 131
2000-05-20 02:52:04 22 14355 0 18227 0 0 26 75 20218 108
2000-05-20 03:02:04 22 14245 0 15323 0 0 26 66 19679 71
2000-05-20 03:12:04 22 14036 0 14894 0 0 27 45 19195 50
2000-05-20 03:22:04 22 13816 0 14674 0 0 27 36 18821 41
2000-05-20 03:32:04 22 13651 0 14465 0 0 27 28 18282 32
2000-05-20 03:42:04 22 13442 0 13761 0 0 28 9 15752 12
2000-05-20 03:52:04 22 13332 0 12419 11 0 28 3 12155 5
2000-05-20 04:02:04 22 13222 0 7689 8 0 28 1 6721 3
2000-05-20 04:12:04 22 13222 0 1452 0 0 26 0 968 0
2000-05-20 04:22:04 22 13167 0 165 66 0 28 0 110 0
2000-05-20 04:32:04 22 12958 0 0 262 0 28 0 0 0
2000-05-20 04:42:04 22 12903 0 0 396 0 28 0 0 0
