Time ID V1 V2 V3 I1 I2 I3 I4 O1 O2
2000-04-05 00:02:04 22 14410 0 21186 0 0 27 33 21285 1018
2000-04-05 00:12:04 22 14410 0 21131 0 0 28 33 21186 1002
2000-04-05 00:22:04 22 14410 0 21186 0 0 28 32 21285 981
2000-04-05 00:32:04 22 14410 0 21131 0 0 27 33 21241 960
2000-04-05 00:42:04 22 14410 0 21131 0 0 26 32 21241 935
2000-04-05 00:52:04 22 14410 0 21285 0 0 26 32 21395 906
2000-04-05 01:02:04 22 14410 0 21285 0 0 28 32 21395 876
2000-04-05 01:12:04 22 14410 0 21285 0 0 27 32 21340 844
2000-04-05 01:22:04 22 14410 0 21285 0 0 26 33 21395 809
2000-04-05 01:32:04 22 14410 0 21340 0 0 27 33 21395 772
2000-04-05 01:42:04 22 14410 0 21285 0 0 28 32 21395 731
2000-04-05 01:52:04 22 14410 0 21340 0 0 28 32 21395 686
2000-04-05 02:02:04 22 14410 0 21241 0 0 27 41 21395 510
2000-04-05 02:12:04 22 14190 0 18491 0 0 27 119 21340 209
2000-04-05 02:22:04 22 13497 0 15378 0 0 27 62 21186 79
2000-04-05 02:32:04 22 13277 0 14674 0 0 27 50 19734 58
2000-04-05 02:42:04 22 13167 0 14091 0 0 27 44 19250 50
2000-04-05 02:52:04 22 13167 0 14520 0 0 27 39 19305 48
2000-04-05 03:02:04 22 13167 0 13981 0 0 28 28 18436 32
2000-04-05 03:12:04 22 13167 0 13926 0 0 27 22 18117 26
2000-04-05 03:22:04 22 13167 0 13816 0 0 27 17 17468 20
2000-04-05 03:32:04 22 13123 0 13497 0 0 28 9 16027 12
2000-04-05 03:42:04 22 13222 0 13123 0 0 29 3 13167 6
2000-04-05 03:52:04 22 13222 0 9350 8 0 27 2 8492 3
2000-04-05 04:02:04 22 13013 0 1881 384 0 26 0 1232 0
2000-04-05 04:12:04 22 12958 0 165 395 0 28 0 110 0
2000-04-05 04:22:04 22 12903 0 0 387 0 28 0 0 0
2000-04-05 04:32:04 22 13222 0 0 15 0 28 0 0 0
2000-04-05 04:42:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 04:52:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 05:02:04 22 13277 0 0 0 0 28 0 0 0
2000-04-05 05:12:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 05:22:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 05:32:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 05:42:04 22 13277 0 0 0 0 28 0 0 0
2000-04-05 05:52:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 06:02:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 06:12:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 06:22:04 22 13277 0 0 0 0 28 0 0 0
2000-04-05 06:32:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 06:42:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 06:52:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 07:02:04 22 13277 0 0 0 0 28 0 0 0
2000-04-05 07:12:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 07:22:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 07:32:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 07:42:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 07:52:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 08:02:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 08:12:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 08:22:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 08:32:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 08:42:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 08:52:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 09:02:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 09:12:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 09:22:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 09:32:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 09:42:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 09:52:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 10:02:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 10:12:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 10:22:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 10:32:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 10:42:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 10:52:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 11:02:04 22 13277 0 0 0 0 28 0 0 0
2000-04-05 11:12:04 22 13277 0 0 0 0 28 0 0 0
2000-04-05 11:22:04 22 13277 0 0 0 0 26 0 0 0
2000-04-05 11:32:04 22 13277 0 0 0 0 28 0 0 0
2000-04-05 11:42:04 22 13277 0 0 0 0 28 0 0 0
2000-04-05 11:52:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 12:02:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 12:12:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 12:22:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 12:32:04 22 13277 0 0 0 0 27 0 0 0
2000-04-05 12:42:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 12:52:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 13:02:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 13:12:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 13:22:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 13:32:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 13:42:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 13:52:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 14:02:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 14:12:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 14:22:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 14:32:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 14:42:04 22 13222 0 0 0 0 26 0 0 0
2000-04-05 14:52:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 15:02:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 15:12:04 22 13222 0 0 0 0 28 0 0 0
2000-04-05 15:22:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 15:32:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 15:42:04 22 13222 0 0 0 0 27 0 0 0
2000-04-05 15:52:04 22 13222 0 220 0 0 27 0 165 0
2000-04-05 16:02:04 22 13222 0 2794 0 0 27 0 2365 1
2000-04-05 16:12:04 22 13222 0 9735 0 0 27 2 9350 3
2000-04-05 16:22:04 22 13222 0 13277 0 0 27 4 13981 6
2000-04-05 16:32:04 22 13222 0 14520 0 0 28 6 16401 11
2000-04-05 16:42:04 22 13277 0 13981 0 0 27 21 18491 24
2000-04-05 16:52:04 22 13277 0 14091 0 0 26 27 18975 31
2000-04-05 17:02:04 22 13277 0 14091 0 0 26 32 19195 36
2000-04-05 17:12:04 22 13277 0 14190 0 0 27 35 19305 39
2000-04-05 17:22:04 22 13277 0 14729 0 0 28 35 19404 43
2000-04-05 17:32:04 22 13277 0 14410 0 0 28 54 19844 59
2000-04-05 17:42:04 22 13277 0 14619 0 0 28 78 20218 83
2000-04-05 17:52:04 22 13332 0 14949 0 0 27 105 20592 113
2000-04-05 18:02:04 22 13387 0 15268 0 0 28 136 20801 147
2000-04-05 18:12:04 22 13442 0 15433 0 0 28 171 21021 185
2000-04-05 18:22:04 22 13497 0 15543 0 0 28 211 21186 228
2000-04-05 18:32:04 22 13552 0 16346 0 0 27 240 21340 272
2000-04-05 18:42:04 22 13607 0 16027 0 0 28 293 21450 318
2000-04-05 18:52:04 22 13607 0 16027 0 0 26 340 21560 363
2000-04-05 19:02:04 22 13651 0 16236 0 0 27 376 21615 410
2000-04-05 19:12:04 22 13651 0 16456 0 0 28 405 21615 456
2000-04-05 19:22:04 22 13706 0 16126 0 0 28 470 21670 501
2000-04-05 19:32:04 22 13761 0 16610 0 0 26 485 21670 545
2000-04-05 19:42:04 22 13651 0 18007 0 0 26 367 21615 589
2000-04-05 19:52:04 22 13761 0 16181 0 0 27 576 21505 632
2000-04-05 20:02:04 22 13761 0 16126 0 0 28 622 21560 673
2000-04-05 20:12:04 22 13871 0 16027 0 0 28 675 21505 713
2000-04-05 20:22:04 22 14091 0 17468 0 0 28 597 21395 752
2000-04-05 20:32:04 22 14300 0 20801 0 0 28 197 21395 788
2000-04-05 20:42:04 22 14300 0 20757 0 0 29 180 21241 824
2000-04-05 20:52:04 22 14300 0 20801 0 0 28 177 21241 856
2000-04-05 21:02:04 22 14300 0 20757 0 0 28 171 21241 888
2000-04-05 21:12:04 22 14300 0 20801 0 0 28 176 21241 916
2000-04-05 21:22:04 22 14300 0 20702 0 0 28 172 21131 944
2000-04-05 21:32:04 22 14300 0 20702 0 0 28 169 21076 972
2000-04-05 21:42:04 22 14300 0 20702 0 0 28 168 21131 992
2000-04-05 21:52:04 22 14300 0 20801 0 0 27 169 21186 1012
2000-04-05 22:02:04 22 14300 0 20647 0 0 27 165 21021 1030
2000-04-05 22:12:04 22 14300 0 20757 0 0 28 169 21131 1039
2000-04-05 22:22:04 22 14300 0 20537 0 0 27 172 20966 1058
2000-04-05 22:32:04 22 14300 0 20372 0 0 28 173 20757 1070
2000-04-05 22:42:04 22 14355 0 20482 0 0 28 121 20801 1071
2000-04-05 22:52:04 22 14410 0 20757 0 0 27 34 20856 1072
2000-04-05 23:02:04 22 14410 0 20801 0 0 28 33 20911 1075
2000-04-05 23:12:04 22 14410 0 20911 0 0 28 32 20966 1079
2000-04-05 23:22:04 22 14355 0 20801 0 0 27 117 21131 1072
2000-04-05 23:32:04 22 14300 0 20801 0 0 27 177 21241 1065
2000-04-05 23:42:04 22 14300 0 20801 0 0 27 174 21186 1058
2000-04-05 23:52:04 22 14300 0 20702 0 0 28 168 21076 1047
