time,V1,V2,V3,I1,I2,I3,I4,O1,O2
17:34:49,13.706,5.185,14.355,0,0,0.027,0.017,17.688,0.021
17:44:49,13.552,5.185,14.091,0,0,0.027,0.009,16.291,0.012
17:54:49,13.442,5.185,13.332,0,0,0.027,0.003,13.552,0.006
18:04:49,13.332,5.185,7.953,0,0,0.026,0.002,6.831,0.003
18:14:49,13.277,5.185,1.023,-0.001,0,0.027,0,0.704,0
18:24:49,13.222,5.185,0.11,0,0,0.026,0,0.055,0
18:34:49,13.123,5.185,0,0.125,0,0.026,0,0,0
18:44:49,13.068,5.185,0,0.171,0,0.026,0,0,0
18:54:49,12.958,5.063,0,0.394,0.015,0.027,0,0,0
19:04:49,12.958,4.758,0,0.393,0.056,0.026,0,0,0
19:14:49,12.958,4.758,0,0.393,0.056,0.026,0,0,0
19:24:49,12.903,4.758,0,0.393,0.053,0.027,0,0,0
19:34:49,12.903,4.758,0,0.393,0.046,0.026,0,0,0
19:44:49,12.903,4.758,0,0.393,0.041,0.026,0,0,0
19:54:49,12.903,4.758,0,0.393,0.043,0.026,0,0,0
20:04:49,12.903,4.758,0,0.393,0.043,0.026,0,0,0
20:14:49,12.903,4.758,0,0.393,0.042,0.026,0,0,0
20:24:49,12.903,5.063,0,0.393,0.015,0.026,0,0,0
20:34:49,12.958,5.185,0,0.274,0,0.026,0,0,0
20:44:49,13.013,5.185,0,0.163,0,0.026,0,0,0
20:54:49,13.013,5.185,0,0.163,0,0.026,0,0,0
21:04:49,13.013,5.185,0,0.163,0,0.026,0,0,0
21:14:49,13.013,5.185,0,0.163,0,0.026,0,0,0
21:24:49,13.013,5.185,0,0.163,0,0.026,0,0,0
21:34:49,13.013,5.185,0,0.163,0,0.026,0,0,0
21:44:49,13.013,5.185,0,0.163,0,0.026,0,0,0
21:54:49,13.013,5.185,0,0.163,0,0.027,0,0,0
22:04:49,13.013,5.185,0,0.163,0,0.026,0,0,0
22:14:49,13.013,5.185,0,0.163,0,0.026,0,0,0
22:24:49,13.013,5.185,0,0.163,0,0.026,0,0,0
22:34:49,13.013,5.185,0,0.164,0,0.026,0,0,0
22:44:49,13.013,5.185,0,0.164,0,0.025,0,0,0
22:54:49,13.013,5.185,0,0.164,0,0.026,0,0,0
23:04:49,13.013,5.185,0,0.164,0,0.026,0,0,0
23:14:49,13.013,5.185,0,0.164,0,0.026,0,0,0
23:24:49,13.013,5.185,0,0.164,0,0.026,0,0,0
23:34:49,13.013,5.185,0,0.164,0,0.025,0,0,0
23:44:49,13.013,5.185,0,0.164,0,0.025,0,0,0
23:54:49,13.013,5.185,0,0.164,0,0.025,0,0,0
00:04:49,13.013,5.185,0,0.164,0,0.025,0,0,0
00:14:49,13.013,5.185,0,0.164,0,0.025,0,0,0
00:24:49,13.013,5.185,0,0.164,0,0.027,0,0,0
00:34:49,13.013,5.185,0,0.164,0,0.027,0,0,0
00:44:49,13.013,5.185,0,0.164,0,0.027,0,0,0
00:54:49,13.013,5.185,0,0.164,0,0.026,0,0,0
01:04:49,12.958,5.185,0,0.164,0,0.026,0,0,0
01:14:49,12.958,5.185,0,0.164,0,0.026,0,0,0
01:24:49,12.958,5.185,0,0.164,0,0.025,0,0,0
01:34:49,12.958,5.185,0,0.164,0,0.025,0,0,0
01:44:49,12.958,5.185,0,0.164,0,0.025,0,0,0
01:54:49,12.958,5.185,0,0.164,0,0.025,0,0,0
02:04:49,12.958,5.185,0,0.164,0,0.025,0,0,0
02:14:49,12.958,5.185,0,0.164,0,0.025,0,0,0
02:24:49,12.958,5.185,0,0.164,0,0.026,0,0,0
02:34:49,12.958,5.185,0,0.164,0,0.026,0,0,0
02:44:49,12.958,5.185,0,0.164,0,0.025,0,0,0
02:54:49,12.958,5.185,0,0.164,0,0.025,0,0,0
03:04:49,12.903,5.185,0,0.165,0,0.026,0,0,0
03:14:49,12.903,5.185,0,0.165,0,0.025,0,0,0
03:24:49,12.903,5.185,0,0.165,0,0.025,0,0,0
03:34:49,12.903,5.185,0,0.165,0,0.025,0,0,0
03:44:49,12.903,5.185,0,0.165,0,0.025,0,0,0
03:54:49,12.903,5.185,0,0.165,0,0.025,0,0,0
04:04:49,12.903,5.185,0,0.165,0,0.025,0,0,0
04:14:49,12.903,5.185,0,0.165,0,0.026,0,0,0
04:24:49,12.903,5.185,0,0.165,0,0.025,0,0,0
04:34:49,12.903,5.185,0,0.165,0,0.026,0,0,0
04:44:49,12.903,5.185,0,0.165,0,0.025,0,0,0
04:54:49,12.848,5.185,0,0.165,0,0.025,0,0,0
05:04:49,12.848,5.185,0,0.165,0,0.026,0,0,0
05:14:49,12.848,5.185,0,0.201,0,0.026,0,0,0
05:24:49,12.738,5.185,0,0.404,0,0.026,0,0,0
05:34:49,12.738,5.185,0,0.4,0,0.026,0,0,0
05:44:49,12.738,4.819,0,0.399,0.038,0.025,0,0,0
05:54:49,12.738,4.758,0.429,0.399,0.046,0.025,0,0.374,0
06:04:49,12.738,4.758,4.301,0.399,0.041,0.026,0.001,3.817,0.002
06:14:49,12.848,4.758,11.935,0.143,0.046,0.026,0.003,12.045,0.004
06:24:49,12.903,4.758,13.013,0,0.116,0.028,0.006,15.543,0.008
06:34:49,12.848,4.636,13.387,-0.001,0.512,0.026,0.013,17.688,0.015
06:44:49,12.848,4.636,13.552,0,0.459,0.026,0.021,18.766,0.024
06:54:49,12.848,4.636,13.816,0,0.372,0.026,0.034,19.844,0.039
07:04:49,12.903,4.697,14.619,-0.001,0.328,0.026,0.072,20.482,0.082
07:14:49,12.903,4.636,14.949,0,0.457,0.026,0.118,20.856,0.125
07:24:49,12.903,4.636,15.323,0,0.445,0.027,0.158,21.131,0.168
07:34:49,12.958,4.636,15.433,-0.001,0.44,0.026,0.201,21.285,0.212
07:44:49,12.958,4.697,15.433,0,0.417,0.026,0.246,21.34,0.258
07:54:49,13.013,4.636,15.543,0,0.457,0.027,0.294,21.395,0.31
08:04:49,13.068,4.636,15.587,0,0.466,0.027,0.343,21.45,0.363
08:14:49,13.068,4.697,15.587,-0.001,0.413,0.027,0.394,21.45,0.416
08:24:49,13.123,4.697,15.807,0,0.432,0.026,0.435,21.395,0.469
08:34:49,13.167,4.697,15.697,0,0.443,0.026,0.478,21.34,0.521
08:44:49,13.167,4.636,15.752,-0.001,0.463,0.027,0.537,21.45,0.572
08:54:49,13.222,4.697,15.862,0,0.446,0.026,0.579,21.45,0.622
09:04:49,13.277,4.697,15.807,0,0.429,0.027,0.627,21.45,0.673
09:14:49,13.277,4.697,15.807,0,0.409,0.026,0.675,21.45,0.726
09:24:49,13.332,4.697,15.752,-0.001,0.392,0.027,0.727,21.45,0.78
09:34:49,13.387,4.697,15.807,0,0.375,0.026,0.758,21.34,0.801
09:44:49,13.442,4.697,15.972,0,0.358,0.027,0.833,21.505,0.906
09:54:49,13.442,4.697,15.862,0,0.34,0.026,0.838,21.395,0.924
10:04:49,13.497,4.697,15.862,0,0.298,0.027,0.879,21.34,0.96
10:14:49,13.552,4.758,15.807,-0.001,0.253,0.026,0.923,21.241,1.014
10:24:49,13.552,4.758,15.752,-0.001,0.22,0.027,0.972,21.186,1.099
10:34:49,13.442,4.758,15.917,0,0.194,0.027,0.759,20.856,0.839
10:44:49,13.277,4.758,15.213,0,0.176,0.027,0.294,20.372,0.315
10:54:49,13.277,4.758,15.642,0,0.16,0.026,0.359,20.966,0.442
11:04:49,13.387,4.758,16.72,0,0.147,0.027,0.487,21.076,0.781
11:14:49,13.387,4.758,16.775,0,0.137,0.026,0.496,20.911,0.689
11:24:49,13.497,4.758,17.908,0,0.13,0.027,0.633,21.186,1.053
11:34:49,13.497,4.758,16.885,0,0.098,0.026,0.766,20.702,0.976
11:44:49,13.552,4.758,17.314,0,0.085,0.027,0.848,21.021,1.109
11:54:49,13.651,4.758,17.094,0,0.08,0.027,1.069,20.801,1.283
12:04:49,13.607,4.758,15.697,0,0.099,0.027,1.044,20.702,1.14
12:14:49,13.387,4.758,15.972,0,0.234,0.026,0.442,20.592,0.634
12:24:49,13.552,4.697,18.711,0,0.292,0.027,0.795,21.076,1.29
12:34:49,13.607,4.697,17.369,-0.001,0.292,0.027,0.855,20.372,1.087
12:44:49,13.497,4.697,18.172,0,0.292,0.027,0.582,20.856,1.073
12:54:49,13.607,4.697,17.798,-0.001,0.292,0.027,0.733,20.592,1.121
13:04:49,13.552,4.697,17.149,-0.001,0.291,0.027,0.561,20.427,0.952
13:14:49,13.706,4.697,17.952,0,0.291,0.027,0.746,20.856,1.116
13:24:49,13.926,4.697,18.007,0,0.291,0.027,0.623,20.801,1.137
13:34:49,14.091,4.697,19.844,-0.001,0.291,0.027,0.332,20.592,1.278
13:44:49,14.036,4.697,18.227,-0.001,0.276,0.026,0.274,20.108,0.797
13:54:49,14.091,4.697,20.053,0,0.237,0.027,0.211,20.482,1.228
14:04:49,14.036,4.697,18.975,0,0.209,0.026,0.165,20.218,0.495
14:14:49,14.091,4.697,20.592,-0.001,0.185,0.026,0.12,20.966,0.95
14:24:49,14.091,4.697,20.427,0,0.168,0.026,0.117,20.592,1.232
14:34:49,14.091,4.758,20.372,0,0.127,0.027,0.102,20.592,1.107
14:44:49,14.091,4.758,20.537,0,0.076,0.027,0.081,20.702,1.048
14:54:49,14.135,4.758,20.647,0,0.001,0.027,0.045,20.757,1.052
15:04:49,14.135,4.758,20.592,-0.001,0.079,0.027,0.07,20.757,1.024
15:14:49,14.091,4.758,20.482,0,0.115,0.026,0.093,20.702,0.95
15:24:49,14.135,4.758,20.702,0,0.001,0.027,0.043,20.801,0.915
15:34:49,14.135,4.758,20.757,-0.001,0.02,0.027,0.045,20.801,0.877
15:44:49,14.091,4.758,20.592,0,0.131,0.026,0.092,20.801,0.828
15:54:49,14.135,4.758,20.702,-0.001,0.012,0.026,0.049,20.856,0.776
16:04:49,14.135,4.758,20.757,0,0.028,0.026,0.047,20.911,0.724
16:14:49,14.091,4.758,20.702,0,0.102,0.026,0.088,20.911,0.667
16:24:49,14.19,4.758,20.856,-0.001,0.001,0.027,0.04,20.966,0.611
16:34:49,14.135,4.758,20.757,-0.001,0.064,0.027,0.061,20.966,0.546
16:44:49,14.091,4.758,19.998,-0.001,0.092,0.027,0.081,20.482,0.331
16:54:49,14.091,4.758,20.537,0,0.074,0.026,0.076,20.966,0.365
17:04:49,13.981,4.758,15.587,0,0.068,0.026,0.057,19.085,0.07
17:14:49,13.651,4.758,14.465,0,0.072,0.026,0.036,18.766,0.041
17:24:49,13.442,4.758,14.135,0,0.07,0.026,0.029,18.491,0.032
17:34:49,13.277,4.758,13.871,0,0.068,0.026,0.018,17.743,0.021
17:44:49,13.167,4.758,13.607,0,0.071,0.026,0.009,16.291,0.012
17:54:49,13.123,4.758,12.529,-0.001,0.067,0.026,0.004,12.903,0.006
18:04:49,13.123,4.758,5.269,0,0.064,0.026,0.001,4.136,0.002
18:14:49,13.013,4.758,0.704,0.28,0.07,0.026,0,0.484,0
18:24:49,12.958,4.758,0.055,0.393,0.068,0.027,0,0.055,0
18:34:49,12.958,4.88,0,0.391,0.044,0.027,0,0,0
18:44:49,12.958,5.185,0,0.391,0,0.027,0,0,0
18:54:49,12.958,5.185,0,0.391,0,0.026,0,0,0
19:04:49,12.958,5.185,0,0.391,0,0.025,0,0,0
19:14:49,12.903,5.185,0,0.391,0,0.026,0,0,0
19:24:49,12.903,5.185,0,0.392,0,0.026,0,0,0
19:34:49,12.903,5.185,0,0.393,0,0.026,0,0,0
19:44:49,12.903,5.185,0,0.393,0,0.027,0,0,0
19:54:49,12.903,5.185,0,0.393,0,0.026,0,0,0
20:04:49,12.903,5.185,0,0.393,0,0.026,0,0,0
20:14:49,12.903,5.185,0,0.393,0,0.026,0,0,0
20:24:49,12.903,5.185,0,0.393,0,0.026,0,0,0
20:34:49,12.903,5.185,0,0.393,0,0.026,0,0,0
20:44:49,12.903,5.185,0,0.393,0,0.026,0,0,0
20:54:49,12.903,5.185,0,0.393,0,0.026,0,0,0
21:04:49,12.903,5.185,0,0.393,0,0.026,0,0,0
21:14:49,12.903,5.185,0,0.393,0,0.026,0,0,0
21:24:49,13.013,5.185,0,0.206,0,0.026,0,0,0
21:34:49,13.013,5.185,0,0.163,0,0.026,0,0,0
21:44:49,13.013,5.185,0,0.163,0,0.026,0,0,0
21:54:49,13.013,4.819,0,0.164,0.005,0.026,0,0,0
22:04:49,13.013,4.758,0,0.164,0.082,0.026,0,0,0
22:14:49,12.958,4.697,0,0.164,0.168,0.026,0,0,0
22:24:49,12.958,4.697,0,0.164,0.181,0.027,0,0,0
22:34:49,12.958,4.697,0,0.164,0.18,0.026,0,0,0
22:44:49,12.958,4.697,0,0.164,0.19,0.026,0,0,0
22:54:49,12.958,4.697,0,0.164,0.18,0.025,0,0,0
23:04:49,12.958,4.697,0,0.164,0.185,0.026,0,0,0
23:14:49,12.958,4.697,0,0.164,0.18,0.026,0,0,0
23:24:49,12.903,4.697,0,0.164,0.196,0.026,0,0,0
23:34:49,12.903,4.697,0,0.164,0.2,0.026,0,0,0
23:44:49,12.903,4.697,0,0.165,0.2,0.025,0,0,0
23:54:49,12.903,4.697,0,0.165,0.191,0.026,0,0,0
00:04:49,12.903,4.697,0,0.165,0.198,0.026,0,0,0
00:14:49,12.903,4.697,0,0.165,0.19,0.026,0,0,0
00:24:49,12.903,4.697,0,0.165,0.199,0.026,0,0,0
00:34:49,12.848,4.697,0,0.165,0.198,0.026,0,0,0
00:44:49,12.848,4.697,0,0.165,0.199,0.026,0,0,0
00:54:49,12.848,4.697,0,0.165,0.201,0.026,0,0,0
01:04:49,12.848,4.697,0,0.165,0.2,0.026,0,0,0
01:14:49,12.848,4.697,0,0.165,0.188,0.026,0,0,0
01:24:49,12.848,4.697,0,0.165,0.196,0.025,0,0,0
01:34:49,12.848,4.697,0,0.165,0.197,0.025,0,0,0
01:44:49,12.848,4.697,0,0.165,0.193,0.026,0,0,0
01:54:49,12.848,4.697,0,0.166,0.194,0.026,0,0,0
02:04:49,12.793,4.697,0,0.166,0.197,0.026,0,0,0
02:14:49,12.793,4.697,0,0.166,0.206,0.025,0,0,0
02:24:49,12.793,4.697,0,0.166,0.195,0.026,0,0,0
02:34:49,12.793,4.697,0,0.166,0.18,0.026,0,0,0
02:44:49,12.793,4.697,0,0.166,0.21,0.026,0,0,0
02:54:49,12.793,4.697,0,0.166,0.198,0.025,0,0,0
03:04:49,12.793,4.697,0,0.166,0.205,0.025,0,0,0
03:14:49,12.793,4.697,0,0.166,0.211,0.026,0,0,0
03:24:49,12.793,4.697,0,0.166,0.203,0.025,0,0,0
03:34:49,12.793,4.697,0,0.166,0.208,0.026,0,0,0
03:44:49,12.793,4.697,0,0.166,0.202,0.026,0,0,0
03:54:49,12.793,4.697,0,0.166,0.197,0.026,0,0,0
04:04:49,12.793,4.697,0,0.166,0.192,0.026,0,0,0
04:14:49,12.793,4.697,0,0.166,0.198,0.026,0,0,0
04:24:49,12.793,4.697,0,0.166,0.186,0.025,0,0,0
04:34:49,12.793,4.697,0,0.166,0.188,0.026,0,0,0
04:44:49,12.793,4.697,0,0.166,0.197,0.026,0,0,0
04:54:49,12.793,4.758,0,0.166,0.17,0.026,0,0,0
05:04:49,12.793,5.185,0,0.229,0,0.026,0,0,0
05:14:49,12.738,5.124,0,0.4,0.007,0.026,0,0,0
05:24:49,12.683,4.758,0,0.399,0.053,0.027,0,0,0
05:34:49,12.683,4.758,0,0.399,0.054,0.027,0,0,0
05:44:49,12.683,4.758,0,0.399,0.068,0.026,0,0,0
05:54:49,12.683,4.758,0.429,0.399,0.057,0.027,0,0.374,0
06:04:49,12.683,4.697,4.081,0.386,0.154,0.026,0.001,3.597,0.002
06:14:49,12.793,4.697,11.715,0.119,0.187,0.026,0.003,11.88,0.004
06:24:49,12.903,4.697,13.123,0,0.182,0.027,0.007,16.346,0.01
06:34:49,12.903,4.697,13.442,0,0.179,0.027,0.016,18.227,0.019
06:44:49,12.903,4.697,13.651,-0.001,0.178,0.026,0.026,19.25,0.028
06:54:49,12.903,4.697,14.091,-0.001,0.176,0.027,0.037,20.163,0.042
07:04:49,12.903,4.758,14.729,0,0.168,0.027,0.082,20.801,0.095
07:14:49,12.958,4.697,15.103,0,0.279,0.027,0.128,21.076,0.136
07:24:49,12.958,4.697,15.488,0,0.293,0.027,0.161,21.241,0.172
07:34:49,12.958,4.697,15.378,0,0.293,0.027,0.198,21.285,0.209
07:44:49,13.013,4.697,15.378,0,0.293,0.028,0.244,21.285,0.257
07:54:49,13.068,4.697,15.587,0,0.293,0.027,0.29,21.34,0.309
08:04:49,13.068,4.697,15.488,0,0.293,0.027,0.342,21.34,0.362
08:14:49,13.167,5.063,15.642,0,0.078,0.027,0.391,21.34,0.416
08:24:49,13.123,5.185,18.656,0,0,0.027,0.211,21.34,0.47
08:34:49,13.123,5.185,12.529,0,0,0.027,0.24,14.894,0.361
08:44:49,13.167,5.124,14.3,0.004,0.069,0.027,0.431,19.195,0.52
08:54:49,13.222,4.697,15.862,-0.001,0.465,0.026,0.581,21.45,0.624
09:04:49,13.222,4.697,15.807,0,0.435,0.026,0.615,21.56,0.674
09:14:49,13.277,4.697,15.752,-0.001,0.38,0.025,0.672,21.505,0.722
09:24:49,13.277,4.697,15.697,-0.001,0.382,0.027,0.717,21.45,0.766
09:34:49,13.332,4.697,15.642,-0.001,0.382,0.026,0.753,21.45,0.809
09:44:49,13.332,4.758,15.642,0,0.368,0.026,0.79,21.34,0.852
09:54:49,13.332,4.697,15.642,0,0.448,0.026,0.823,21.34,0.89
10:04:49,13.332,4.697,15.697,-0.001,0.468,0.027,0.85,21.34,0.928
10:14:49,13.332,4.697,15.752,-0.001,0.468,0.026,0.887,21.34,0.963
10:24:49,13.387,4.697,15.917,0,0.468,0.026,0.916,21.45,0.995
10:34:49,13.387,4.697,15.917,-0.001,0.467,0.026,0.943,21.45,1.026
10:44:49,13.387,4.697,15.917,0,0.466,0.026,0.967,21.395,1.056
10:54:49,13.442,4.697,15.807,0,0.465,0.027,0.988,21.241,1.085
11:04:49,13.442,4.697,15.697,-0.001,0.465,0.027,1.016,21.186,1.109
11:14:49,13.497,4.697,15.752,-0.001,0.465,0.027,1.038,21.285,1.131
11:24:49,13.497,4.697,15.697,0,0.456,0.027,1.053,21.131,1.151
11:34:49,13.552,4.697,15.752,-0.001,0.439,0.026,1.067,21.241,1.169
11:44:49,13.552,4.697,15.587,0,0.423,0.028,1.094,21.131,1.186
11:54:49,13.552,4.697,15.543,-0.001,0.406,0.027,1.104,21.076,1.199
12:04:49,13.552,4.758,15.752,0,0.389,0.026,1.09,21.131,1.21
12:14:49,13.552,4.758,15.543,-0.001,0.383,0.027,1.12,21.021,1.218
12:24:49,13.552,4.758,15.587,-0.001,0.372,0.028,1.109,21.021,1.222
12:34:49,13.607,4.758,15.488,-0.001,0.327,0.027,1.138,21.076,1.225
12:44:49,13.607,4.758,15.752,-0.001,0.293,0.027,1.108,21.021,1.224
12:54:49,13.607,4.758,15.697,0,0.265,0.027,1.105,20.911,1.224
13:04:49,13.651,4.758,15.917,-0.001,0.242,0.027,1.083,21.021,1.218
13:14:49,13.651,4.758,15.917,-0.001,0.232,0.027,1.08,21.021,1.213
13:24:49,13.761,4.758,15.862,0,0.214,0.027,1.075,20.966,1.207
13:34:49,13.871,4.758,15.972,0,0.204,0.026,1.061,21.021,1.196
13:44:49,14.036,4.697,18.975,-0.001,0.349,0.027,0.688,21.021,1.188
13:54:49,14.091,4.697,20.273,-0.001,0.392,0.027,0.321,20.966,1.179
14:04:49,14.091,4.697,20.372,-0.001,0.389,0.026,0.277,20.911,1.093
14:14:49,14.091,4.697,20.372,-0.001,0.386,0.027,0.251,20.911,1.164
14:24:49,14.036,4.697,20.537,0,0.386,0.026,0.217,20.911,1.122
14:34:49,14.091,4.697,20.372,0,0.384,0.026,0.22,20.801,1.07
14:44:49,14.036,4.697,20.482,0,0.385,0.027,0.195,20.911,1.036
14:54:49,14.036,4.697,20.372,-0.001,0.385,0.026,0.196,20.801,1.033
15:04:49,14.091,4.697,20.372,-0.001,0.385,0.026,0.184,20.801,0.975
15:14:49,14.036,4.697,20.427,0,0.385,0.027,0.165,20.856,0.929
