date,time,PVavg,USBavg,LEDavg,DLavg,CONSavg
2024-01-30,10:50:00,10.2052297741936,0.771295806451613,0.164772903225806,0.370438483870968,1.30650719354839
2024-01-30,11:00:00,10.6357090967742,0.757708548387097,0.164772903225806,0.371809225806452,1.29429067741936
2024-01-30,11:10:00,9.48278703225806,0.685124451612903,0.164530548387097,0.370515483870968,1.22017048387097
2024-01-30,11:20:00,9.26057638709677,0.696600322580645,0.165039741935484,0.371243967741936,1.23288403225806
2024-01-30,11:30:00,8.83372919354839,0.655568967741936,0.164772903225806,0.372154483870968,1.19249635483871
2024-01-30,11:40:00,8.89050374193548,0.609254225806452,0.165095806451613,0.375610258064516,1.14996029032258
2024-01-30,11:50:00,7.93430070967742,0.567213419354839,0.164692,0.372805967741935,1.10471138709677
2024-01-30,12:00:00,8.52319422580645,0.650547290322581,0.223708774193548,0.377517161290323,1.25177322580645
2024-01-30,12:10:00,8.44227787096774,0.690947,0.233939483870968,0.375276709677419,1.30016319354839
2024-01-30,12:20:00,8.27708838709678,0.702521258064516,0.181891387096774,0.376295451612903,1.26070809677419
2024-01-30,12:30:00,7.94819832258065,0.683329870967742,0.164600451612903,0.376311064516129,1.22424138709677
2024-01-30,12:40:00,6.97268106451613,0.596536709677419,0.164825419354839,0.375745451612903,1.13710758064516
2024-01-30,12:50:00,6.78653374193548,0.487818967741936,0.165478677419355,0.376036774193548,1.02933441935484
2024-01-30,13:00:00,6.47050764516129,0.505231516129032,0.165039741935484,0.377000870967742,1.04727212903226
2024-01-30,13:10:00,5.96058561290323,0.483340387096774,0.172106709677419,0.376892290322581,1.03233938709677
2024-01-30,13:20:00,5.29577116129032,0.566922193548387,0.166379612903226,0.376831967741936,1.11013377419355
2024-01-30,13:30:00,4.77550380645161,0.514969870967742,0.164891774193548,0.377597709677419,1.05745935483871
2024-01-30,13:40:00,4.74444370967742,0.628071741935484,0.164772903225806,0.377000516129032,1.16984516129032
2024-01-30,13:50:00,4.49246990322581,0.666206580645161,0.165447096774194,0.377918483870968,1.20957216129032
2024-01-30,14:00:00,4.48504419354839,0.625982,0.164530548387097,0.375851193548387,1.16636374193548
2024-01-30,14:10:00,5.06208609677419,0.631806516129032,0.165015612903226,0.37803664516129,1.17485877419355
2024-01-30,14:20:00,4.85366058064516,0.652316290322581,0.164208709677419,0.377933387096774,1.19445838709677
2024-01-30,14:30:00,4.644266,0.679726935483871,0.164672483870968,0.377307096774194,1.22170651612903
2024-01-30,14:40:00,4.70401835483871,0.689695516129032,0.164962387096774,0.379627387096774,1.23428529032258
2024-01-30,14:50:00,4.59297903225806,0.565682516129032,0.165144774193548,0.37677235483871,1.10759964516129
2024-01-30,15:00:00,4.10956558064516,0.47923764516129,0.163939032258065,0.376886258064516,1.02006293548387
2024-01-30,15:10:00,4.10655370967742,0.539639451612903,0.16366864516129,0.378227548387097,1.08153564516129
2024-01-30,15:20:00,3.50705725806452,0.636676677419355,0.164090193548387,0.375364709677419,1.17613158064516
2024-01-30,15:30:00,3.22781019354839,0.611871322580645,0.164635225806452,0.376589967741936,1.15309651612903
2024-01-30,15:40:00,3.15525312903226,0.647469741935484,0.164530548387097,0.378387935483871,1.19038822580645
2024-01-30,15:50:00,2.78622229032258,0.699795935483871,0.165201193548387,0.377053032258065,1.24205016129032
2024-01-30,16:00:00,2.12246135483871,0.678190129032258,0.164244548387097,0.376825935483871,1.21926061290323
2024-01-30,16:10:00,1.46585432258065,0.581176516129032,0.166131580645161,0.374185225806452,1.12149332258065
2024-01-30,16:20:00,1.17258296774194,0.50023935483871,0.164095161290323,0.368374032258064,1.0327085483871
2024-01-30,16:30:00,0.836380032258064,0.539643387096774,0.0193827096774194,0.366865258064516,0.92589135483871
2024-01-30,16:40:00,0.671851612903226,0.51187264516129,0,0.365937709677419,0.87781035483871
2024-01-30,16:50:00,0.488747741935484,0.653615,0.00293841935483871,0.361773677419355,1.01832709677419
2024-01-30,17:00:00,0.313036225806452,0.766366612903226,0,0.363861903225806,1.13022851612903
2024-01-30,17:10:00,0.149472967741936,0.670309322580645,0.0310732258064516,0.360939806451613,1.06232235483871
2024-01-30,17:20:00,0.0625520322580645,0.621479806451613,0.121800516129032,0.356391483870968,1.09967180645161
2024-01-30,17:30:00,0.0182525483870968,0.570342129032258,0.524889129032258,0.355963903225806,1.45119516129032
2024-01-30,17:40:00,0.00362467741935484,0.643093483870968,1.61848003225806,0.356710483870968,2.618284
2024-01-30,17:50:00,0,0.632310258064516,3.66388070967742,0.353716709677419,4.64990767741936
2024-01-30,18:00:00,0,0.663790193548387,4.30857509677419,0.350893612903226,5.32325890322581
2024-01-30,18:10:00,0,0.772472516129032,4.49207177419355,0.351254483870968,5.61579877419355
2024-01-30,18:20:00,0,0.655714580645161,4.71355677419355,0.350980193548387,5.7202515483871
2024-01-30,18:30:00,0,0.583158032258064,4.76076025806452,0.355117612903226,5.69903590322581
2024-01-30,18:40:00,0,0.501561677419355,4.57657909677419,0.352568096774193,5.43070887096774
2024-01-30,18:50:00,0,0.403091935483871,4.51219077419355,0.354341580645161,5.26962429032258
2024-01-30,19:00:00,0,0.337550387096774,4.31953038709677,0.355004064516129,5.01208483870968
2024-01-30,19:10:00,0,0.277878612903226,4.17383467741936,0.354431,4.80614429032258
2024-01-30,19:20:00,0,0.316464064516129,4.10661012903226,0.351412387096774,4.77448658064516
2024-01-30,19:30:00,0,0.27195964516129,4.02379716129032,0.351985096774194,4.64774190322581
2024-01-30,19:40:00,0,0.268181580645161,3.98171932258064,0.351524516129032,4.60142541935484
2024-01-30,19:50:00,0,0.281178516129032,3.8607395483871,0.352418709677419,4.49433677419355
2024-01-30,20:00:00,0,0.419534387096774,3.78389035483871,0.352716774193548,4.55614151612903
2024-01-30,20:10:00,0,0.397446483870968,3.58120896774193,0.353009870967742,4.33166532258065
2024-01-30,20:20:00,0,0.423341967741935,3.10465632258064,0.351904193548387,3.87990248387097
2024-01-30,20:30:00,0,0.306660774193548,2.73963870967742,0.355159838709677,3.40145932258065
2024-01-30,20:40:00,0,0.310804838709677,2.57327683870968,0.355141741935484,3.23922341935484
2024-01-30,20:50:00,0,0.306936258064516,2.17718422580645,0.354769161290322,2.83888964516129
2024-01-30,21:00:00,0,0.257091387096774,2.06468225806452,0.353687258064516,2.67546090322581
2024-01-30,21:10:00,0,0.257728935483871,1.95116438709677,0.355878387096774,2.56477170967742
2024-01-30,21:20:00,0,0.270222129032258,1.82314922580645,0.352953806451613,2.44632516129032
2024-01-30,21:30:00,0,0.364040129032258,1.70794409677419,0.35748935483871,2.42947358064516
2024-01-30,21:40:00,0,0.359258516129032,1.65477151612903,0.358850161290323,2.37288019354839
2024-01-30,21:50:00,0,0.357345870967742,1.53957703225806,0.354330225806452,2.25125312903226
2024-01-30,22:00:00,0,0.352564258064516,1.43738277419355,0.354454774193548,2.14440180645161
2024-01-30,22:10:00,0,0.34889835483871,1.39431422580645,0.354423193548387,2.09763577419355
2024-01-30,22:20:00,0,0.340610225806452,1.39432416129032,0.353909387096774,2.08884377419355
2024-01-30,22:30:00,0,0.28619035483871,1.34412158064516,0.353221,1.98353293548387
2024-01-30,22:40:00,0,0.226170290322581,1.2994374516129,0.356815161290323,1.88242290322581
2024-01-30,22:50:00,0,0.224098258064516,1.29869903225806,0.354615516129032,1.87741280645161
2024-01-30,23:00:00,0,0.221548064516129,1.29840096774194,0.355517870967742,1.87546690322581
2024-01-30,23:10:00,0,0.219476032258065,1.29840912903226,0.354116612903226,1.87200177419355
2024-01-30,23:20:00,0,0.209512633333333,1.3013891,0.3561448,1.86704653333333
2024-01-30,23:30:00,0,0.158112,1.12494103333333,0.354257933333333,1.63731096666667
2024-01-30,23:40:00,0,0.1574532,1.07219053333333,0.3550272,1.58467093333333
2024-01-30,23:50:00,0,0.154624833333333,1.0734493,0.3579928,1.58606693333333
