time,LCavg,MCavg,HCavg
2024-02-01 00:00:00,1.0000354838709677,0.0,0.0
2024-02-01 00:10:00,1.0001322580645162,0.0,0.0
2024-02-01 00:20:00,1.0776129032258066,0.0,0.0
2024-02-01 00:30:00,1.096967741935484,0.0,0.0
2024-02-01 00:40:00,1.096967741935484,0.0,0.0
2024-02-01 00:50:00,1.1743612903225806,0.0,0.0
2024-02-01 01:00:00,1.2614870967741938,0.0,0.0
2024-02-01 01:10:00,1.2905483870967744,0.0,0.0
2024-02-01 01:20:00,1.2905806451612905,0.0,0.0
2024-02-01 01:30:00,1.2906419354838707,0.0,0.0
2024-02-01 01:40:00,1.2616612903225806,0.0,0.0
2024-02-01 01:50:00,1.126309677419355,0.0,0.0
2024-02-01 02:00:00,1.1263451612903228,0.0,0.0
2024-02-01 02:10:00,1.2714806451612903,0.0,0.0
2024-02-01 02:20:00,1.2908645161290324,0.0,0.0
2024-02-01 02:30:00,1.4553451612903223,0.0,0.0
2024-02-01 02:40:00,1.4941193548387095,0.0,0.0
2024-02-01 02:50:00,1.7070258064516124,0.0,0.0
2024-02-01 03:00:00,1.910212903225806,0.0,0.0
2024-02-01 03:10:00,2.2101516129032257,1.6129032258064517e-05,0.0
2024-02-01 03:20:00,2.2585645161290326,0.1452225806451613,0.0
2024-02-01 03:30:00,2.2780741935483877,0.16135483870967743,0.0
2024-02-01 03:40:00,2.5232387096774196,0.16135483870967743,4.6666666666666665e-05
2024-02-01 03:50:00,2.4555322580645167,0.19365483870967742,6.666666666666667e-05
2024-02-01 04:00:00,2.5233225806451616,0.3227096774193548,0.01678333333333333
2024-02-01 04:10:00,2.9297354838709677,0.209883870967742,0.28346333333333334
2024-02-01 04:20:00,3.107135483870968,0.5002838709677419,0.5001933333333334
2024-02-01 04:30:00,3.413529032258065,0.8650322580645161,0.7837266666666666
2024-02-01 04:40:00,3.4457870967741946,1.1555193548387097,1.14059
2024-02-01 04:50:00,3.5554548387096783,1.4169870967741933,2.014
2024-02-01 05:00:00,3.765116129032259,2.0624000000000002,2.81406
2024-02-01 05:10:00,3.8619290322580646,3.297896774193548,3.647553333333333
2024-02-01 05:20:00,3.9683548387096774,4.233390322580645,4.760990000000001
2024-02-01 05:30:00,3.8716516129032263,5.7333096774193555,6.27422
2024-02-01 05:40:00,3.2751064516129027,6.910429032258065,7.317306666666667
2024-02-01 05:50:00,3.081638709677419,7.565116129032259,7.997153333333333
2024-02-01 06:00:00,3.1235322580645164,8.326229032258066,8.150436666666668
2024-02-01 06:10:00,2.9591677419354845,8.826125806451614,8.500353333333333
2024-02-01 06:20:00,2.7881806451612903,9.47763548387097,8.810360000000001
2024-02-01 06:30:00,2.7817354838709685,9.78727741935484,9.033700000000001
2024-02-01 06:40:00,2.7366,10.038890322580645,9.517016666666667
2024-02-01 06:50:00,2.7849580645161294,10.129296774193548,9.936956666666667
2024-02-01 07:00:00,2.710796774193549,10.081016129032259,9.71043
2024-02-01 07:10:00,2.726954838709678,10.00370322580645,9.74722
2024-02-01 07:20:00,2.6495387096774192,9.600651612903224,9.907266666666667
2024-02-01 07:30:00,2.859129032258065,8.716954838709679,9.677273333333336
2024-02-01 07:40:00,2.7945774193548387,7.83639677419355,8.940673333333333
2024-02-01 07:50:00,2.742925806451613,7.126803225806452,7.397503333333335
2024-02-01 08:00:00,2.955777419354839,6.433335483870967,6.397486666666667
2024-02-01 08:10:00,2.975103225806452,5.846267741935486,4.737746666666667
2024-02-01 08:20:00,2.981567741935484,5.02349677419355,3.4744533333333334
2024-02-01 08:30:00,3.0524806451612907,4.355570967741935,3.0676500000000004
2024-02-01 08:40:00,2.5138548387096775,3.904006451612904,3.850846666666667
2024-02-01 08:50:00,2.3815290322580642,4.000790322580646,5.217386666666668
2024-02-01 09:00:00,2.2073322580645156,3.7911129032258075,5.450733333333335
2024-02-01 09:10:00,2.1170161290322573,4.032980645161291,5.584030000000002
2024-02-01 09:20:00,2.0783032258064518,3.984612903225807,6.217396666666668
2024-02-01 09:30:00,2.0653645161290317,3.662093548387097,7.850426666666668
2024-02-01 09:40:00,2.0330451612903215,4.016790322580645,7.383770000000002
2024-02-01 09:50:00,1.8911258064516123,4.210219354838709,6.933803333333334
2024-02-01 10:00:00,1.9813645161290319,4.03273870967742,6.900456666666669
2024-02-01 10:10:00,1.9554935483870965,3.694067741935484,6.217220000000002
2024-02-01 10:20:00,1.7748290322580642,3.468277419354839,5.583956666666668
2024-02-01 10:30:00,1.4651967741935483,3.419893548387098,4.250746666666667
2024-02-01 10:40:00,1.439374193548387,3.0489290322580653,3.4840499999999994
2024-02-01 10:50:00,1.4393580645161288,2.1619774193548387,3.217330000000001
2024-02-01 11:00:00,1.3877354838709677,1.8071709677419359,3.1006066666666667
2024-02-01 11:10:00,1.3360903225806449,1.6136322580645162,2.7172466666666675
2024-02-01 11:20:00,1.2586580645161287,1.2426129032258064,2.01726
2024-02-01 11:30:00,1.258590322580645,1.419887096774193,1.5004733333333329
2024-02-01 11:40:00,1.2585419354838707,1.581070967741935,1.4002833333333333
2024-02-01 11:50:00,1.3358838709677419,1.1294935483870965,1.0835700000000001
2024-02-01 12:00:00,1.271374193548387,1.1294516129032255,0.9668700000000001
2024-02-01 12:10:00,1.129406451612903,0.9197709677419358,0.5502266666666666
2024-02-01 12:20:00,1.1293870967741937,0.6455387096774196,0.33356
2024-02-01 12:30:00,1.077741935483871,0.4197387096774193,0.11689666666666666
2024-02-01 12:40:00,1.0002903225806452,0.17779032258064525,0.00015666666666666666
2024-02-01 12:50:00,1.0002903225806452,0.000267741935483871,0.00011
2024-02-01 13:00:00,1.0002548387096775,0.00010967741935483872,7.333333333333332e-05
2024-02-01 13:10:00,1.0001935483870967,3.2258064516129034e-05,0.0
2024-02-01 13:20:00,1.0001741935483872,1.2903225806451613e-05,0.0
2024-02-01 13:30:00,1.0001580645161292,0.0,0.0
2024-02-01 13:40:00,1.0000967741935485,0.0,0.0
2024-02-01 13:50:00,1.000067741935484,0.0,0.0
2024-02-01 14:00:00,1.0000032258064515,0.0,0.0
2024-02-01 14:10:00,1.0,0.0,0.0
2024-02-01 14:20:00,1.0,0.0,0.0
2024-02-01 14:30:00,1.0,0.0,0.0
2024-02-01 14:40:00,1.0,0.0,0.0
2024-02-01 14:50:00,1.0,0.0,0.0
2024-02-01 15:00:00,1.0,0.0,0.0
2024-02-01 15:10:00,1.0,0.0,0.0
2024-02-01 15:20:00,1.0,0.0,0.0
2024-02-01 15:30:00,1.0,0.0,0.0
2024-02-01 15:40:00,1.0,0.0,0.0
2024-02-01 15:50:00,1.0,0.0,0.0
2024-02-01 16:00:00,1.0000290322580645,0.0,0.0
2024-02-01 16:10:00,1.000116129032258,0.0,0.0
2024-02-01 16:20:00,1.0582064516129033,0.0,0.0
2024-02-01 16:30:00,1.0969451612903225,0.0,0.0
2024-02-01 16:40:00,1.096967741935484,0.0,0.0
2024-02-01 16:50:00,1.0970290322580645,6.451612903225806e-06,3.3333333333333333e-06
2024-02-01 17:00:00,1.0972387096774194,0.03229354838709677,6.333333333333333e-05
2024-02-01 17:10:00,1.2619419354838708,0.16138387096774195,0.3034833333333333
2024-02-01 17:20:00,1.355664516129032,0.3486580645161291,0.69035
2024-02-01 17:30:00,1.7298967741935483,0.6553,1.1405433333333335
2024-02-01 17:40:00,1.9106032258064516,1.0652032258064514,1.793903333333333
2024-02-01 17:50:00,1.9590935483870966,1.7105129032258064,2.49063
2024-02-01 18:00:00,2.036658064516129,2.284948387096774,2.7741233333333333
2024-02-01 18:10:00,2.55271935483871,2.7495870967741936,3.534336666666667
2024-02-01 18:20:00,2.8141806451612896,3.4528806451612906,4.047860000000001
2024-02-01 18:30:00,2.882187096774193,4.085354838709677,4.60149
2024-02-01 18:40:00,2.856519354838709,4.834070967741935,5.351633333333333
2024-02-01 18:50:00,3.1437838709677415,5.685735483870967,6.171823333333334
2024-02-01 19:00:00,3.4148258064516135,6.553309677419355,7.974906666666668
2024-02-01 19:10:00,4.005067741935483,7.3338709677419365,9.221330000000002
2024-02-01 19:20:00,4.072899999999999,7.620970967741934,10.544536666666666
2024-02-01 19:30:00,4.534070967741935,8.024232258064517,12.154439999999997
2024-02-01 19:40:00,4.9597774193548405,8.446774193548388,12.644503333333331
2024-02-01 19:50:00,5.06297741935484,8.624125806451614,12.454499999999996
2024-02-01 20:00:00,5.278977419354841,8.882012903225808,12.801116666666667
2024-02-01 20:10:00,5.430493548387097,8.975490322580647,12.834296666666667
2024-02-01 20:20:00,5.182029032258065,8.85597741935484,11.910936666666665
2024-02-01 20:30:00,5.468916129032258,8.184909677419357,10.900836666666667
2024-02-01 20:40:00,5.79781612903226,7.591287096774193,10.170739999999999
