time,LCavg,MCavg,HCavg
2024-02-01 12:00:00,1.4164999999999996,1.1294516129032255,0.9668700000000001
2024-02-01 12:10:00,1.290709677419355,0.9197709677419358,0.5502266666666666
2024-02-01 12:20:00,1.2132774193548388,0.6455387096774196,0.33356
2024-02-01 12:30:00,1.2325741935483872,0.4197387096774193,0.11689666666666666
2024-02-01 12:40:00,1.213148387096774,0.17779032258064525,0.00015666666666666666
2024-02-01 12:50:00,1.193774193548387,0.000267741935483871,0.00011
2024-02-01 13:00:00,1.193774193548387,0.00010967741935483872,7.333333333333332e-05
2024-02-01 13:10:00,1.1937516129032257,3.2258064516129034e-05,0.0
2024-02-01 13:20:00,1.0969225806451615,1.2903225806451613e-05,0.0
2024-02-01 13:30:00,1.0969032258064517,0.0,0.0
2024-02-01 13:40:00,1.0387903225806452,0.0,0.0
2024-02-01 13:50:00,1.0000645161290322,0.0,0.0
2024-02-01 14:00:00,1.000058064516129,0.0,0.0
2024-02-01 14:10:00,1.0000129032258065,0.0,0.0
2024-02-01 14:20:00,1.0,0.0,0.0
2024-02-01 14:30:00,1.0,0.0,0.0
2024-02-01 14:40:00,1.0,0.0,0.0
2024-02-01 14:50:00,1.0,0.0,0.0
2024-02-01 15:00:00,1.0,0.0,0.0
2024-02-01 15:10:00,1.0,0.0,0.0
2024-02-01 15:20:00,1.0,0.0,0.0
2024-02-01 15:30:00,1.0,0.0,0.0
2024-02-01 15:40:00,1.0,0.0,0.0
2024-02-01 15:50:00,1.000016129032258,0.0,0.0
2024-02-01 16:00:00,1.0000645161290322,0.0,0.0
2024-02-01 16:10:00,1.0001387096774195,0.0,0.0
2024-02-01 16:20:00,1.000225806451613,0.0,0.0
2024-02-01 16:30:00,1.0389322580645162,0.0,0.0
2024-02-01 16:40:00,1.184090322580645,0.0,0.0
2024-02-01 16:50:00,1.2906838709677415,6.451612903225806e-06,3.3333333333333333e-06
2024-02-01 17:00:00,1.3198935483870964,0.03229354838709677,6.333333333333333e-05
2024-02-01 17:10:00,1.3201096774193548,0.16138387096774195,0.3034833333333333
2024-02-01 17:20:00,1.513774193548387,0.3486580645161291,0.69035
2024-02-01 17:30:00,1.659064516129032,0.6553,1.1405433333333335
2024-02-01 17:40:00,1.9010032258064513,1.0652032258064514,1.793903333333333
2024-02-01 17:50:00,2.1333806451612904,1.7105129032258064,2.49063
2024-02-01 18:00:00,2.510890322580645,2.284948387096774,2.7741233333333333
2024-02-01 18:10:00,2.704477419354839,2.7495870967741936,3.534336666666667
2024-02-01 18:20:00,3.004412903225807,3.4528806451612906,4.047860000000001
2024-02-01 18:30:00,3.323896774193549,4.085354838709677,4.60149
2024-02-01 18:40:00,3.266103225806452,4.834070967741935,5.351633333333333
2024-02-01 18:50:00,3.3436129032258064,5.685735483870967,6.171823333333334
2024-02-01 19:00:00,3.6340354838709668,6.553309677419355,7.974906666666668
2024-02-01 19:10:00,4.38873870967742,7.3338709677419365,9.221330000000002
2024-02-01 19:20:00,4.640377419354839,7.620970967741934,10.544536666666666
2024-02-01 19:30:00,4.785512903225807,8.024232258064517,12.154439999999997
2024-02-01 19:40:00,4.698445161290324,8.446774193548388,12.644503333333331
2024-02-01 19:50:00,4.6307193548387104,8.624125806451614,12.454499999999996
2024-02-01 20:00:00,4.737038709677421,8.882012903225808,12.801116666666667
2024-02-01 20:10:00,4.756312903225807,8.975490322580647,12.834296666666667
2024-02-01 20:20:00,4.65948064516129,8.85597741935484,11.910936666666665
2024-02-01 20:30:00,4.5143129032258065,8.184909677419357,10.900836666666667
2024-02-01 20:40:00,4.359458064516129,7.591287096774193,10.170739999999999
2024-02-01 20:50:00,4.349690322580646,6.891312903225808,9.707353333333334
2024-02-01 21:00:00,4.272174193548387,5.717148387096774,8.2009
2024-02-01 21:10:00,4.059309677419355,5.039580645161291,7.210936666666667
2024-02-01 21:20:00,3.9238096774193547,4.113712903225807,6.027513333333333
2024-02-01 21:30:00,3.362641935483871,3.2716967741935488,5.160790000000001
2024-02-01 21:40:00,3.1496483870967746,2.13316129032258,3.757386666666667
2024-02-01 21:50:00,3.1301322580645166,1.5202064516129028,2.80728
2024-02-01 22:00:00,2.9267612903225815,0.9782290322580646,2.0638999999999994
2024-02-01 22:10:00,2.820229032258065,0.7748483870967744,1.7071733333333332
2024-02-01 22:20:00,2.6557,0.47475806451612895,1.2571333333333332
2024-02-01 22:30:00,2.4911774193548393,0.09724516129032258,1.09701
2024-02-01 22:40:00,2.452396774193548,0.00014516129032258063,1.0001666666666666
2024-02-01 22:50:00,2.1814354838709673,0.0,0.95001
2024-02-01 23:00:00,2.1039322580645154,0.0,1.0
2024-02-01 23:10:00,1.9491161290322574,0.0,1.0
2024-02-01 23:20:00,1.7845677419354837,0.0,0.80004
2024-02-01 23:30:00,1.600677419354839,0.0,0.5667533333333333
2024-02-01 23:40:00,1.4844258064516132,0.0,0.5001
2024-02-01 23:50:00,1.2134096774193548,0.0,0.20016
