time,LCavg,MCavg,HCavg
2024-02-01 00:00:00,1.0000967741935485,0.0,0.0
2024-02-01 00:10:00,1.0001290322580645,0.0,0.0
2024-02-01 00:20:00,1.0001290322580645,0.0,0.0
2024-02-01 00:30:00,1.0001290322580645,0.0,0.0
2024-02-01 00:40:00,1.0001322580645162,0.0,0.0
2024-02-01 00:50:00,1.0001870967741937,0.0,0.0
2024-02-01 01:00:00,1.000193548387097,0.0,0.0
2024-02-01 01:10:00,1.1453677419354837,0.0,0.0
2024-02-01 01:20:00,1.2614935483870966,0.0,0.0
2024-02-01 01:30:00,1.2905451612903227,0.0,0.0
2024-02-01 01:40:00,1.2906193548387097,0.0,0.0
2024-02-01 01:50:00,1.358406451612903,0.0,0.0
2024-02-01 02:00:00,1.4938677419354838,0.0,0.0
2024-02-01 02:10:00,1.6196645161290324,0.0,0.0
2024-02-01 02:20:00,1.7648290322580644,0.0,0.0
2024-02-01 02:30:00,1.7455258064516126,0.0,0.0
2024-02-01 02:40:00,1.7165032258064514,0.0,0.0
2024-02-01 02:50:00,1.7165387096774194,0.0,0.0
2024-02-01 03:00:00,1.677941935483871,0.0,0.0
2024-02-01 03:10:00,1.765090322580645,1.6129032258064517e-05,0.0
2024-02-01 03:20:00,1.9490516129032258,0.1452225806451613,0.0
2024-02-01 03:30:00,2.113590322580645,0.16135483870967743,0.0
2024-02-01 03:40:00,2.4619129032258065,0.16135483870967743,4.6666666666666665e-05
2024-02-01 03:50:00,2.491029032258065,0.19365483870967742,6.666666666666667e-05
2024-02-01 04:00:00,2.3557709677419356,0.3227096774193548,0.01678333333333333
2024-02-01 04:10:00,2.462258064516129,0.209883870967742,0.28346333333333334
2024-02-01 04:20:00,2.665445161290323,0.5002838709677419,0.5001933333333334
2024-02-01 04:30:00,3.0524161290322582,0.8650322580645161,0.7837266666666666
2024-02-01 04:40:00,3.3233451612903226,1.1555193548387097,1.14059
2024-02-01 04:50:00,3.4878161290322582,1.4169870967741933,2.014
2024-02-01 05:00:00,3.449141935483871,2.0624000000000002,2.81406
2024-02-01 05:10:00,3.5846,3.297896774193548,3.647553333333333
2024-02-01 05:20:00,3.4008451612903228,4.233390322580645,4.760990000000001
2024-02-01 05:30:00,3.1299677419354843,5.7333096774193555,6.27422
2024-02-01 05:40:00,2.965506451612904,6.910429032258065,7.317306666666667
2024-02-01 05:50:00,2.8591032258064524,7.565116129032259,7.997153333333333
2024-02-01 06:00:00,3.101035483870969,8.326229032258066,8.150436666666668
2024-02-01 06:10:00,3.2461806451612905,8.826125806451614,8.500353333333333
2024-02-01 06:20:00,3.3235322580645166,9.47763548387097,8.810360000000001
2024-02-01 06:30:00,3.3331741935483876,9.78727741935484,9.033700000000001
2024-02-01 06:40:00,3.342812903225808,10.038890322580645,9.517016666666667
