time,V1,V2,V3,I1,I2,I3,I4,O1,O2
20:45:38,12.683,4.88,0,0.398,0.276,0.033,0,0,0
20:55:38,12.738,4.88,0,0.296,0.275,0.034,0,0,0
21:05:38,12.683,4.819,0,0.229,0.548,0.033,0,0,0
21:15:38,12.683,4.819,0,0.229,0.563,0.034,0,0,0
21:25:38,12.683,4.819,0,0.229,0.563,0.033,0,0,0
21:35:38,12.683,4.819,0,0.229,0.564,0.033,0,0,0
21:45:38,12.848,4.819,0,0.017,0.565,0.034,0,0,0
21:55:38,12.848,4.819,0,-0.002,0.566,0.034,0,0,0
22:05:38,12.848,4.819,0,-0.002,0.566,0.034,0,0,0
22:15:38,12.793,4.819,0,-0.003,0.567,0.033,0,0,0
22:25:38,12.793,4.819,0,-0.003,0.567,0.034,0,0,0
22:35:38,12.793,4.819,0,-0.002,0.566,0.034,0,0,0
22:45:38,12.793,4.819,0,-0.003,0.567,0.034,0,0,0
22:55:38,12.793,4.819,0,-0.002,0.567,0.035,0,0,0
23:05:38,12.793,4.819,0,-0.002,0.566,0.034,0,0,0
23:15:38,12.793,4.819,0,-0.002,0.567,0.034,0,0,0
23:25:38,12.793,4.819,0,-0.003,0.565,0.035,0,0,0
23:35:38,12.793,4.819,0,-0.002,0.561,0.033,0,0,0
23:45:38,12.793,4.819,0,-0.003,0.556,0.034,0,0,0
23:55:38,12.793,4.819,0,-0.003,0.555,0.033,0,0,0
00:05:38,12.793,4.819,0,-0.003,0.553,0.034,0,0,0
00:15:38,12.793,4.819,0,-0.003,0.552,0.034,0,0,0
00:25:38,12.793,4.819,0,-0.002,0.551,0.034,0,0,0
00:35:38,12.793,4.819,0,-0.002,0.55,0.034,0,0,0
00:45:38,12.793,4.819,0,-0.002,0.55,0.034,0,0,0
00:55:38,12.793,4.819,0,-0.002,0.553,0.034,0,0,0
01:05:38,12.738,4.819,0,-0.002,0.563,0.034,0,0,0
01:15:38,12.738,4.819,0,-0.003,0.567,0.034,0,0,0
01:25:38,12.738,4.819,0,-0.002,0.568,0.034,0,0,0
01:35:38,12.738,4.819,0,-0.002,0.568,0.034,0,0,0
01:45:38,12.738,4.819,0,-0.002,0.564,0.034,0,0,0
01:55:38,12.738,4.819,0,-0.003,0.556,0.034,0,0,0
02:05:38,12.738,4.819,0,-0.002,0.547,0.034,0,0,0
02:15:38,12.738,4.819,0,-0.002,0.54,0.034,0,0,0
02:25:38,12.738,4.819,0,-0.002,0.532,0.034,0,0,0
02:35:38,12.738,4.819,0,-0.003,0.494,0.034,0,0,0
02:45:38,12.793,4.88,0,-0.003,0.339,0.034,0,0,0
02:55:38,12.793,4.88,0,-0.003,0.279,0.033,0,0,0
03:05:38,12.793,4.88,0,-0.002,0.279,0.034,0,0,0
03:15:38,12.793,4.88,0,-0.002,0.28,0.034,0,0,0
03:25:38,12.793,4.88,0,-0.002,0.28,0.033,0,0,0
03:35:38,12.793,4.88,0,-0.002,0.28,0.034,0,0,0
03:45:38,12.793,4.88,0,-0.002,0.279,0.034,0,0,0
03:55:38,12.793,4.88,0,-0.002,0.28,0.033,0,0,0
04:05:38,12.793,4.88,0,-0.002,0.28,0.033,0,0,0
04:15:38,12.793,4.88,0,-0.002,0.28,0.033,0,0,0
04:25:38,12.793,4.88,0,-0.002,0.28,0.033,0,0,0
04:35:38,12.793,4.88,0,-0.002,0.279,0.033,0,0,0
04:45:38,12.793,4.88,0,-0.002,0.279,0.033,0,0,0
04:55:38,12.793,4.88,0,-0.002,0.28,0.034,0,0,0
05:05:38,12.793,4.88,0,-0.002,0.28,0.034,0,0,0
05:15:38,12.793,4.88,0,-0.003,0.28,0.033,0,0,0
05:25:38,12.793,4.88,0,-0.002,0.28,0.033,0,0,0
05:35:38,12.738,4.88,0,-0.002,0.28,0.034,0,0,0
05:45:38,12.738,4.88,0.055,-0.002,0.28,0.033,0,0.055,0
05:55:38,12.738,4.88,0.968,-0.002,0.28,0.034,0,0.704,0.001
06:05:38,12.738,4.88,6.721,-0.002,0.257,0.033,0.002,6.292,0.003
06:15:38,12.738,4.88,12.639,-0.003,0.244,0.033,0.003,13.497,0.004
06:25:38,12.793,4.88,13.013,-0.003,0.092,0.033,0.007,15.972,0.009
06:35:38,12.848,4.88,13.332,-0.003,0.04,0.034,0.013,17.688,0.016
06:45:38,12.848,4.88,13.552,-0.003,0.031,0.034,0.021,18.546,0.024
06:55:38,12.903,4.88,13.981,-0.003,0.028,0.033,0.046,19.844,0.051
07:05:38,12.903,4.88,14.465,-0.003,0.076,0.035,0.074,20.273,0.082
07:15:38,12.958,4.88,14.894,-0.002,0.061,0.034,0.105,20.537,0.116
07:25:38,13.013,4.88,14.894,-0.003,0.051,0.034,0.139,20.702,0.155
07:35:38,13.068,4.88,15.059,-0.003,0.056,0.034,0.183,20.856,0.206
07:45:38,13.123,4.88,15.268,-0.003,0.058,0.034,0.214,20.911,0.25
07:55:38,13.167,4.88,15.268,-0.002,0.06,0.034,0.276,20.966,0.313
08:05:38,13.222,4.88,15.378,-0.003,0.061,0.034,0.342,21.021,0.365
08:15:38,13.277,4.88,15.587,-0.003,0.139,0.034,0.381,21.021,0.413
08:25:38,13.277,4.88,15.433,-0.003,0.195,0.034,0.433,21.021,0.463
08:35:38,13.387,5.124,15.488,-0.003,0.051,0.034,0.484,21.076,0.518
08:45:38,13.442,5.246,15.807,-0.003,-0.001,0.034,0.521,21.076,0.571
08:55:38,13.442,5.246,15.752,-0.003,-0.001,0.034,0.57,21.021,0.62
09:05:38,13.497,5.246,15.587,-0.002,-0.001,0.034,0.612,20.911,0.661
09:15:38,13.497,5.246,15.807,-0.003,-0.001,0.033,0.638,20.966,0.705
09:25:38,13.552,5.246,15.642,-0.003,-0.002,0.035,0.698,20.966,0.755
09:35:38,13.552,5.246,15.587,-0.003,-0.001,0.034,0.742,20.911,0.803
09:45:38,13.607,5.246,15.807,-0.002,-0.001,0.034,0.762,20.911,0.848
09:55:38,13.607,5.246,15.642,-0.002,-0.001,0.033,0.773,20.856,0.849
10:05:38,13.607,5.246,15.807,-0.002,-0.001,0.034,0.833,20.856,0.935
10:15:38,13.607,5.246,15.587,-0.002,-0.001,0.034,0.833,20.647,0.91
10:25:38,13.552,5.246,16.291,-0.002,-0.001,0.034,0.728,20.702,0.867
10:35:38,13.651,5.246,15.752,-0.002,-0.001,0.034,0.874,20.702,0.985
10:45:38,13.651,5.246,15.697,-0.002,-0.001,0.033,0.896,20.702,1.011
10:55:38,13.706,5.246,15.752,-0.003,-0.001,0.034,0.926,20.647,1.037
11:05:38,13.651,4.88,15.433,-0.003,0.406,0.034,0.99,20.647,1.061
11:15:38,13.651,4.88,15.103,-0.002,0.426,0.034,1.035,20.537,1.086
11:25:38,13.651,4.88,15.268,-0.003,0.423,0.034,1.021,20.482,1.104
11:35:38,13.706,4.88,15.378,-0.003,0.418,0.034,1.053,20.537,1.116
11:45:38,13.706,4.88,15.543,-0.002,0.415,0.034,1.032,20.372,1.132
11:55:38,13.706,4.88,15.488,-0.002,0.41,0.033,1.039,20.372,1.143
12:05:38,13.761,4.88,15.323,-0.003,0.405,0.034,1.08,20.328,1.154
12:15:38,13.706,4.88,15.587,-0.002,0.401,0.035,1.048,20.372,1.16
12:25:38,13.761,4.88,15.697,-0.002,0.398,0.033,1.058,20.372,1.164
12:35:38,13.761,4.88,15.697,-0.002,0.396,0.034,1.064,20.427,1.167
12:45:38,13.761,4.88,15.752,-0.003,0.395,0.033,1.047,20.328,1.166
12:55:38,13.816,4.88,15.862,-0.003,0.394,0.033,1.043,20.372,1.168
13:05:38,13.816,4.88,15.433,-0.003,0.483,0.033,1.078,20.273,1.161
13:15:38,13.816,4.88,15.697,-0.003,0.527,0.033,1.045,20.372,1.156
13:25:38,13.816,4.88,15.543,-0.003,0.526,0.033,1.08,20.482,1.162
13:35:38,13.816,4.88,16.126,-0.003,0.523,0.033,0.971,20.482,1.208
13:45:38,13.706,4.88,15.807,-0.003,0.52,0.033,0.812,20.273,0.939
13:55:38,13.607,4.88,15.543,-0.003,0.516,0.033,0.633,20.372,0.667
14:05:38,13.816,4.88,16.665,-0.003,0.48,0.033,0.861,20.757,1.127
14:15:38,13.926,4.88,16.126,-0.003,0.47,0.033,0.978,20.328,1.136
14:25:38,13.651,4.819,15.323,-0.003,0.465,0.033,0.601,20.218,0.683
14:35:38,13.926,4.819,18.282,-0.002,0.465,0.033,0.799,20.592,1.189
14:45:38,13.926,4.88,18.172,-0.002,0.465,0.033,0.716,20.427,1.102
14:55:38,13.926,4.88,17.578,-0.002,0.467,0.033,0.706,20.328,0.97
15:05:38,13.981,4.88,18.282,-0.003,0.472,0.033,0.641,20.427,0.944
15:15:38,14.036,4.88,18.601,-0.002,0.476,0.033,0.588,20.537,0.897
15:25:38,14.036,4.88,18.766,-0.003,0.485,0.034,0.525,20.702,0.887
15:35:38,14.135,4.88,19.195,-0.003,0.511,0.034,0.484,20.647,0.857
15:45:38,14.19,4.819,19.25,-0.003,0.504,0.034,0.421,20.592,0.776
15:55:38,14.245,4.88,19.404,-0.003,0.506,0.034,0.353,20.592,0.712
16:05:38,14.19,4.88,19.569,-0.003,0.518,0.034,0.298,20.702,0.643
16:15:38,14.036,4.88,17.952,-0.002,0.507,0.034,0.234,20.647,0.478
16:25:38,13.167,4.819,14.41,-0.002,0.492,0.034,0.051,19.888,0.058
16:35:38,13.068,4.819,13.871,-0.002,0.479,0.033,0.042,18.711,0.044
16:45:38,13.068,4.819,13.816,-0.002,0.476,0.033,0.035,18.227,0.038
16:55:38,13.068,4.819,13.871,-0.002,0.464,0.034,0.028,18.062,0.031
17:05:38,13.068,4.819,13.651,-0.002,0.427,0.033,0.024,17.853,0.026
17:15:38,13.068,4.819,13.607,-0.002,0.389,0.033,0.018,17.369,0.02
17:25:38,13.068,4.88,13.552,-0.002,0.341,0.033,0.01,16.291,0.013
17:35:38,13.068,4.88,12.903,0.063,0.172,0.034,0.004,13.607,0.006
17:45:38,12.958,4.88,7.579,0.225,0.24,0.033,0.003,6.402,0.003
17:55:38,12.903,4.88,1.133,0.225,0.476,0.033,0,0.748,0.001
18:05:38,12.848,4.819,0.11,0.225,0.655,0.033,0.003,0.11,0.003
18:15:38,12.848,4.819,0,0.273,0.649,0.033,0.001,0,0.001
18:25:38,12.738,4.819,0.055,0.395,0.595,0.033,0.001,0.055,0.001
18:35:38,12.738,4.819,0.055,0.394,0.654,0.033,0.002,0.055,0.002
18:45:38,12.738,4.819,0.055,0.394,0.653,0.033,0,0.055,0.001
18:55:38,12.738,4.819,0.055,0.394,0.642,0.033,0,0.055,0
19:05:38,12.793,4.819,0.055,0.394,0.522,0.033,0.001,0,0.001
19:15:38,12.793,4.88,0.055,0.393,0.381,0.034,0,0,0
19:25:38,12.793,4.819,0.055,0.394,0.444,0.033,0,0,0
19:35:38,12.793,4.819,0.055,0.394,0.445,0.034,0,0,0
19:45:38,12.793,4.819,0.055,0.394,0.445,0.033,0,0,0
19:55:38,12.738,4.819,0.055,0.395,0.445,0.033,0,0,0
20:05:38,12.738,4.819,0.055,0.395,0.438,0.034,0,0,0
20:15:38,12.738,4.819,0.055,0.395,0.446,0.033,0,0,0
20:25:38,12.738,4.88,0.055,0.395,0.373,0.034,0.001,0,0
20:35:38,12.848,5.185,0,0.393,-0.002,0.033,0,0,0
20:45:38,12.848,5.185,0,0.393,-0.002,0.033,0,0,0
20:55:38,12.793,5.185,0,0.393,-0.003,0.033,0,0,0
21:05:38,12.793,5.124,0,0.394,0.015,0.034,0,0,0
21:15:38,12.683,4.819,0,0.398,0.438,0.033,0,0,0
21:25:38,12.639,4.819,0,0.398,0.444,0.034,0,0,0
21:35:38,12.639,4.819,0,0.399,0.442,0.033,0,0,0
21:45:38,12.639,4.819,0,0.399,0.442,0.033,0,0,0
21:55:38,12.738,4.819,0,0.237,0.444,0.034,0,0,0
22:05:38,12.738,4.819,0,0.229,0.488,0.034,0,0,0
22:15:38,12.683,4.819,0,0.229,0.596,0.033,0,0,0
22:25:38,12.683,4.819,0,0.229,0.598,0.034,0,0,0
22:35:38,12.683,4.819,0,0.229,0.599,0.034,0,0,0
22:45:38,12.683,4.819,0,0.229,0.599,0.033,0,0,0
22:55:38,12.639,4.819,0,0.23,0.6,0.033,0,0,0
23:05:38,12.639,4.819,0,0.23,0.6,0.034,0,0,0
23:15:38,12.639,4.819,0,0.23,0.599,0.034,0,0,0
23:25:38,12.639,4.819,0,0.23,0.6,0.034,0,0,0
23:35:38,12.639,4.819,0,0.187,0.601,0.034,0,0,0
23:45:38,12.793,4.819,0,-0.003,0.603,0.033,0,0,0
23:55:38,12.793,4.819,0,-0.002,0.604,0.034,0,0,0
00:05:38,12.793,4.819,0,-0.002,0.604,0.034,0,0,0
00:15:38,12.793,4.819,0,-0.003,0.604,0.033,0,0,0
00:25:38,12.793,4.819,0,-0.002,0.604,0.033,0,0,0
00:35:38,12.738,4.819,0,-0.003,0.604,0.034,0,0,0
00:45:38,12.738,4.819,0,-0.002,0.604,0.035,0,0,0
00:55:38,12.738,4.819,0,-0.002,0.604,0.034,0,0,0
01:05:38,12.738,4.819,0,-0.003,0.604,0.034,0,0,0
01:15:38,12.738,4.819,0,-0.002,0.604,0.033,0,0,0
01:25:38,12.738,4.819,0,-0.003,0.605,0.033,0,0,0
