time,LCavg,MCavg,HCavg
2024-02-01 00:00:00,1.2423387096774192,0.0,0.0
2024-02-01 00:10:00,1.3971258064516128,0.0,0.0
2024-02-01 00:20:00,1.5035419354838708,0.0,0.0
2024-02-01 00:30:00,1.6003193548387096,0.0,0.0
2024-02-01 00:40:00,1.5616806451612901,0.0,0.0
2024-02-01 00:50:00,1.5810774193548387,0.0,0.0
2024-02-01 01:00:00,1.6488161290322578,0.0,0.0
2024-02-01 01:10:00,1.7455580645161288,0.0,0.0
2024-02-01 01:20:00,1.8519741935483869,0.0,0.0
2024-02-01 01:30:00,1.8616483870967742,0.0,0.0
2024-02-01 01:40:00,1.8809967741935483,0.0,0.0
2024-02-01 01:50:00,1.9680967741935482,0.0,0.0
2024-02-01 02:00:00,1.9972032258064516,0.0,0.0
2024-02-01 02:10:00,1.929496774193548,0.0,0.0
2024-02-01 02:20:00,2.132687096774193,0.0,0.0
2024-02-01 02:30:00,2.190793548387096,0.0,0.0
2024-02-01 02:40:00,2.268299999999999,0.0,0.0
2024-02-01 02:50:00,2.161903225806451,0.0,0.0
2024-02-01 03:00:00,2.161903225806451,0.0,0.0
2024-02-01 03:10:00,2.036138709677419,1.6129032258064517e-05,0.0
2024-02-01 03:20:00,2.26831935483871,0.1452225806451613,0.0
2024-02-01 03:30:00,2.500509677419355,0.16135483870967743,0.0
2024-02-01 03:40:00,2.587632258064516,0.16135483870967743,4.6666666666666665e-05
2024-02-01 03:50:00,2.5876645161290326,0.19365483870967742,6.666666666666667e-05
2024-02-01 04:00:00,2.7714903225806453,0.3227096774193548,0.01678333333333333
2024-02-01 04:10:00,2.790945161290323,0.209883870967742,0.28346333333333334
2024-02-01 04:20:00,2.8006483870967744,0.5002838709677419,0.5001933333333334
2024-02-01 04:30:00,2.674893548387097,0.8650322580645161,0.7837266666666666
2024-02-01 04:40:00,2.742687096774193,1.1555193548387097,1.14059
2024-02-01 04:50:00,2.762058064516129,1.4169870967741933,2.014
2024-02-01 05:00:00,2.9846096774193556,2.0624000000000002,2.81406
2024-02-01 05:10:00,2.868506451612903,3.297896774193548,3.647553333333333
2024-02-01 05:20:00,2.616987096774194,4.233390322580645,4.760990000000001
2024-02-01 05:30:00,2.6073548387096777,5.7333096774193555,6.27422
2024-02-01 05:40:00,2.7814774193548395,6.910429032258065,7.317306666666667
2024-02-01 05:50:00,2.60731935483871,7.565116129032259,7.997153333333333
2024-02-01 06:00:00,2.646006451612904,8.326229032258066,8.150436666666668
2024-02-01 06:10:00,2.646016129032258,8.826125806451614,8.500353333333333
2024-02-01 06:20:00,2.8492451612903236,9.47763548387097,8.810360000000001
2024-02-01 06:30:00,2.8783064516129038,9.78727741935484,9.033700000000001
2024-02-01 06:40:00,2.752554838709678,10.038890322580645,9.517016666666667
2024-02-01 06:50:00,2.4720516129032264,10.129296774193548,9.936956666666667
2024-02-01 07:00:00,2.462345161290323,10.081016129032259,9.71043
2024-02-01 07:10:00,2.5590483870967744,10.00370322580645,9.74722
2024-02-01 07:20:00,2.762235483870968,9.600651612903224,9.907266666666667
2024-02-01 07:30:00,2.8686806451612905,8.716954838709679,9.677273333333336
2024-02-01 07:40:00,2.4913935483870966,7.83639677419355,8.940673333333333
2024-02-01 07:50:00,2.2301193548387097,7.126803225806452,7.397503333333335
2024-02-01 08:00:00,2.2300838709677415,6.433335483870967,6.397486666666667
2024-02-01 08:10:00,2.075245161290322,5.846267741935486,4.737746666666667
2024-02-01 08:20:00,2.104245161290322,5.02349677419355,3.4744533333333334
2024-02-01 08:30:00,2.113919354838709,4.355570967741935,3.0676500000000004
2024-02-01 08:40:00,2.2106516129032254,3.904006451612904,3.850846666666667
2024-02-01 08:50:00,2.162229032258064,4.000790322580646,5.217386666666668
2024-02-01 09:00:00,2.0267548387096768,3.7911129032258075,5.450733333333335
2024-02-01 09:10:00,1.9977225806451606,4.032980645161291,5.584030000000002
2024-02-01 09:20:00,2.00734193548387,3.984612903225807,6.217396666666668
2024-02-01 09:30:00,2.0556967741935477,3.662093548387097,7.850426666666668
