time,LCavg,MCavg,HCavg
2024-02-01 00:00:00,1.0005935483870971,0.0,0.0
2024-02-01 00:10:00,1.0683354838709678,0.0,0.0
2024-02-01 00:20:00,1.1941483870967742,0.0,0.0
2024-02-01 00:30:00,1.1941612903225807,0.0,0.0
2024-02-01 00:40:00,1.4457193548387097,0.0,0.0
2024-02-01 00:50:00,1.5715806451612901,0.0,0.0
2024-02-01 01:00:00,1.687764516129032,0.0,0.0
2024-02-01 01:10:00,1.726467741935484,0.0,0.0
2024-02-01 01:20:00,1.6781161290322582,0.0,0.0
2024-02-01 01:30:00,1.7459129032258063,0.0,0.0
2024-02-01 01:40:00,1.929722580645161,0.0,0.0
2024-02-01 01:50:00,2.0071161290322577,0.0,0.0
2024-02-01 02:00:00,2.3844096774193546,0.0,0.0
2024-02-01 02:10:00,2.5198483870967743,0.0,0.0
2024-02-01 02:20:00,2.3747354838709676,0.0,0.0
2024-02-01 02:30:00,2.4908258064516127,0.0,0.0
2024-02-01 02:40:00,2.597241935483871,0.0,0.0
2024-02-01 02:50:00,2.577893548387097,0.0,0.0
2024-02-01 03:00:00,2.558545161290323,0.0,0.0
2024-02-01 03:10:00,2.684309677419355,1.6129032258064517e-05,0.0
2024-02-01 03:20:00,2.6262645161290323,0.1452225806451613,0.0
2024-02-01 03:30:00,2.5972419354838707,0.16135483870967743,0.0
2024-02-01 03:40:00,2.6649612903225806,0.16135483870967743,4.6666666666666665e-05
2024-02-01 03:50:00,2.597303225806452,0.19365483870967742,6.666666666666667e-05
2024-02-01 04:00:00,2.7521032258064517,0.3227096774193548,0.01678333333333333
2024-02-01 04:10:00,2.877977419354839,0.209883870967742,0.28346333333333334
2024-02-01 04:20:00,2.8683645161290325,0.5002838709677419,0.5001933333333334
2024-02-01 04:30:00,2.8200419354838715,0.8650322580645161,0.7837266666666666
2024-02-01 04:40:00,2.7523580645161294,1.1555193548387097,1.14059
2024-02-01 04:50:00,2.9652483870967745,1.4169870967741933,2.014
2024-02-01 05:00:00,3.245800000000001,2.0624000000000002,2.81406
2024-02-01 05:10:00,3.081370967741935,3.297896774193548,3.647553333333333
2024-02-01 05:20:00,2.9943032258064517,4.233390322580645,4.760990000000001
2024-02-01 05:30:00,3.052412903225806,5.7333096774193555,6.27422
2024-02-01 05:40:00,3.0717935483870966,6.910429032258065,7.317306666666667
2024-02-01 05:50:00,3.110490322580645,7.565116129032259,7.997153333333333
2024-02-01 06:00:00,2.994445161290323,8.326229032258066,8.150436666666668
2024-02-01 06:10:00,3.071890322580645,8.826125806451614,8.500353333333333
2024-02-01 06:20:00,2.975177419354838,9.47763548387097,8.810360000000001
2024-02-01 06:30:00,2.4334290322580645,9.78727741935484,9.033700000000001
2024-02-01 06:40:00,1.9979774193548385,10.038890322580645,9.517016666666667
2024-02-01 06:50:00,1.8140870967741938,10.129296774193548,9.936956666666667
2024-02-01 07:00:00,1.8140225806451615,10.081016129032259,9.71043
2024-02-01 07:10:00,1.9203806451612904,10.00370322580645,9.74722
2024-02-01 07:20:00,2.0267806451612906,9.600651612903224,9.907266666666667
2024-02-01 07:30:00,2.0654967741935484,8.716954838709679,9.677273333333336
2024-02-01 07:40:00,1.9107290322580641,7.83639677419355,8.940673333333333
2024-02-01 07:50:00,1.9203677419354837,7.126803225806452,7.397503333333335
